#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCclash_of_kings.5112;You emerge once more into a long, dim, high-ceilinged hall. Along the right hand is a row of torches burning with a smoky orange light, but the doors are to your left and not all of them are closed. You know you will not have the strength to look away, and steel yourself for the vision to come...\n\nThe scene behind the open door reveals a corpse standing at the prow of a ship, eyes bright in his dead face, grey lips smiling sadly. Glowing like a sunset, a red sword is raised in the hand of a blue-eyed king who casts no shadow. A blue flower grows from a chink in a wall of ice and fills the air with sweetness... mother of dragons, bride of fire... Confused, you turn toward the stairwell at the end of the passage.;Vous aboutissez une nouvelle fois dans un long corridor obscur et très haut de plafond. Sur le côté droit brûlent de loin en loin des torches qui répandent une lumière orange et fuligineuse, mais il n'y a des portes qu'à votre gauche et toutes ne sont pas fermées. Vous savez que vous n'aurez pas la force de détourner le regard et vous préparez donc à la prochaine vision...\n\nDe l'autre côté de la porte vous apercevez, campé à la proue d'un navire, un cadavre aux yeux étincelants qui jurent dans sa face morte et dont les lèvres grises esquissent un sourire navré. Aussi ardente que le crépuscule apparait, brandie par un roi aux prunelles bleues mais dépourvu d'ombre, une épée rouge. Une fleur bleue s'épanouit dans les lézardes d'un mur de glace, et l'atmosphère en est embaumée… mère des dragons, fiancée du feu… Confuse, vous vous détournez pour emprunter la cage d'escalier au bout du corridor.;;;Emerges de nuevo en una sala alargada, de techos altos, envuelta en la penumbra. A lo largo de la pared derecha había una hilera de antorchas que ardían con luz anaranjada y humeante, pero todas las puertas estaban a la izquierda y no todas ellas están cerradas. Te dices que no vas a mirar, pero la tentación es demasiado fuerte...\n\nLa escena de detrás de la puerta abierta revela un cadáver en la proa de un barco, ccon ojos brillantes en el rostro muerto y una sonrisa triste en los labios grises. Una espada roja brillaba como el ocaso en la mano de un rey de ojos azules que no proyectaba sombra alguna. Una flor azul crecía en una grieta de un muro de hielo, e impregnaba el aire de un olor...madre de dragones, esposa del fuego... Confundida, continúas hasta la escalera del final del pasillo.;;;;;;;;;x
EVTDESCclash_of_kings.5113;You enter a stairwell, beginning to climb. Before long your legs are aching. Strangely, you recall that the House of the Undying Ones seemed to have no towers...To your right, a set of wooden doors are thrown open, fashioned of wierwood and ebony, the black and white patterns swirl and intertwine into strange designs, very beautiful, yet somehow frightening...;Vous empruntez l'escalier et commencez à monter. L'ascension est longue et vos jambes finissent par être douloureuses. Cela vous semble étrange, vous vous rappelez que l'hôtel des Nonmourrants est dépourvu de tour... Vous finissez par aboutir à un palier. A votre droite bée une large porte de bois marquetée d'ébène et de barral dont les grains noirs et blancs s'enlacent et s'enchevêtrent en rinceaux qui forment des motifs d'une étrange complexité que leur magnificence n'empêche pas d'être un peu angoissants...;;;Entras en un hueco de la escalera, comenzando a subir. En poco tiempo las piernas te duelen y recuerdas que la Casa de los Eternos carecía de torres... A tu derecha, hay una hilera de amplias puertas de madera, todas abiertas. Eran de ébano y arciano, las vetas blancas y negras se entrelazaban en extraños dibujos. Eran muy hermosas, pero en cierto modo también resultaban aterradoras.;;;;;;;;;x
EVTOPTAclash_of_kings.5113;The dragon must not be afraid...;Le sang de dragon ne doit pas avoir peur.;;;El dragón no debe tener miedo...;;;;;;;;;x
EVTTITLEclash_of_kings.5114;The Blue Heart;Le cœur bleu;;;El Corazón Azul;;;;;;;;;x
EVTDESCclash_of_kings.5114;You pass through a narrow door into a chamber awash with gloom. A long stone table fills the room, above it floats a human heart, swollen and blue with corruption, yet still alive. Every beat is a deep, ponderous throb of sound, each pulse sending out a wash of indigo light. The figures around the table are no more than blue shadows and as you walk to the empty chair in front of them they do not stir, speak, nor turn to face you...\n\nMother of dragons... comes a voice, part whisper and part moan... You find it difficult to summon the will to speak. You notice suddenly that none of them are breathing, could it be that the Undying Ones are dead?\n\n' We live'... whispered the answer, thin as a mouse's whisker 'And know...';"Vous passez une porte et pénétrez dans une chambre des plus obscures. Une longue table de pierre encombre celle-ci. Au-dessus flotte un cœur humain, boursouflé, bleui par la pourriture et pourtant vivant. Il bat avec un boucan semblable à de lourds sanglots, et chacune de ses pulsations projette un jet de lumière indigo. Quant aux figures qui entourent la table, elles ne sont que des ombres bleues. Et elles demeurent inertes et muettes quand vous vous dirigez vers le siège vacant qui en occupe le bas bout.\n\n""Mère des dragons""... prononce une voix mi-geignarde mi-confidentielle... Vous trouvez difficile de recouvrir la volonté de prendre la parole... Vous vous rendez compte qu'aucun d'eux ne respire, les Nonmourants seraient-ils mort ? \n\n""Vivons""... La réponse vous parvient en un murmure, aussi ténu qu'une moustache de souris. ""Et savons...""";;;Pasas a través de una puerta estrecha a una instancia inmersa en la penumbra. Una mesa larga que ocupaba la sala casi al completo. Sobre ella flotaba un corazón humano, hinchado, azul por la descomposición, pero todavía vivo. Palpitaba con un sonido sordo y pesado, y cada latido hacía que emitiera una ráfaga de luz color índigo. Las figuras que rodeaban la mesa no eran más que sombras azules. No se movieron, no hablaron ni volvieron el rostro hacia Dany cuando avanzó hasta la silla vacía que había en el extremo de la mesa. No se oía más sonido que el de los latidos lentos y graves, del corazón podrido...\n\nMadre de dragones ... escuchas una voz, en parte susurro y en parte gemido...te resulta difícil reunir la voluntad para hablar. Te das cuenta de repente de que ninguno de ellos está respirando, ¿será posible que los eternos estén muertos?\n\n 'Vivimos'... susurrarron 'Y sabemos...'.;;;;;;;;;x
EVTOPTAclash_of_kings.5114;I have come for the gift of truth;Je suis venue me faire offrir la vérité.;;;He venido a por el don de la verdad;;;;;;;;;x
EVTTITLEclash_of_kings.5115;Prophecy;Prophétie;;;Profecía;;;;;;;;;x
EVTDESCclash_of_kings.5115;Three heads has the dragon'... the ghost chorus yammers inside your skull. 'Mother of dragons...child of storm...' the whispers become a swirling song. 'Three fires must you light...one for life and one for death and one to love...' your own heart beats in unison to the one that floats before you. 'Three mounts must you ride...one to bed and one to dread and one to love...' the voices grow louder and your heart seems to slow, even your breath... 'Three treasons will you know...once for blood and once for gold and once for love...';Trois têtes a le dragon…' vous psalmodie mentalement le chorus des spectres aux lèvres toujours pétrifiées dans le silence bleu que ne trouble aucune haleine… 'Mère des Dragons… enfant du typhon…' Les chuchotements se font chanson tournoyante… 'Trois feux te faut allumer… L’un pour la vie, l’un pour la mort, l’un pour l’amour…' Vous sentez votre propre coeur battre à l'unisson de celui qui flotte sous vos yeux, bleu de putréfaction... 'Trois montures te faut chevaucher… L’une pour le lit, l’une pour l’horreur, l’une pour l’amour…' Les voix deviennent plus fortes tandis que votre pouls vous fait l'effet de ralentir, et jusqu'à votre souffle... 'Trois trahisons te faut vivre… L’une pour le sang, l’une pour l’or, l’une pour l’amour…';;;'Tres cabezas tiene el dragón '... el coro de fantasmas suena dentro de tu cráneo. 'Madre de dragones ... hija de tormenta ...' los susurros se convierten en una canción como un remolino. 'Tres incendios debes encender ... uno por la vida, otro por la muerte y otro por amor ...' su corazón late al unísono con el que flota delante de ti. 'Tres monturas debes cabalgar ... una hacia el lecho, otra hacia el terror y otra hacia el amor ...' las voces son cada vez más fuertes y tu corazón parece ir más despacio, incluso tu respiración ... ''Tres traiciones conocerás ... una por sangre, otra por oro y otra por amor ... ''';;;;;;;;;x
EVTOPTAclash_of_kings.5115;Help me... Show me.;Aidez-moi. Montrez-moi.;;;Ayúdame... Muéstrame.;;;;;;;;;x
EVTTITLEclash_of_kings.5116;Blurred Visions;Vagues visions;;;Visiones borrosas;;;;;;;;;x
EVTDESCclash_of_kings.5116;Shadows whirl and dance inside a tent, boneless and terrible. A little girl runs barefoot toward a house with a red door. Mirri Maz Duur shrieks in the flames, a dragon bursting from her brow. Behind a silver horse the corpse of a naked man bounces and drags. A tall lord with copper skin and silver hair stands beneath the banner of a fiery stallion, a burning city behind him.\n\nSuddenly, black wings buffet around your head and suddenly the visions are gone, ripped away... Your gasp turns to horror as you spy the Undying all around you, blue and cold, whispering as they reach for you. All the strength leaves your limbs and you cannot move. You feel a hand on your breast. Teeth find the soft skin of your throat. A mouth descends on one eye, sucking, biting...;Des ombres s'enlacent sous une tente en un ballet d'effarants désossés. Une fillette s'élance nu-pieds vers la porte rouge d'une grosse maison. Un dragon lui fusant du front, Mirri Maz Duur hurle dans les flammes. Traîné par un cheval d'argent cahote comme un pantin nu le cadavre ensanglanté d'un homme. Une ville embrasée derrière lui, se dresse sous une bannière à l'étalon piaffant un seigneur d'imposante stature et dont la toison d'argent doré réhausse le teint cuivré.\n\nMais, tout à coup, de noires ailes vous soufflètent à qui mieux mieux et balayent les visions comme par miracle... Votre stupeur fait place à l'horreur. Les Nonmourrants vous cernent de murmures et, bleuâtres et glacés, se portent vers vous comme un seul être. Vidé de toute votre énergie, vous deumeurez inerte, ne pouvant bouger. Vous sentez une main s'emparer de votre sein, vous tordre le téton. Des dents trouvent votre gorge. Une bouche dégouline sur l'un de vos yeux, lécheuse et suceuse et mordante...;;;Las sombras giraban y danzaban en el interior de una tienda, impalpables y terribles. Una niñita corría descalza hacia una casa grande con la puerta roja. Mirri Maz Duur aullaba entre las llamas, mientras le surgía un dragón de la cabeza. Un caballo plateado arrastraba el cadáver ensangrentado de un hombre desnudo. Un señor alto de piel cobriza y cabellera como oro blanco cabalgaba bajo el estandarte de un semental fiero, mientras a su espalda se veía una ciudad en llamas.\n\nDe repente, unas alas negras revolotearon en torno a tu cabeza, un chillido de furia cortó el aire índigo, y de repente las visiones desaparecieron, se desmoronaron, y tu respiración trabajosa se transformó en un grito de terror. Los Eternos te rodean, azules y fríos, susurrando mientras te tocan, mientras te acarician, te tiran de la ropa, te rozan con manos frías y secas, te pasan los dedos por el pelo... Has perdido toda la fuerza de los músculos. No te puedes mover. El corazón ya no te late. Sientes el tacto de una mano en el pecho desnudo que te pellizca un pezón. Unos dientes buscan la piel tierna de la garganta. Una boca se poss sobre uno de tus ojos, lo lame, lo chupa, lo empieza a morder...;;;;;;;;;x
EVTOPTAclash_of_kings.5116;DRACARYS!!!;DRACARYS !!!;;;DRACARYS!!!;;;;;;;;;x
EVTTITLEclash_of_kings.5117;Death of the Undying;Mort des Nonmourants;;;Muerte de los Eternos;;;;;;;;;x
EVTDESCclash_of_kings.5117;Indigo turns to orange and whispers turn to screams. Perched above you, Drogon spreads his wings and tears at the terrible dark heart, ripping the rotten flesh to ribbons. His head snaps forward, fire flying from his open jaws, bright and hot. You can hear the shrieks of the Undying as they burn, their high, thin, papery voices crying out in tongues long dead.\n\nThe whole room is ablaze by the time you reach the door and call to your dragon. When you spill out into the sun, the bright light makes you stumble. Looking behind you, you see tendrils of smoke forcing their way through cracks in the ancient stone walls of the Palace of Dust. Howling curses, Pyat Pree draws a knife and dances toward you, when suddenly you hear the crack of Jhogo's whip.;L'indigo vire vers l'orange, et les murmures se changent en cris suraigus. Votre cœur fait des bonds désordonnés, bouches et mains vous ont lâché, la chaleur regagne votre chair, une clarté soudaine vous éblouit. Perché au-dessus de vous, ailes déployées, Drogon déchiquète l'effroyable coeur des ténèbres, en lacérant l'infecte corruption, et, chaque fois qu'il y darde ses crocs, un jet de feu jaillit de sa gueule ouverte, torride, aveuglant. Tout aigus qu'ils sont se perçoivent aussi, tel un froissement de grimoires aux idiomes dès longtemps défunts, les piaillements des Nonmourants qui se consument. Leur chair n'est que parchemins rongés, leur ossature que sciure enduite de suif. Ils dansent au rythme des flammes qui les réduisent à néant\n\nToute la chambre s’embrase alors que vous atteignez la porte et appellez votre dragon. Quand vous entrez dans la lumière solaire, son éclat vous trébuchez. Regardant derrière vous, vous voyez des fumerolles passant à travers les fissures des anciens murs de pierre du Palais des Poussières. Hurlant des malédictions, Pyat Pree sort un couteau et avance dans votre direction, jusqu’à ce que vous entendiez soudainement le fouet de Jhogo.; ils titubent et tournoyent et se contordent, bras en torche et griffes flamboyantes au ciel.\n\La pièce entière s'embrase déjà alors que vous atteignez la porte, appelant vos dragons. Vos retrouvailles avec l'éclat du soleil vous font chanceler. Derrière vous le palais des poussières tombe en ruine. Pyat Pree vocifère des malédictions, tire un poignard et danse vers vous. Soudain claque le fouet de Jhogo.';;;El añil se convierte en naranja y te susurra a su vez a gritos. Encaramado encima de ti, Drogon extiende sus alas y desgarra el corazón oscuro y terrible, rasgando la carne podrida en cintas. Su cabeza se mueve bruscamente hacia adelante, emanando fuego de sus fauces abiertas, brillantes y calientes. Se pueden oír los gritos de los Eternos mientras se queman, sus voces altas y delgadas, parecidas al papel gritando en lenguas ya muertas.\n\nToda la habitación está en llamas en el momento en que llegas a la puerta y llamas a tu dragón. Cuando avanzas hacia fuera ves el sol, una luz brillante que te hace tropezar. Mirando atrás, ves tentáculos de humo abriéndose paso a través de las grietas en las paredes de piedra antigua del Palacio de polvo. Escuchas los chillidos de maldiciones de Pyat Pree que dibuja un cuchillo y se desplaza hacia ti, cuando de repente se oye el chasquido del látigo de Jhogo.;;;;;;;;x
EVTOPTAclash_of_kings.5117;Never was a sound so sweet;Une musique entre toutes agréable.;;;Nunca sonó un sonido tan dulce;;;;;;;;;x
EVTTITLEclash_of_kings.5200;The Silver Bell;La clochette d'argent;;;La Campana de Plata;;;;;;;;;x
EVTDESCclash_of_kings.5200;The Undying are dead, burned to ash by Drogon’s flames. Your tiny Khalasar celebrates your victory by braiding your hair with a silver bell, but this victory is not without cost. The Qartheen are outraged, and their fractious rulers unite to demand your exile from their city. Your host, Xaro, pleads with you to flee with him to the Jade Sea, but you refuse and he angrily sends you away.\n\nWith your last friend in Qarth a friend no longer, you hurry to the docks where Ser Jorah has been searching for ships. Ships you find, but allies also. A huge eunuch named Strong Belwas and his aged squire Arstan, who intervene to save you from an assassin. They explain that they have been sent by your old friend Illyrio, with three ships to carry you back to Pentos.;Les Nonmourants sont morts, brûlés par les flammes de Drogon. Votre petit khalasar célèbre votre victoire en vous nouant une clochette d'argent au bas d'une natte de vos cheveux. Mais cette victoire n'a pas été sans coût. Les Qarthiens sont furieux et leurs dirigeants se sont unis -chose rare- pour exiger votre bannissement de la cité. Votre hôte, Xaro, vous supplie de fuir avec lui vers la mer de Jade, mais vous refusez et, en colère, il vous demande de déguerpir.\n\nAyant perdu votre dernier ami à Qarth, vous vous rendez au port où ser Jorah cherche des navires. Des bâteaux vous avez trouvés, mais également des alliés. Un eunuque imposant et Arstan, son écuyer âgé, qui est intervenu pour vous sauver d'un assassin. Ils vous expliquent qu'ils ont été envoyés ici par votre vieil ami Illyrio, avec trois navires pour vous ramener à Pentos.;;;Los Eternos están muertos, quemados y hechos cenizas por las llamas de Drogon. Tu diminuto khalasar celebra tu victoria trenzando tu cabello con una campana de plata, pero esta victoria no es sin coste. Los qarthienses están indignados, y sus gobernantes díscolos se unen para exigir tu exilio de su ciudad. Tu anfitrión, Xaro, te suplica huir con él hacia el Mar de Jade, pero te niegas y friamente te envía lejos.\n\nCon tu último amigo en Qarth un amigo que ya no lo es, te diriges a los muelles donde Jorah ha estado buscando barcos. Encuentras los barcos, pero aliados también. Un enorme eunuco llamado Belwas el Fuerte y su anciano escudero Arstan, que intervienen para salvarte de un asesino. Ellos explican que han sido enviados por tu viejo amigo Illyrio, con tres naves para llevarte de vuelta a Pentos.;;;;;;;;;x
EVTOPTAclash_of_kings.5200;At least the ships don’t smell like cheese…;Au moins les navires ne sentent-ils pas le fromage…;;;Por lo menos los barcos no huelen a queso...;;;;;;;;;x
EVTTITLEclash_of_kings.52;Slavers Bay;Baie des Serfs;;;Bahía de los Esclavos;;;;;;;;;x
EVTDESCclash_of_kings.52;Three ships speed you to Pentos and promises of aid, but your experiences in Qarth have soured you to accepting charity. You will not be a ‘Beggar Queen’. Dragons do not beg. You will take what is yours with Fire and Blood. But first you need an army. As you consider your options in your cabin Jorah approaches you and, confessing love, attempts a kiss. Much as you care for him, you do not desire him, and spurn his clumsy advances. Keen to change the subject, Jorah tells you of a place where armies might be purchased: Astapor, home to the Unsullied, the finest soldiers in the world.\n\nAt night your thoughts whirl as you question yourself. Leadership is lonely, and you begin to miss Drogo intently. At least you have your loyal handmaidens to comfort you… ;Trois navires vous ramènent à Pentos où on vous a promis de l'aide, mais votre expérience ne vous incite guère à accepter la charité. Vous ne deviendrez pas une 'reine gueuse'. Les dragons ne mendient pas. Vous vous emparerez de ce qui vous appartient par le feu et le sang. Mais d'abord, il vous faut une armée. Alors que vous réfléchissez à vos chances de succès dans votre cabine, ser Jorah vient vous voir et, vous avouant son amour, tente de vous embrasser. Bien que vous teniez à lui, vous ne le désirez pas, aussi refusez-vous ses avances. Pressé de changer de sujet, Jorah vous parle d'un endroit où il est possible d'acheter des armées : Astapor, d'où viennent les Immaculés, les soldats les disciplinés et les plus efficaces du monde.\n\nAlors que la nuit vient de tomber, vous ne pouvez vous empêcher de vous interroger. Gouverner est synonyme de solitude, et Drogo commence à atrocement vous manquer. Au moins avez-vous vos suivantes pour vous réconforter...;;;'Tres barcos avanzan hacia Pentos con promesas de ayuda, pero tus experiencias en Qarth te han deteriorado a aceptar la caridad. No va a ser una ''Reina mendiga '. Los dragones no piden. Tomas lo que es tuyo con fuego y sangre. Pero primero es necesario un ejército. Al considerar tus opciones en tu cabina Jorah se acerca y, confesando su amor, intenta darte un beso. Por mucho que te preocupas por él,  no lo deseas, y rechazas sus torpes avances. Dispuestos a cambiar de tema, Jorah te habla de un lugar donde puedes adquirir unejército: Astapor, el hogar de los Inmaculados, los mejores soldados del mundo.\n\nPor la noche, tus pensamientos se arremolinan cuestionandote tu misma. El liderazgo es solitario, y comienzas a hechar de menos a Drogo. Por lo menos tienes a tus siervas fieles para consolarte ...';;;;;;;;;x
EVTOPTAclash_of_kings.52;It is good to be Khaleesi. It is known. To Astapor!;Il est bon d'être Khaleesi. C'est connu. A Astapor !;;;Es bueno ser Khaleesi. Se sabe. A Astapor!;;;;;;;;;x
EVTOPTBclash_of_kings.52;A foolish notion, I must go to Pentos;Une idée saugrenue, je dois me rendre à Pentos.;;;Una idea tonta, tengo que ir a Pentos;;;;;;;;;x
EVTTITLEclash_of_kings.53;Harpy’s Bargain;Affaires avec la Harpie;;;El Trato de la Arpía;;;;;;;;;x
EVTDESCclash_of_kings.53;The Good Masters of Astapor are rude, arrogant, and cruel beyond measure, but their Unsullied are as formidable as the story of their training is heartbreaking. Particularly troubling is the tale of how they prove they can kill, for every soldier represents a murdered child. You begin to question using such men to reclaim your throne. Unsullied are also very expensive. Haggling through a pretty young interpreter to hide your knowledge of the Ghiscari tongue, you finally propose a trade that shocks your advisors. Every Unsullied they have, in exchange for a dragon.\n\nThe slavers accept your terms, though they demand the largest of the dragons. In turn you ask for the interpreter as a gift, and they lazily wave assent. You soon free the girl, and ask her to tell you all she knows of Astapor...;Leurs Bontés d'Astapor sont grossiers, arrogants et cruels au-delà de toute mesure, mais leurs Immaculés sont aussi formidables que leur entraînement est dur et triste. La façon dont ils prouvent qu'ils sont capables de tuer est particulièrement troublante, ainsi avez-vous appris qu'ils doivent tuer un bébé pour achever leur formation. Vous commencez à vous poser des questions sur le bien fondé d'utiliser de tels hommes pour récupérer votre trône. Les Immaculés sont également très chers. Utilisant les services d'une jeune interprète pour cacher votre connaissance du ghiscari, vous proposez finalement un accord qui surprend et choque vos conseillers. Tous leurs Immaculés contre un dragon.\n\nLes esclavagistes acceptent vos termes, mais ils exigent le plus grand de vos dragons. En retour vous demandez l'interprète en guise de cadeau et ils acceptent volontiers. Vous libérez bien vite la jeune fille et lui demandez de dire tout ce qu'elle sait d'Astapor.;;;Los Bondadosos Amos de Astapor son groseros, arrogantes y crueles sin medida, pero sus Inmaculados son tan formidables como la historia de su formación es desgarradora. Particularmente es inquietante la historia de cómo demuestran que son capaces de matar, cada soldado representa un niño asesinado por él mismo. Empiezas a cuestionarte el uso de tales hombres para recuperar tu trono. Los Inmaculados también son muy caros. Para regatear usas una joven intérprete para ocultar tu conocimiento de la lengua Ghiscari, y  propones un trato que sorprende a tus consejeros. Todos los Inmaculados que tienen, a cambio de un dragón.\n\nLos esclavistas aceptan tus términos, exigiendo al más grande de los dragones. A cambio te obsequian con la intérprete para que puedas comunicarte con los Inmaculados. Liberas inmediatamente a la chica, y pides que te cuente todo lo que sabe de Astapor...;;;;;;;;;x
EVTOPTAclash_of_kings.53;My mind is set;Ma décision est prise;;;Mi mente está preparada;;;;;;;;;x
EVTTITLEclash_of_kings.54;The Exchange;L'échange;;;El Intercambio;;;;;;;;;x
EVTDESCclash_of_kings.54;You have agreed a deal with the Good Masters for an army of Unsullied where you gain all the Unsullied available, including the boys in training, in exchange for your ships, your goods and Drogon, the biggest and healthiest of your dragons.\n\n You are now at the Plaza of Punishment to execute the deal. Your company has brought the goods and a caged Drogon before Kraznys and the rest of the Good Masters while Kraznys hands over the Harpy’s Fingers, the whip symbolizing you now own the Unsullied force...;Vous êtes tombé d'accord avec leurs Bontés pour échanger tous leurs Immaculés -incluant également les garçons en formation- contre vos navires, vos marchandises et Drogon, le plus grand de vos dragons.\n\n Vous vous tenez désormais sur la plaza du Châtiment pour procéder à l'échange. Votre compagnie a amené les marchandises et Dragon devant Kraznys les autres Bontés. L'Astapori vous donne les doigts de la Haprie, le fouet symbolisant votre autorité sur les Immaculés...;;;Has llegado a un acuerdo con los Bondadosos Amos para que te den un ejército con todos los Inmaculados disponibles, incluyendo los niños en formación, a cambio de tus barcos, tus bienes y Drogon, el más grande y sano de tus dragones. \n\n Ahora te encuentras en la Plaza del Castigo para finalizar el intercambio. Tu compañia ha traído los bienes y a Drogon enjaulado ante Kraznys y el resto de los Bondadosos Amos mientras Kraznys te pone en manos los dedos de la Arpía, el látigo que simboliza que ahora posees la fuerza de los Inmaculados...;;;;;;;;;x
EVTOPTAclash_of_kings.54;This deal does not quite work for me...Dracarys!;Cet accord ne me convient pas tout à fait en fin de compte… Dracarys !;;;Este acuerdo no acaba de convencerme... Dracarys!;;;;;;;;;x
EVTTITLEclash_of_kings.5400;The Sack of Astapor;Le sac d'Astapor;;;El Saqueo de Astapor;;;;;;;;;x
EVTDESCclash_of_kings.5400;A dragon is no slave and Drogon refused to serve the Good Masters, burning them to death upon your command. You however did receive the Unsullied and you now have three dragons and an army fighting the slavers of Astapor. The city is barely garrisoned and is easily taken. You have liberated Astapor, the Good Masters have been killed and you now control the city. The former slaves look to you as their new master, calling you 'mother'.\n\nNow you are to move on in your journey, yet before you can take your leave from Astapor you must leave someone to govern the city.;Un dragon n'est pas un esclave et Drogon a refusé de servir leurs Bontés, les brûlant vifs lorsque vous le lui avez ordonné. Vous avez cependant reçu les Immaculés et vous avez maintenant trois dragons et une armée pour combattre les esclavagistes d'Astapor. La cité ne possède pas une grande garnison et elle tombe rapidement entre vos mains. Vous avez libéré Astapor, tué leurs Bontés et vous contrôlez désormais la cité. Les anciens esclaves vous reconnaissent comme leur nouvelle maîtresse et vous appellent 'mère'.\n\nMaintenant que vous vous préparez à quitter Astapor, vous devez désigner quelqu'un pour gouverner la ville.;;;'Un dragón no es un esclavo y Drogon se negó a servir a los Bondadosos Amos, quemandolos a todos hasta la muerte bajo tu mando. Sin embargo sí recibes a los Inmaculados y ahora tienes tres dragones y un ejército luchando contra los traficantes de esclavos de Astapor. La ciudad es apenas una guarnición y se toma fácilmente. Has liberado Astapor, los Bondadosos Amos han muerto y que ahora controlas la ciudad. Los antiguos esclavos te ven  como su nuevo amo, te llaman ''madre''..\n\nAhora vas a seguir hacia adelante en el camino, sin embargo, antes de que pueas dejar Astapor debes dejar a alguien para gobernar la ciudad.';;;;;;;;;x
EVTOPTAclash_of_kings.5400;I shall leave a council to rule;Je vais constituer un conseil pour diriger la ville.;;;Voy a dejar un consejo para que gobierne;;;;;;;;;x
EVTDESCclash_of_kings.55;After agreeing a deal to exchange a dragon for all our Unsullied, Danaerys Taragryen betrayed us, burning all the Good Masters and sacking the city.;Après avoir accepté un accord prévoyant l'échange d'un dragon contre tous nos Immaculés, Danaerys Taragryen nous a trahis, en brûlant vif toutes leurs Bontés et en mettant à sac la cité.;;;Después de acordar un acuerdo para el intercambio de un dragón por todos nuestros Inmaculados, Daenerys Targaryen nos traicionó, quemando a todos los Bondadosos Amos y saqueando la ciudad.;;;;;;;;;x
EVTOPTAclash_of_kings.55;Savage!;Sauvage !;;;Salvaje!;;;;;;;;;x
EVTTITLEclash_of_kings.56;The Yellow City;La Cité Jaune;;;Los Ciudad Amarilla;;;;;;;;;x
EVTDESCclash_of_kings.56;You leave Astapor and march towards Yunkai, another famous slaver city. The Yunkai’i command a significant force of slave soldiers and mercenaries, among them the Stormcrows and the Second Sons. The city is made of yellow bricks, crumbling walls and tall, stepped pyramids. Their emblem is flying over the city, a harpy like creature as far as you can tell. Yunkai is said to be able to fields a significant force of slave soldiers. However, Yunkai is known for training bed slaves, not warriors. Before you are the Wise Masters and the captains of the mercenaries,  come to parley with you. They offer you much coin to leave the city alone and be on your way.;Vous quittez Astapor et marchez sur Yunkaï, une autre célèbre cité esclavagiste. Les Yunkaïis commandent une importante force d'esclaves-soldats et de mercenaires. Parmis les compagnies d'épées louées se trouvent les Corbeaux Tornades et les Puînés. La cité est construite de briques jaunes et est dominée par de grandes pyramides à degrés. Son emblême se dresse au-dessus de ses portes: une harpie tenant dans ses serres un collier de fer et un fouet. Même si Yunkaï est capable de lever une armée d'esclave-soldats, la cité est plutôt connue pour ses esclaves de lit. Devant vous se tiennent les Judicieux et les capitaines des mercenaires, venus parlementer avec vous. Ils vous offrent beaucoup d'argent pour laisser la cité tranquille et poursuivre votre chemin.;;;Dejas Astapor y marchas hacia Yunkai, otra famosa ciudad esclavista. Yunkai cuenta con una importante fuerza de soldados esclavos y mercenarios, entre ellos los Cuervos de Tormenta y los Segundos Hijos. La ciudad está hecha de adoquines de color amarillo, murallas altas y pirámides escalonadas. Su emblema se alza sobre la ciudad, una arpía que lleva entre las garras una fusta y un collar de hierro. Se dice que Yunkai es capaz de formar una fuerza significativa de soldados esclavos. Sin embargo, Yunkai es más conocida por los esclavos de cama que por sus guerreros. Los Sabios Amos y los capitanes de las compañías mercenarias van a parlamentar contigo. Te ofrecen muchas monedas para dejar en paz a la ciudad y pasar de largo.;;;;;;;;;x
EVTOPTAclash_of_kings.56;No, I will free the slaves of this city;Non, je vais libérer les esclaves de cette cité.;;;No, voy a liberar a los esclavos de esta ciudad;;;;;;;;;x
EVTTITLEclash_of_kings.5600;Daario's Coup;L'heure de Daario;;;El Golpe de Daario;;;;;;;;;x
EVTDESCclash_of_kings.5600;You are ready to begin the battle for Yunkai, however Daario Naharis of the Stormcrows was enthralled by your beauty and has come before you in the middle of the night. He tells you he has killed the two other captains of the Stormcrows and now offers the company in the service of you as he says 'My sword is yours. My life is yours. My love is yours. My blood, my body, my songs, you own them all. I live and die at your command, fair queen.';Vous êtes prête à commencer la bataille pour Yunkaï lorsque Daario Naharis des Corbeaux Tornades vient à votre rencontre au beau milieu de la nuit, il dit avoir été subjugué par votre beauté. Il vous informe qu'il a tué les deux autres capitaines de sa compagnie et vous offre les services des Corbeaux Tornades:  'Vôtre est mon épée. Vôtre est ma vie. Vôtre est mon amour. Mon sang, mon corps, mes chants, tout vous appartient. Un ordre de vous, belle reine, et je vis, je meurs.';;;'Estás lista para comenzar la batalla por Yunkai, sin embargo Daario Naharis de los Cuervos de Tormenta fue cautivado por tu belleza y ha llegado antes en medio de la noche. Él te dice que él ha matado a los otros dos capitanes de los Cuervos de Tormenta y ahora te ofrece sus servicios, como él dice: ''Mi espada es tuya. Mi vida es tuya. Mi amor es tuyo. Mi sangre, mi cuerpo, mis canciones, posees todo de mi. Vivo y muero a tus órdenes, justa reina . '';;;;;;;;;x
EVTOPTAclash_of_kings.5600;Your men are most welcome;Vos hommes sont les bienvenus.;;;Tus hombres son bienvenidos;;;;;;;;;x
EVTTITLEclash_of_kings.57;Betrayal;Trahison;;;Traición;;;;;;;;;x
