#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
obj_find_lover_title;Fall in Love;Tomber amoureux;Legen Sie sich einen Liebhaber zu;Fall in Love;Enamorarse;;;;;;;;;x
EVTOPTBplot_event.2;[From.GetSheHe] asks too much;[From.GetSheHe] demande trop;;;[From.GetSheHe] pide demasiado;;;;;;;;;x
EVTDESCplot_event.3;[Root.GetTitledFirstName], You and your agents make a convincing argument, but alas I am unsure. I will have to ponder before I can be sure this is right thing to do.\n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], vous et vos agents avez des arguments convaincants, mais malheureusement j'hésite encore. Je vais devoir encore réfléchir avant d'être certain qu'il s'agit de la bonne chose à faire.\n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], sus argumentos son convincentes, pero desgraciadamente todavía estoy en duda. Debo reflexionar antes de aceptar.\n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.3;Some gold should convince [From.GetHerHim];Un peu d'or devrait le(a) convaincre.;;;Un poco de oro lo convencerá.;;;;;;;;;x
EVTOPTBplot_event.3;Keep trying to persuade [From.GetHerHim];Continuer d'esssayer de le(a) convaincre;;;Continuar intentando convencerle.;;;;;;;;;x
EVTOPTCplot_event.3;Forget it;Oublier;;;Olvídalo.;;;;;;;;;x
EVTTOOLTIPplot_event.7;will recieve your gift and respond;va recevoir votre cadeau et vous répondre;;;recibirá vuestro regalo y os responderá;;;;;;;;;x
EVTTOOLTIPplot_event.8;will continue to be cajoled;va continué d'être cajolé(e);;;continuará siendo engatusado;;;;;;;;;x
EVTDESCplot_event.4;[Root.GetTitledFirstName], I'm afraid I don't see eye to eye with you on this, I will not conspire against my liege with you. Be thankful that I choose not to inform my liege of this attempted treachery.\n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], j'ai bien peur de ne pas partager votre opinion en la matière et ne participerai pas à une conspiration contre mon suzerain. Soyez heureux que je ne le prévienne pas de votre tentative de trahison.\n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], Me temo que no comparto su opinión sobre este asunto y no participaré en una conspiración contra mi señor. Alegráos de que no le informe de vuestra tentativa de traición.\n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.4;Fine, [From.GetHerHis] loss;Bien, c'est son erreur;;;Bien, él se lo pierde.;;;;;;;;;x
EVTDESCplot_event.5;Grave news, [From.GetTitledFirstName] has rebuffed your attempts to cajole [From.GetHerHim] into your loyalty. What is worse they have informed their liege of your treachery!;Mauvaise nouvelle, [From.GetTitledFirstName] a rejeté vos tentatives d'achat de sa loyauté. Le pire est qu'[From.GetSheHe] a informé son seigneur de votre trahison ! ;;;Malas noticias, [From.GetTitledFirstName] ha rechazado tu tentativa de compra de su lealatad. Lo peor es que ha informado a su señor de tu traición! ;;;;;;;;;x
EVTOPTAplot_event.5;This backfired;De sacrés ennuis en perspective;;;Nos ha salido el tiro por la culata.;;;;;;;;;x
EVTDESCplot_event.6;[Root.PrimaryTitle.GetFOA], I regret to inform you that [FromFrom.GetTitledFirstName] has attempted to bribe their way into my loyalty in order to conspire against you. I'm sure you appreciate me telling you as soon as this dishonourable proposal was presented to me. \n\n Regards,\n [From.GetTitledFirstName];[Root.PrimaryTitle.GetFOA], je suis dans le regret de vous informer que [FromFrom.GetTitledFirstName] a tenté de me corrompre et de gagner ma loyauté dans le but de conspirer contre vous. J'espère que vous apprécierez ma conduite, vous ayant informé dès que cette proposition déshonorante me fut présentée. \n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.PrimaryTitle.GetFOA], lamento informarle que [FromFrom.GetTitledFirstName] ha intentado corromperme y comprar mi lealtad con el fin de conspirar contra vos. Espero que aprecie mi conducta, informando en cuanto me presentaron esta proposición deshonrosa.\n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.6;What treachery!;Quelle trahison !;;;Traición!;;;;;;;;;x
EVTDESCplot_event.7;[Root.GetTitledFirstName], I'm glad we have a common interest in this matter, here is a gift as a token of my goodwill. \n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], je suis heureux que nous ayons un intérêt commun dans cette affaire, voici un cadeau comme gage de ma bonne volonté. \n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], me alegro de tener intereses comunes en este asunto, aquí un regalo como gesto de mi buena voluntad. \n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.7;I'm convinced;Je suis convaincu;;;Estoy convencido;;;;;;;;;x
EVTOPTBplot_event.7;This is just too risky;C'est trop risqué;;;Demasiado arriesgado;;;;;;;;;x
EVTDESCplot_event.8;[From.GetTitledFirstName]'s agents continue to cajole me, in order to try and win my loyalty. They do make some convincing arguments to conspire with [From.GetHerHim], but they want my commitment soon.;Les agents de [From.GetTitledFirstName] continuent de m'approcher, dans le but de tester et gagner ma loyauté. Ils ont des arguments très convaincants pour que je conspire avec [From.GetHerHim], mais ils veulent que je m'engage rapidement. ;;;Los agentes de [From.GetTitledFirstName] continúan acercándose a mi para probar y ganar mi lealtad. Tienen argumentos muy convincentes para que conspire con [From.GetHerHim], pero quieren que me decida rápidamente.;;;;;;;;;x
EVTDESCplot_event.9;[Root.GetTitledFirstName], I have decided that working together in our common interest is the right thing to do. My loyalty is yours to this end. \n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], j'ai décidé qu'il est bon de travailler ensemble à notre intérêt commun. Dans cette optique, ma loyauté vous est acquise.\n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], he decidido que será bueno trabajar juntos en nuestro objetivo común. En este sentido, contáis con mi lealtad.\n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.9;[From.GetSheHeCap] is wise;[From.GetSheHeCap] est sage;;;[From.GetSheHeCap] es sabio;;;;;;;;;x
EVTDESCplot_event.10;[Root.GetTitledFirstName], I have decided that conspiring with you against [From.Liege.GetTitledFirstName] is not in my best interest. I do not want to be approached by your agents again.\n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], j'ai décidé que conspirer avec vous contre [From.Liege.GetTitledFirstName] n'est pas dans mon intérêt. Je ne veux plus être approché(e) par vos agents.\n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], he decidido que conspirar con vos contra [From.Liege.GetTitledFirstName] no es de mi interés. No quiero saber nada más de vuestros agentes.\n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.10;Fine, [From.GetHerHis] loss;Bien, c'est son erreur;;;Bien, es su problema;;;;;;;;;x
EVTDESCplot_event.11;[Root.GetTitledFirstName], you are most wise, here is your gift as requested. I hope our relationship will be fruitful. \n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], vous êtes d'une sagesse exemplaire, voici le cadeau que vous aviez demandé. J'espère que nos relations seront des plus fructueuses.\n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], sois de una inteligencia ejemplar, aquí el regalo que habéis pedido. Espero que nuestras relaciones sean de lo más fructíferas.\n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.11;So much gold!;Que d'or !;;;Cuanto oro!;;;;;;;;;x
EVTDESCplot_event.12;[Root.GetTitledFirstName], I have decided that conspiring with you against [Root.Liege.GetTitledFirstName] is not in our best interests afterall. \n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], j'ai décidé que conspirer avec vous contre [Root.Liege.GetTitledFirstName] ne va finalement pas dans le sens de nos intérêts. \n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], he decidido que conspirar con con vos contra [Root.Liege.GetTitledFirstName] no ayudaría en nada a mis intereses. \n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.12;It could have been profitable, oh well;Cela aurait pu être rentable. Tant pis.;;;Podría haber sido rentable. Lástima.;;;;;;;;;x
EVTTOOLTIPplot_event.1;will be approached by your agents;va être approcher par vos agents;;;será tanteado por tus agentes;;;;;;;;;x
EVTDESCplot_event.13;[bought_councillor.GetTitledFirstNameWithDynastyNoRegnal] has sent word that [bought_councillor.GetSheHe] can use [bought_councillor.GetHerHis] position on  [bought_councillor.Liege.GetTitledFirstNameWithDynastyNoRegnal]'s council to arrange to have the gates of [bought_councillor.GetHerHis] liege's keep opened for us, in recompense for the favor owed. This would make the siege far less bloody for our side.;Bonne nouvelle ! Le membre du conseil de [From.GetTitledFirstName] qui nous est loyal a réussi à nous ouvrir les portes du château de son seigneur. Cela va rendre le siège bien moins sanglant pour nous. ;;;Buena noticia! El miembro del Consejo de [From.GetTitledFirstName] que nos es leal ha conseguido abrir las puertas del castillo de su señor. Esto hará el asedio menos sangriento para nosotros;;;;;;;;;x
EVTOPTAplot_event.13;Proceed!;[From.job_physician.GetTitledFirstName] nous a bien servi;;;[From.job_physician.GetTitledFirstName] nos ha servido bien.;;;;;;;;;x
EVTOPTBplot_event.13;[From.job_castellan.GetTitledFirstName] has served us well;[From.job_castellan.GetTitledFirstName] nous a bien servi;;;[From.job_castellan.GetTitledFirstName] nos ha servido bien.;;;;;;;;;x
EVTOPTCplot_event.13;[From.job_spymaster.GetTitledFirstName] has served us well;[From.job_spymaster.GetTitledFirstName] nous a bien servi;;;[From.job_spymaster.GetTitledFirstName] nos ha servido bien.;;;;;;;;;x
EVTOPTDplot_event.13;[From.job_marshal.GetTitledFirstName] has served us well;[From.job_marshal.GetTitledFirstName] nous a bien servi;;;[From.job_marshal.GetTitledFirstName] nos ha servido bien.;;;;;;;;;x
EVTOPTEplot_event.13;[From.job_chancellor.GetTitledFirstName] has served us well;[From.job_chancellor.GetTitledFirstName] nous a bien servi;;;[From.job_chancellor.GetTitledFirstName] nos ha servido bien.;;;;;;;;;x
EVTOPTFplot_event.13;[From.job_treasurer.GetTitledFirstName] has served us well;[From.job_treasurer.GetTitledFirstName] nous a bien servi;;;[From.job_treasurer.GetTitledFirstName] nos ha servido bien.;;;;;;;;;x
opinion_betrayed_loyalty;Betrayed;Trahi;;;Traicionado;;;;;;;;;x
opinion_impressed_loyalty;Impressed;Impressionné;;;Impresionado;;;;;;;;;x
opinion_mildly_impressed_loyalty;Impressed;Impressionné;;;Levemente impresionado;;;;;;;;;x
opinion_unimpressed_loyalty;Unimpressed;Pas impressionné;;;No impresionado;;;;;;;;;x
EVTDESCplot_event.14;AI event: decide to try and improve loyalty or not;AI event : décider de tester d'améliorer la loyauté ou non ;;;AI event : decidir intentar mejorar la lealtad o no.;;;;;;;;;x
assign_mission;Assign a Mission;Assigner une mission à un conseiller acheté ;;;Asignar una misión;;;;;;;;;x
assign_mission_desc;[Root.GetTitle] [Root.GetFirstNameWithDynasty] is on [Root.Liege.GetTitledFirstName]'s council, and you have bought [Root.GetHerHis] loyalty. You can now assign [Root.GetHerHim] a mission.;Assigner une mission à un conseiller acheté ;;;[Root.GetTitle] [Root.GetFirstNameWithDynasty]están en el Consejo de [Root.Liege.GetTitledFirstName], y has comprado su lealtad. Puedes asignarle una misión.;;;;;;;;;x
EVTDESCplot_event.15;You can assign [FromFrom.GetTitledFirstName], whose loyalty you have bought, one of these missions.;Vous pouvez assignez à [FromFrom.GetTitledFirstName], dont la loyauté a été achetée, l'un de ces missions. ;;;Puedes asignar a [FromFrom.GetTitledFirstName] una de estas misiones ya que su lealtad ha sido comprada;;;;;;;;;x
EVTOPTAplot_event.15;Get [FromFrom.GetHerHim] to improve your relations with their liege;L'envoyer pour améliorer vos relations avec son seigneur;;;Enviarlo a mejorar tu relación con su señor.;;;;;;;;;x
EVTTOOLTIPplot_event.16;will attempt to improve your relations with [Root.Liege.GetTitledFirstName];va tenter d'améliorer vos relations avec [FromFrom.Liege.GetTitledFirstName];;;intentará mejorar tu relación con [FromFrom.Liege.GetTitledFirstName];;;;;;;;;x
EVTDESCplot_event.16;As part of our arrangement of favors, [FromFrom.GetTitledFirstName] has asked me to try and make my liege lord see the better side of [FromFrom.GetHerHim]. I could try and convince [Root.Liege.GetTitledFirstName] at our next council meeting...;Dans le cadre de notre arrangement, [From.GetTitledFirstName] m'a demandé de le faire mieux voir auprès de mon seigneur. Je pourrais convaincre [Root.Liege.GetTitledFirstName] au prochain conseil… ;;;Como parte de nuestro acuerdo, [From.GetTitledFirstName] me ha pedido que le hable bien de él a mi señor. Podría convencer a [Root.Liege.GetTitledFirstName]en el próximo Consejo.;;;;;;;;;x
EVTOPTAplot_event.16;I must be loyal;Je dois être loyal(e);;;Debo ser leal;;;;;;;;;x
EVTOPTBplot_event.16;This is all too risky;C'est bien trop risqué;;;Es demasiado arriesgado;;;;;;;;;x
EVTTOOLTIPplot_event.17;maybe convinced by you.;va peut-être être convaincu(e) par vous.;;;quizá sea convencido ;;;;;;;;;x
EVTTOOLTIPplot_event.18;will no longer be your sponsor and will be angered.;ne va plus vous soutenir et va vous en vouloir.;;;ya no os apoyará y se enfadará;;;;;;;;;x
EVTDESCplot_event.17;At our latest council meeting [From.GetTitledFirstName] has been extolling the virtues and prowess of [FromFrom.GetTitledFirstName], the rest of the council seem quite impressed.;Au dernier conseil, [From.GetTitledFirstName] a vanté les vertus et la prouesse de [FromFrom.GetTitledFirstName], le reste du conseil a semblé impressionné.;;;En el último Consejo, [From.GetTitledFirstName] ha ensalzado las virtudes y proezas de [FromFrom.GetTitledFirstName], el resto del Consejo parecía impresionado.;;;;;;;;;x
EVTOPTAplot_event.17;[FromFrom.GetHeShe] sounds wonderful!;[FromFrom.GetHeShe] semble merveilleux !;;;[FromFrom.GetHeShe] parece maravilloso!;;;;;;;;;x
EVTOPTBplot_event.17;I suppose [FromFrom.GetHeShe] does a good job;Je suppose [FromFrom.GetHeShe] fait du bon travail;;;Supongo que [FromFrom.GetHeShe] ha hecho un buen trabajo;;;;;;;;;x
EVTOPTCplot_event.17;What ridiculousness;Quel ridicule;;;Menudo ridículo;;;;;;;;;x
EVTTOOLTIPplot_event.19;will be pleased to hear you agree;sera heureux(se) de voir que vous êtes d'accord;;;estará encantado de ver que estáis de acuerdo;;;;;;;;;x
EVTTOOLTIPplot_event.23;will be disappointed;sera déçu(e);;;se sentirá decepcionado;;;;;;;;;x
EVTDESCplot_event.18;[Root.GetTitledFirstName], I'm afraid our arrangement has become to risky and that I cannot do what you ask any longer. I hope you will understand this. \n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], je crains que notre arrangement ne devienne trop risqué et je ne peux plus faire ce que vous me demandez. J'espère que vous comprendrez ma décision. \n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], Creo que nuestro acuerdo es demasiado arriesgado y no puedo hacer lo que me pedís. Espero que entienda mi decisión. \n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.18;But we had an arrangement!;Mais nous avions un arrangement !;;;Teníamos un acuerdo!;;;;;;;;;x
EVTDESCplot_event.19;[From.GetTitledFirstName] seemed to be very convinced by you words of praise for [FromFromFromFrom.GetTitledFirstName], even launching into his own appraisal of their virtues! ;[From.GetTitledFirstName] a être semblé très convaincu de votre éloge de [FromFromFrom.GetTitledFirstName], prenant votre relais en lui trouvant de nouvelles vertus !;;;[From.GetTitledFirstName] parecía estar convencido de vuestros elogios a [FromFromFrom.GetTitledFirstName].;;;;;;;;;x
EVTOPTAplot_event.19;My work is done;J'ai bien travaillé;;;Un buen trabajo por mi parte!;;;;;;;;;x
EVTDESCplot_event.20;Good news, [FromFrom.GetTitledFirstName] appears to have convinced [From.GetTitledFirstName] of your virtues and loyalty. [FromFrom.GetFirstName] reports that they agreed fully, and relations have improved greatly.;Bonne nouvelle, [FromFrom.GetTitledFirstName] semble avoir convaincu [From.GetTitledFirstName] que vous étiez vertueux(se) et loyal(e). [FromFrom.GetFirstName] nous rapporte que tout le monde était totalement de cet avis et nos relations se sont fortemement améliorées. ;;;Buenas noticias, [FromFrom.GetTitledFirstName] parece haber convencido a [From.GetTitledFirstName] de que sois muy virtuoso y leal. [FromFrom.GetFirstName] nos dice que todo el mundo estaba de acuerdo y nuestras relaciones han mejorado fuertemente.;;;;;;;;;x
EVTOPTAplot_event.20;[FromFrom.GetSheHeCap] has done well;[FromFrom.GetHeShe] a bien travaillé;;;[FromFrom.GetHeShe] lo ha hecho muy bien;;;;;;;;;x
EVTDESCplot_event.21;[From.GetTitledFirstName] seemed to be somewhat convinced by you words of praise for [FromFromFromFrom.GetTitledFirstName], appearing to nod his in agreement at some points.;[From.GetTitledFirstName] semble quelque peu convaincu par votre éloge de [FromFromFrom.GetTitledFirstName], hochant la tête lors de certaines de vos assertions. ;;;[From.GetTitledFirstName] parece algo convencido por tu elogio de [FromFromFrom.GetTitledFirstName], asintiendo con la cabeza algunas de tus aseveraciones.;;;;;;;;;x
EVTOPTAplot_event.21;Let us hope it is enough;Espérons que c'est suffisant;;;Esperemos que sea suficiente.;;;;;;;;;x
EVTDESCplot_event.22;[FromFrom.GetTitledFirstName] appears to have somewhat convinced [From.GetTitledFirstName] of your virtues and loyalty. Apparently they appeared to be in agreement when [FromFrom.GetFirstName] spoke highly of you.;[FromFrom.GetTitledFirstName] semble avoir quelque peu convaincu [From.GetTitledFirstName] quant à vos vertus et loyauté. Apparemment ils semblent avoir été d'accord lorsque [FromFrom.GetFirstName] a fait votre éloge.;;;[FromFrom.GetTitledFirstName] parece haber convencido un poco a [From.GetTitledFirstName] en cuanto a tus virtudes y lealtad. Aparentemente parecían estar de acuerdo cuando [FromFrom.GetFirstName] os elogió.;;;;;;;;;x
EVTOPTAplot_event.22;It is something.;C'est toujours ça de pris.;;;Es mejor que nada.;;;;;;;;;x
EVTDESCplot_event.23;[From.GetTitledFirstName] didn't seemed to be very convinced at all by you words of praise for [FromFromFromFrom.GetTitledFirstName]. [From.GetHeShe] almost seemed annoyed at the suggestion.;[From.GetTitledFirstName] n'a pas semblé très convaincu par votre éloge de [FromFromFrom.GetTitledFirstName]. [From.GetHeShe] a presque semblé irrité par à l'idée. ;;;[From.GetTitledFirstName] no parece nada convencido por tu elogio de [FromFromFrom.GetTitledFirstName]. [From.GetHeShe] casi parecía iiritado por la idea.;;;;;;;;;x
EVTOPTAplot_event.23;Well I tried;Au moins ai-je essayé;;;Al menos lo he intentado.;;;;;;;;;x
EVTDESCplot_event.24;Grave news, [FromFrom.GetTitledFirstName] appears to have failed miserably in the attempt to convince [From.GetTitledFirstName] of your virtues and loyalty. If anything they think less of you now.;Mauvaise nouvelle, [FromFrom.GetTitledFirstName] semble avoir misérablement échoué dans sa tentative de convaincre [From.GetTitledFirstName] que vous étiez une personne vertueuse et loyale. Ils ont bien moins de considération pour vous désormais.;;;Malas noticias, [FromFrom.GetTitledFirstName] parece haber fracasado estrepitosamente en su intento de convencer a [From.GetTitledFirstName] de que sois leal y virtuoso. Ahora os tienen incluso en menos consideración.;;;;;;;;;x
EVTOPTAplot_event.24;Lackwit;Espèce de sot;;;Estúpido;;;;;;;;;x
EVTDESCplot_event.25;Bizarrely, [From.GetTitledFirstName] has declined to use my close position to [Root.Liege.GetTitledFirstName] to try and improve their relations with [Root.Liege.GetHerHim];Etrangement, [From.GetTitledFirstName] a refusé d'utiliser ma position privilégiée auprès de [Root.Liege.GetTitledFirstName] pour améliorer les relations avec [Root.Liege.GetHerHim];;;Extrañamente, [From.GetTitledFirstName] ha rechazado utilizar mi posición privilegiada con [Root.Liege.GetTitledFirstName] para mejorar la relación con [Root.Liege.GetHerHim];;;;;;;;;x
EVTDESCplot_event.26;Citadel only event (plot_event.26, plot_events.txt) ;Evènement pour la Citadelle seulement (plot_event.26, plot_events.txt) ;;;Evento sólamente para la Ciudadela (plot_event.26, plot_events.txt) ;;;;;;;;;x
EVTDESCplot_event.27;My loyalty lies with an outside power, in direct betrayal against my liege [Root.Liege.GetTitledFirstName]. This is very risky state of affairs which this power may not understand.;Ma loyauté va à une puissance extérieure, trahissant ainsi mon seigneur [Root.Liege.GetTitledFirstName]. C'est une affaire très risquée que cette puissance ne peut pas comprendre. ;;;Mi lealtad iría a una potencia exterior, traicionando así a mi señor [Root.Liege.GetTitledFirstName]. Es un asunto muy arriesado que esa potencia no comprende del todo.;;;;;;;;;x
EVTOPTAplot_event.27;Some more gold would make me feel more safe;Plus d'or pourrait me faire sentir plus en sécurité. ;;;Un poco más de oro me haría sentir más seguro.;;;;;;;;;x
EVTOPTBplot_event.27;I cannot risk this any longer;Je ne peux plus vivre avec un tel risque;;;No quiero vivir con un riesgo tan grande;;;;;;;;;x
EVTTOOLTIPplot_event.28;will respond to your demand;va répondre à votre demande;;;responderá a tu petición;;;;;;;;;x
EVTOPTCplot_event.27;They appear to be dead anyway;Ils semblent être morts de toute façon;;;Parecen estar muertos de todas formas;;;;;;;;;x
EVTDESCplot_event.28;[Root.GetTitledFirstName], we have been working together in our common interest against [From.Liege.GetTitledFirstName] for many a day now. But alas the risk has become dire, I think some gold would make me feel better about this risk. \n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], nous avons travaillé ensemble à notre intérêt commun contre [From.Liege.GetTitledFirstName] depuis un certain temps maintenant. Hélas le risque devient trop grand et je pense qu'un peu plus d'or pourrait me faire sentir plus en sécurité. \n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], hemos trabajado juntos en nuestro interés común contra [From.Liege.GetTitledFirstName] desde hace algún tiempo. Por desgracia, ahora el riesgo es demasiado grande y he pensado que un poco más de oro podría hacer sentirme más seguro. \n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTBplot_event.28;Greedy bastard!;Bâtard cupide !;;;Bastardo codicioso!;;;;;;;;;x
EVTTOOLTIPplot_event.30;will be pleased to continue the arrangement;sera heureux de poursuivre l'arrangement;;;estará encantado de seguir con el acuerdo;;;;;;;;;x
EVTTOOLTIPplot_event.31;will no longer owe you their loyalty;ne va plus vous être loyal;;;no os será leal de nuevo;;;;;;;;;x
EVTDESCplot_event.29;[Root.GetTitledFirstName], we have been working together in our common interest against [From.Liege.GetTitledFirstName] for many a day now. But alas the risk has become dire, I think some gold would make me feel better about this risk. \n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], nous avons travaillé ensemble à notre intérêt commun contre [From.Liege.GetTitledFirstName] depuis un certain temps maintenant. Hélas le risque devient trop grand et je pense qu'un peu plus d'or pourrait me faire sentir plus en sécurité. \n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], hemos trabajado juntos en nuestro interés común contra [From.Liege.GetTitledFirstName] desde hace algún tiempo. Por desgracia, ahora el riesgo es demasiado grande y he pensado que un poco más de oro podría hacer sentirme más seguro. \n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTDESCplot_event.30;[Root.GetTitledFirstName], I have decided that our relationship is most valuable and that extra compensation is indeed due to you. \n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], j'ai décidé que notre relation est de la plus haute importance et que cette compensation vous est dû. \n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], he decidio que nuestra relación es de la más alta importancia y que se os dará vuestra compensación. \n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTDESCplot_event.31;[Root.GetTitledFirstName], I have decided that our relationship is not actually worth the price you set upon it, this arrangement is terminated forthwith. \n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], j'ai décidé que notre relation ne vaut pas le prix que je paye, aussi cet arrangement prend fin immédiatement. \n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], he decidido que nuestra relación no vale el precio que pago, así que el acuerdo termina inmediatamente. \n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTDplot_event.27;These fears are unfounded;Ces craintes sont sans fondement;;;Esos temores son infundados;;;;;;;;;x
opinion_fabricate_claims_bribe;Bribed;Corrompu(e);;;Corrompido;;;;;;;;;x
EVTOPTBplot_event.15;Sabotage Job Action;Action de Sabotage;;;Acción de Sabotaje;;;;;;;;;x
EVTTOOLTIPplot_event.32a;They will be asked to sabotage their current job action for [Root.Liege.GetTitledFirstName];Nous allons leur demander de saboter les relations avec [FromFrom.Liege.GetTitledFirstName];;;Le pediremos que sabotee las relaciones con [FromFrom.Liege.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIPplot_event.32b;They will be asked to fail to fabricate claims for [FromFrom.Liege.GetTitledFirstName];Nous allons leur demander de fabriquer des revendications sur [FromFrom.Liege.GetTitledFirstName];;;Le pediremos que fabrique una reivindicación sobre [FromFrom.Liege.GetTitledFirstName];;;;;;;;;x
EVTDESCplot_event.32;As part of our arrangement of favors, [FromFrom.GetTitledFirstName] has asked me to try sabotage the task [Root.Liege.GetTitledFirstName] has assigned me.;Dans le cadre de notre arrangement, [From.GetTitledFirstName] m'a demandé de saboter la tâche que m'a assigné [Root.Liege.GetTitledFirstName].;;;Como parte de nuestro acuerdo, [From.GetTitledFirstName] me ha pedido que sabotee la tarea que me ha asignado [Root.Liege.GetTitledFirstName].;;;;;;;;;x
EVTTOOLTIP20110;will think less of your liege;va avoir une plus mauvaise opinion de votre seigneur;;;va a tener una mala opinión de tu señor;;;;;;;;;x
EVTDESCplot_event.33;[Root.GetTitledFirstName], Your request to sabotage my work for my liege is a just one, I will endeavor to achieve this. \n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], votre demande de sabotage de la tâche que m'a confié mon seigneur est juste, j'essayerais de procéder ainsi. \n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], vuestra petición de sabotaje de la tarea que me ha confiado mi señor es justa, trataré de hacerlo. \n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.33;A cunning scheme!;Un plan astucieux !;;;Un plan astuto!;;;;;;;;;x
EVTTOOLTIPplot_event.32c;They will be asked to inform local Lords they are trying to sow dissent;Nous allons leur demander d'informer les seigneurs locaux qui tentent de semer la discorde;;;Le pediremos que nos informe de los señores locales que tratan de sembrar la discordia.;;;;;;;;;x
EVTTOOLTIPplot_event.32d;They will be asked to provoke unrest in the province where they are squeezing [Root.GetPeasantNamePlural];Nous allons leur demander de provoquer de l'agitation là où les paysans sont sur le point de se révolter;;;Le pediremos que incite la agitación allí donde los campesinos estén a punto de sublevarse;;;;;;;;;x
EVTTOOLTIP20215;will be irritated with your liege;va être irrité vis-à-vis de votre seigneur;;;se irritará con tu señor;;;;;;;;;x
EVTTOOLTIP20216;will hear of the unrest in [Root.Location.GetName];va être informé de l'agitation à [Root.Location.GetName];;;serás informado de la agitación en [Root.Location.GetName];;;;;;;;;x
EVTTOOLTIPplot_event.32e;They will be asked to sabotage construction in their location;Nous allons leur demander de saboter les constructions dans leur province;;;Le pediremos que sabotee las construcciones en su provincia.;;;;;;;;;x
EVTTOOLTIP20242a;will be informed of sabotage in [Root.Location.GetName];va être informé d'un sabotage à [Root.Location.GetName];;;serás informado de un sabotaje en [Root.Location.GetName];;;;;;;;;x
EVTTOOLTIPplot_event.32f;They will be asked to put less effort into discovering plots for [FromFrom.Liege.GetTitledFirstName];Nous allons leur demander de mettre moins d'effort dans la recherche de complot pour [FromFrom.Liege.GetTitledFirstName];;;Le pediremos que haga menos esfuerzo en la búsqueda de complots contra [FromFrom.Liege.GetTitledFirstName];;;;;;;;;x
