#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC250800;While you were hunting in the woods, a group of poachers dared to ambush and kidnap you!;Alors que vous chassiez dans les bois, vous avez été capturé par des braconniers !;;;¡Unos malditos furtivos se han atrevido a capturarte mientras cazabas en el bosque! ¡A tí!;;;;;;;;;x
EVTOPTAvassal_request.41;[From.PrimaryTitle.GetFOA], you make a good point;;;;;;;;;;;;;x
EVTOPTBvassal_request.41;[From.GetSheHeCap] is regent, so I must accept;;;;;;;;;;;;;x
EVTOPTCvassal_request.41;[commander_to_replace.GetTitledFirstNameNoRegnal] is doing a fine job thank you;;;;;;;;;;;;;x
EVTOPTDvassal_request.41;I know just how to smooth this over;;;;;;;;;;;;;x
EVTDESCvassal_request.42;[Root.GetTitledFirstNameNoRegnal], whilst you have been doing an able job as commander of my armies, I am afraid I must relieve you of your command in favour of someone of higher rank. [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] has been assigned to assume your duties.\n\nSigned\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];;;;;;;;;;;;;x
EVTOPTAvassal_request.42;That [GetRootFromFromInsult] must of put [From.GetTitledFirstNameNoRegnal] up to this!;;;;;;;;;;;;;x
EVTDESCvassal_request.43;[Root.GetTitledFirstNameNoRegnal], I see the merit in your argument, and so I hereby relieve [commander_to_replace.GetTitledFirstNameWithDynastyNoRegnal] of [commander_to_replace.GetHerHis] command and appoint you to assume [commander_to_replace.GetHerHis] duties.\n\nSigned\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];;;;;;;;;;;;;x
EVTOPTAvassal_request.43;[From.PrimaryTitle.GetFOA], I thank you;;;;;;;;;;;;;x
EVTDESCvassal_request.44;[Root.GetTitledFirstNameNoRegnal], I must reject your petition, [commander_to_replace.GetTitledFirstNameWithDynastyNoRegnal] is a fine and able commander, and mere rank should not dictate who should lead my armies.\n\nSigned\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];;;;;;;;;;;;;x
EVTOPTAvassal_request.44;But it is my right!;;;;;;;;;;;;;x
EVTDESCvassal_request.45;[Root.GetTitledFirstNameNoRegnal], whilst I respect your abilities to command armies, I am afraid it is simply not possible to recall [commander_to_replace.GetTitledFirstNameWithDynastyNoRegnal] at this time. I will call upon you when the time comes, and command that you stay ready and alert.\n\nYours,\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];;;;;;;;;;;;;x
EVTOPTAvassal_request.45;I guess that is reasonable!;;;;;;;;;;;;;x
EVTDESCvassal_request.46;[From.GetTitledFirstNameWithDynastyNoRegnal] is upset that you removed [From.GetHerHis] command when [From.GetSheHe] was only just recently granted it.;;;;;;;;;;;;;x
EVTOPTAvassal_request.46;[From.GetSheHeCap] will get over it;;;;;;;;;;;;;x
EVTDESC_WoL_6552;A merchant specialising in rare books and scrolls has arrived in [Root.Location.GetName] seeking an audience. He has learnt of your enthusiasm for reading and other learned persuits, and is offering you the chance to purchase one of his wares.;;;;;;;;;;;;;x
EVTOPTA_WoL_6552;Yes I will buy it!;;;;;;;;;;;;;x
EVTOPTB_WoL_6552;Not interested;;;;;;;;;;;;;x
EVTOPTBdynasty.4;No, [From.GetTitledFirstNameNoRegnal] decreed that my [female_heir.GetRootRelation] should have the throne;;;;;;;;;;;;;x
EVTDESCtrait_notification.21;My prowess in the arts of personal combat have improved!;;;;;;;;;;;;;x
EVTDESCtrait_notification.22;My [ward_fighter.GetRootRelation] [ward_fighter.GetTitledFirstNameNoRegnal] has improved [ward_fighter.GetHerHis] prowess in the arts of personal combat!;;;;;;;;;;;;;x
EVTDESCmaintenance.69;Your [Root.job_treasurer.GetJobTitle], [Root.job_treasurer.GetTitledFirstNameNoRegnal], has presented the mercenary companies accounts for the past months.;;;;;;;;;;;;;x
TOOLTIPmaintenance.69EXPENSES;Expenses incurred: §Y[Root.expenses.GetValue]§!W¤;;;;Gastos incurridos: §Y[Root.expenses.GetValue]§!W¤;;;;;;;;;x
TOOLTIPmaintenance.69SHARES;Number of shares due to the members of the company: §Y[Root.merc_courtier.GetValue]§!\nValue of 1 share: §Y[Root.current_wealth.GetValue]§!W¤\nShares to be distributed as follows:\n-[Root.GetTitledFirstNameWithDynasty]: §Y8§! Shares\n-[Root.GetMyMarshalName]: §Y4§! Shares\n-[Root.GetMyCastellanName]: §Y4§! Shares\n-Other councillors: §Y3§! Shares\n-Commanders: §Y2§! Shares\n-Others: §Y1§! Share;;;;Número de acciones debido a los miembros de la empresa: §Y[Root.merc_courtier.GetValue]§!\nValor de 1 recurso compartido: §Y[Root.current_wealth.GetValue]§!W¤\nLas acciones se distribuirán de la siguiente manera:\n-[Root.GetTitledFirstNameWithDynasty]: §Y8§! Comparte\n-[Root.GetMyMarshalName]: §Y4§! Comparte\n-[Root.GetMyCastellanName]: §Y4§! Comparte\n-Otros consejeros: §Y3§! Comparte\n-Comandantes: §Y2§! Comparte\n-Otros: §Y1§! Comparte;;;;;;;;;x
ask_to_embargo;Ask to Embargo;Demander un embargo;Zum Embargo auffordern;;Pedir un embargo;;;;;;;;;x
ask_to_embargo_desc;Ask §Y[Root.GetTitledFirstNameWithDynastyAndTitle]§! to declare an Embargo War against a rival Merchant Republic.;Demander à §Y[From.GetTitledFirstNameWithDynastyAndTitle]§! de mettre sous embargo une république marchande rivale.;Fordret §Y[From.GetTitledFirstNameWithDynastyAndTitle]§! auf, einen Embargokrieg gegen eine rivalisierende Handelsrepublik zu erklären.;;Pregunta a §Y[Root.GetTitledFirstNameWithDynastyAndTitle]§! para declarar una Guerra de Embargo contra una República Mercante rival.;;;;;;;;;x
TOOLTIPdiplomatic.210;Propose §Y[Root.GetTitledFirstName]§! declare an Embargo War on §Y[FromFrom.GetTitledFirstNameWithDynastyAndTitle]§! together with you. §RIf you lose the war, you will pay the war reparations.§!;Demander à §Y[From.GetTitledFirstName]§! de mettre conjointement à vous, §Y[FromFrom.GetTitledFirstNameWithDynastyAndTitle]§! sous embargo. Appuyer votre requête avec §Y$GOLD$§!¤. §RSi vous perdez cette guerre, vous serez tenu de payer les réparations de guerre.§!; Lasst §Y[From.GetTitledFirstName]§! zusammen mit Euch einen Handelskrieg gegen §Y[FromFrom.GetTitledFirstNameWithDynastyAndTitle]§! führen. Biete §Y$GOLD$§!¤, um das Angebot zu versüßen. §RFalls Ihr den Krieg verliert, müsst Ihr die Reparationszahlungen leisten.§! ;;Proponer a §Y[Root.GetTitledFirstName]§! declarar una guerra de Embargo a §Y[FromFrom.GetTitledFirstNameWithDynastyAndTitle]§! junto contigo. §Si pierde la guerra, pagará las reparaciones de guerra.§!.;;;;;;;;;x
EVTDESCdiplomatic.210;To the [GetFromFromRootCompliment] [Root.GetTitledFirstNameNoRegnal], The insidious [FromFromFrom.PrimaryTitle.GetAdjective] traders must be expelled from your lands. If you agree to declare an Embargo War on [FromFromFrom.GetTitledFirstNameWithDynastyAndTitle], we will not only join the war on your side but will also offer coin up front to fund the war effort. Should we fail, [FromFrom.PrimaryTitle.GetName] will pay any war reparations.\n\nSigned\n[FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal];Les insidieux commerçants [ThirdPartyCharacter.PrimaryTitle.GetAdjective] doivent être boutés hors de vos terres. Si vous êtes d'accord pour imposer un embargo à [ThirdPartyCharacter.GetTitledName], non seulement nous nous joindrons à vous dans cette guerre mais nous vous offrons également la coquette somme de $COST$¤. Quand bien même nous échouerions, [Actor.PrimaryTitle.GetName] couvrira les dépenses de guerre.;Die heimtückischen [ThirdPartyCharacter.PrimaryTitle.GetAdjective] Händler müssen von Eurem Land entfernt werden. Falls Ihr einwilligt, einen Embargokrieg gegen [ThirdPartyCharacter.GetTitledName] zu erklären, werden Wir nicht nur an deiner Seite kämpfen, sondern Euch auch $COST$¤ überreichen. Sollten wir verlieren, wird [Actor.PrimaryTitle.GetName] alle Reparationszahlungen leisten.;;Para [GetFromFromRootCompliment] [Root.GetTitledFirstNameNoRegnal], los codicioso comerciantes de [FromFromFrom.PrimaryTitle.GetAdjective] deben ser echados ??de sus tierras. Si acepta declarar una Guerra de Embargo, no solo nos uniremos a la guerra a su lado, sino que también ofreceremos una modesta cantidad de dinero por adelantado para financiar el esfuerzo de la guerra. Si fallamos, [FromFrom.PrimaryTitle.GetName] pagará las reparaciones de guerra.\n\nFirmado\n[FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal].;;;;;;;;;x
EVTOPTAdiplomatic.210;Yes, the [FromFromFrom.PrimaryTitle.GetAdjective] must be removed;;;;;;;;;;;;;x
EVTOPTBdiplomatic.210;No, I will not take sides;;;;;;;;;;;;;x
EVTDESCdiplomatic.211;To the [GetFromRootCompliment] [Root.GetTitledFirstNameNoRegnal], After careful consideration, I have decided to accept your suggestion. Together, we shall force the [embargo_target.PrimaryTitle.GetAdjective] traders out of [From.PrimaryTitle.GetName]!\n\nSigned\n[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal];Après un examen attentif, j'ai décidé de satisfaire à votre requête. Ensemble, nous forcerons les marchands [Root.PrimaryTitle.GetAdjective] à abandonner [From.PrimaryTitle.GetName]!\n\n[From.GetTitledFirstName];Nach sorgfältigem Überlegen habe ich mich entschlossen, Euren Vorschlag anzunehmen. Vereint werden wir die [Root.PrimaryTitle.GetAdjective] Händler aus [From.PrimaryTitle.GetName] vertreiben!\n\n[From.GetTitledFirstName];;Después de pensarlo mucho, he decidido aceptar tu sugerencia. Juntos podremos expulsar a los mercaderes [Root.PrimaryTitle.GetAdjective] de [From.PrimaryTitle.GetName]!\n\n[From.GetTitledFirstName];;;;;;;;;x
EVTDESCdiplomatic.212;[Root.GetTitledFirstNameNoRegnal], Honestly, I find your embargo suggestion against [embargo_target.PrimaryTitle.GetName] rather ludicrous. Why should I favor one money-grubbing merchant city over another?\n\nSigned\n[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal];En fin de compte, je trouve votre suggestion d'embargo contre [Root.PrimaryTitle.GetName] tout à fait risible. Pourquoi devrais-je favoriser une des républiques assoiffées d'or plutôt qu'une autre ?\n\n[From.GetTitledFirstName];Um ehrlich zu sein, finde ich Euren Vorschlag des Embargos gegen [Root.PrimaryTitle.GetName] lächerlich. Warum sollte ich eine gierige Republik einer anderen bevorzugen?\n\n[From.GetTitledFirstName];;Sinceramente, encuentro tu sugerencia de embargar a [Root.PrimaryTitle.GetName] bastante absurda. ¿Por qué debería favorecer a una avariciosa república sobre otra?\n\n[From.GetTitledFirstName];;;;;;;;;x
TOOLTIPask_to_embargoCOST_100;§Y100§!¤ is offered to sweeten the deal.;;;;;;;;;;;;;x
TOOLTIPask_to_embargoCOST_200;§Y200§!¤ is offered to sweeten the deal.;;;;;;;;;;;;;x
TOOLTIPask_to_embargoCOST_300;§Y300§!¤ is offered to sweeten the deal.;;;;;;;;;;;;;x
TOOLTIPask_to_embargoCOST_400;§Y400§!¤ is offered to sweeten the deal.;;;;;;;;;;;;;x
TOOLTIPask_to_embargoCOST_500;§Y500§!¤ is offered to sweeten the deal.;;;;;;;;;;;;;x
TOOLTIPask_to_embargoTRADEPOSTS;[FromFrom.PrimaryTitle.GetName] has trade posts present in [Root.PrimaryTitle.GetName];;;;;;;;;;;;;x
TOOLTIPask_to_embargoAI_WESTEROS;Westerosi rulers will not consider embargo wars across The Narrow Sea;;;;;;;;;;;;;x
TOOLTIPask_to_embargoONGOING;Is NOT already negotiating an embargo;;;;;;;;;;;;;x
REASON_EMBARGO_POWER;[FromFrom.PrimaryTitle.GetName] is too powerful;;;;;;;;;;;;;x
REASON_EMBARGO_OPINION_DIFF;Does not like you well enough compared to [FromFrom.GetTitledFirstName];;;;;;;;;;;;;x
EVTDESCdiplomatic.213;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] has declared an embargo against our traders! This war is no doubt being prompted and funded by [FromFromFrom.PrimaryTitle.GetFullName]...;;;;;;;;;;;;;x
EVTOPTAdiplomatic.213;This treachery will not go unanswered!;;;;;;;;;;;;;x
EVTDESC45425;We have successfully seized the [title_to_usurp.GetFullName] after defeating [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. Shall this territory be attached to the personal domains of [Root.Capital.GetName]? Or shall [title_to_usurp_holder.GetTitledFirstNameWithDynastyNoRegnal] be confirmed as its rightful holder to ensure stability?;;;;;;;;;;;;;x
EVTOPTA45425;[title_to_usurp_holder.GetTitledFirstNameNoRegnal] can swear fealty to me;;;;;;;;;;;;;x
opinion_usurped_vassal_title;Usurped Vassal Title;;;;;;;;;;;;;x
opinion_confirmed_title;Confirmed My Title;;;;;;;;;;;;;x
opinion_confirmed_vassal_title;Confirmed a Vassals Title;;;;;;;;;;;;;x
EVTOPTB45425;I will take it for myself;;;;;;;;;;;;;x
TOOLTIP45425;[This.GetTitledFirstNameNoRegnal] can choose either to usurp or vassalise the [Prev.GetFullName];;;;;;;;;;;;;x
EVTDESCmourning.20;Despite the constant presence of my court, I have begun to feel a keen sense of loneliness. My [Root.GetHusbandWifeOpp] has passed away, and all my children and friends are no longer present in [Root.Capital.GetName]. I feel alone and old...;;;;A pesar de la presencia constante de mi corte, he comenzado a sentir una gran sensación de soledad. Mi [Root.GetHusbandWifeOpp] ha fallecido, y todos mis hijos y amigos ya no están presentes en [Root.Capital.GetName]. Me siento solo y viejo...;;;;;;;;;x
EVTOPTAmourning.20;This makes me feel sad;;;;Esto me hace sentir triste;;;;;;;;;x
EVTOPTBmourning.20;I need a new flame in my life!;;;;¡Necesito una nueva llama en mi vida!;;;;;;;;;x
EVTOPTCmourning.20;[Root.GetAlcoholicDrink] can help with this;;;;[Root.GetAlcoholicDrink] me puede ayudar con esto;;;;;;;;;x
EVTOPTDmourning.20;I'll take up reading;;;;Empezaré a leer;;;;;;;;;x
EVTOPTEmourning.20;I shouldn't care about this;;;;No me debería importar esto;;;;;;;;;x
EVTOPTFmourning.20;I'll make new friends!;;;;¡Haré nuevos amigos!;;;;;;;;;x
EVTOPTGmourning.20;A feast will make me feel less alone;;;;Una fiesta me hará sentir menos solo;;;;;;;;;x
EVTOPTHmourning.20;*runs around screaming*;;;;* corre alrededor gritando *;;;;;;;;;x
EVTOPTImourning.20A;More wild parties are needed!;;;;¡Se necesitan fiestas más salvajes!;;;;;;;;;x
EVTOPTImourning.20B;I'll spend more time reading;;;;Pasaré más tiempo leyendo;;;;;;;;;x
EVTOPTImourning.20C;I'll spend more time in my gardens;;;;Pasaré más tiempo en mis jardines;;;;;;;;;x
EVTOPTImourning.20D;Immerse myself in the esoteric mysteries;;;;Estudiar los misterios esotéricos;;;;;;;;;x
EVTOPTImourning.20E;Spend more time in the dungeons...;;;;Pasa más tiempo en las mazmorras...;;;;;;;;;x
EVTOPTImourning.20F;I'll dedicate more time to practicing in the yard;;;;Dedicaré más tiempo a practicar en el patio;;;;;;;;;x
EVTOPTImourning.20G;I'll go on more hunts!;;;;¡Iré a más cazas!;;;;;;;;;x
EVTOPTImourning.20H;Bring more poets and bards to court;;;;Trae a más poetas y bardos a la corte;;;;;;;;;x
EVTOPTImourning.20I;I'll spend more time falconing;;;;Pasaré más tiempo de cetrería;;;;;;;;;x
EVTOPTImourning.20J;I'll practice the arts of seduction more;;;;Practicaré las artes de la seducción;;;;;;;;;x
EVTOPTImourning.20K;Immerse myself in the running of [Root.PrimaryTitle.GetName];;;;Sumergirme en la ejecuccion de [Root.PrimaryTitle.GetName];;;;;;;;;x
EVTOPTImourning.20L;Spend more time planning [Root.Capital.GetName];;;;Dedique más tiempo a planear [Root.Capital.GetName];;;;;;;;;x
EVTOPTImourning.20M;Devote more time to devising war strategies;;;;Dedique más tiempo a la elaboración de estrategias de guerra;;;;;;;;;x
EVTOPTImourning.20N;Spend more time holding court in [Root.Capital.Capital.GetName];;;;Pase más tiempo celebrando los juicios en [Root.Capital.Capital.GetName];;;;;;;;;x
EVTOPTImourning.20O;I'll spend more time playing the court against eachother!;;;;¡Pasaré más tiempo jugando en la cancha uno contra el otro!;;;;;;;;;x
EVTOPTImourning.20P;Immerse myself in the worship of [Root.Religion.GetHighGodName];;;;Sumergirme en la adoración de [Root.Religion.GetHighGodName];;;;;;;;;x
EVTOPTImourning.20Q;Spend more time playing games;;;;Pase más tiempo jugando juegos;;;;;;;;;x
spending_more_time_on_hobbies;Spending more time on hobbies;;;;Pasar más tiempo en pasatiempos;;;;;;;;;x
EVTOPTJmourning.20;A donation to the poor will make me feel better;;;;Una donación a los pobres me hará sentir mejor;;;;;;;;;x
EVTOPTKmourning.20;I'm so angry I could break something!;;;;¡Estoy tan enojado que podría romper algo!;;;;;;;;;x
EVTOPTLmourning.20;Pray to [Root.Religion.GetHighGodName];;;;Ora a [Root.Religion.GetHighGodName];;;;;;;;;x
EVTOPTLmourning.20B;I'll meditate in the godswood;;;;Meditaré en los Arciano;;;;;;;;;x
spending_time_in_prayer;Spending more time in prayer;;;;Pasar más tiempo en oración;;;;;;;;;x
EVTOPTMmourning.20;Ride and relax with my dragon for comfort;;;;Viajare y me relájalare con mi dragón para mayor comodidad;;;;;;;;;x
spending_time_with_dragon;Spending more time with dragon;;;;Pasar más tiempo con dragón;;;;;;;;;x
EVTOPTNmourning.20;A new set of fine clothes will make me feel better;;;;Un nuevo conjunto de ropa fina me hará sentir mejor;;;;;;;;;x
EVTOPTOmourning.20;Burn their clothes, burn everything!;;;;¡Quemar mis ropas, quemalo todo!;;;;;;;;;x
EVTOPTPmourning.20;That's it, i'm going travelling;;;;Eso es todo, voy a viajar;;;;;;;;;x
EVTDESC_REP_921;House [From.GetOnlyDynastyName] was once one of the most powerful and respected families in the [From.Liege.PrimaryTitle.GetFullName]. However their prestige and wealth has waned, and [From.GetTitledFirstNameWithDynasty] is in dire need of coin. [From.GetSheHeCap] is offering to sell what little remains of [From.GetHerHis] trade interests and personal property in [From.Liege.Capital.GetName].;;;;La Casa [From.GetOnlyDynastyName] alguna vez fue una de las familias más poderosas y respetadas en [From.Liege.PrimaryTitle.GetFullName]. Sin embargo, su prestigio y riqueza han disminuido, y [From.GetTitledFirstNameWithDynasty] necesita dinero. [From.GetSheHeCap] te ofrece venderte lo poco que le queda de sus intereses comerciales y propiedades personales en [From.Liege.Capital.GetName].;;;;;;;;;x
EVTOPTA_REP_921;House [Root.GetOnlyDynastyName] will be one of the leading families in the [From.Liege.PrimaryTitle.GetFullName];;;;La Casa [Root.GetOnlyDynastyName] será una de las familias líderes en [From.Liege.PrimaryTitle.GetFullName];;;;;;;;;x
EVTOPTB_REP_921;I have no interest in this;;;;No tengo ningún interés en esto;;;;;;;;;x
EVTDESC_REP_922;House [FromFrom.GetOnlyDynastyName] was once one of the most powerful and respected families in the [FromFrom.Liege.PrimaryTitle.GetFullName]. However their prestige and wealth has waned. As a consequence [FromFrom.GetTitledFirstNameWithDynasty], in dire need of coin, has sold what little remains of [FromFrom.GetHerHis] trade interests and personal property in the [FromFrom.Liege.Capital.GetName] to [From.GetTitledFirstNameWithDynasty].;;;;La Casa [FromFrom.GetOnlyDynastyName] fue una vez una de las familias más poderosas y respetadas en [FromFrom.Liege.PrimaryTitle.GetFullName]. Sin embargo, su prestigio y riqueza han disminuido. Como consecuencia [FromFrom.GetTitledFirstNameWithDynasty], con necesidad urgente de dinero, ha vendido lo poco que quedaba de sus intereses comerciales y propiedades personales en [FromFrom.Liege.Capital.GetName] a [From.GetTitledFirstNameWithDynasty].;;;;;;;;;x
EVTOPTA_REP_922;House [From.GetOnlyDynastyName] will be one of the leading families in the [From.Liege.PrimaryTitle.GetFullName];;;;La Casa [From.GetOnlyDynastyName] será una de las familias líderes en [From.Liege.PrimaryTitle.GetFullName];;;;;;;;;x
TOOLTIPREP.921;[Root.GetTitledFirstNameWithDynasty] acquires the family palace and trade posts owned by House [From.GetOnlyDynastyName], also taking their patrician status;;;;[Root.GetTitledFirstNameWithDynasty] adquiere el palacio familiar y los puestos de comercio propiedad de la Casa [From.GetOnlyDynastyName], también tomando su estado patricio;;;;;;;;;x
TOOLTIPfeast.104LARGE;You set aside a §Ylarge§! reserve of grain and food for the winter. This makes starvation in [Root.Capital.GetName] during a harsh winter §G4 times§! less likely.;;;;¡Depositas una §YAmplia§! reserva de cereales y alimentos para el invierno. Esto hace que el hambre en [Root.Capital.GetName] durante un duro invierno sean §G4 menos probable.;;;;;;;;;x
TOOLTIPfeast.104MEDIUM;You set aside the §Ystandard§! reserves of grain and food for the winter.;;;;¡Dejas una cantidad §Ynormal§! de reservas de cereales y alimentos para el invierno.;;;;;;;;;x
TOOLTIPfeast.104SMALL;You set aside a §Ysmall§! reserve of grain and food for the winter. This makes starvation in [Root.Capital.GetName] during a harsh OR normal winter §R3 times§! more likely.;;;;Dejas una cantidad §Ypequeña§! en la reserva de cereales y alimentos para el invierno. Esto causara inanición en [Root.Capital.GetName] durante un invierno severo O normal y sera §R3 veces§! mas probable que cause inanición.;;;;;;;;;x
EVTDESCfeast.150;A minor landholder of [feast_host.Capital.GetName] has come to court seeking justice. He claims that your [accused.GetRootRelation] [accused.GetTitledFirstNameWithDynastyNoRegnal] trepassed on his lands, despoiling his property and causing great loss. He presents evidence and witnesses to this effect.;;;;;;;;;;;;;x
EVTDESCfeast.150B;A small business owner of [feast_host.Capital.GetName] has come to court seeking justice. He accuses your [accused.GetRootRelation] [accused.GetTitledFirstNameWithDynastyNoRegnal] of theft, and presents evidence and witnesses to this alleged crime.;;;;;;;;;;;;;x
EVTDESCfeast.150C;A young noble visiting [feast_host.Capital.GetName] has come to court seeking justice. He accuses your [accused.GetRootRelation] [accused.GetTitledFirstNameWithDynastyNoRegnal] of viciously assaulting him without due provocation, and claims to have the witnesses to prove his guilt.;;;;;;;;;;;;;x
EVTDESCfeast.150D;A minor property owner of [feast_host.Capital.GetName] has come to court seeking justice. He accuses your [accused.GetRootRelation] [accused.GetTitledFirstNameWithDynastyNoRegnal] of arson, burning down one of his buildings without any provocation.;;;;;;;;;;;;;x
EVTDESCfeast.150E;A [Root.Religion.GetPriestTitle] from a [Root.GetHouseOfWorship] in [feast_host.Capital.GetName] has come to court seeking justice. He claims that your [accused.GetRootRelation] [accused.GetTitledFirstNameWithDynastyNoRegnal] has been defaming [Root.Religion.GetHighGodName], and demands [accused.GetSheHe] be made to answer for these blasphemies.;;;;;;;;;;;;;x
EVTDESCfeast.150F;A minor merchant of [feast_host.Capital.GetName] has come to court seeking justice. He claims that your [accused.GetRootRelation] [accused.GetTitledFirstNameWithDynastyNoRegnal] raped his daughter, and has the witnesses to prove it.;;;;;;;;;;;;;x
EVTOPTAfeast.150;Guards, arrest [accused.GetHerHim]!;;;;;;;;;;;;;x
opinion_accused_trespass;Accused of Trepass;;;;;;;;;;;;;x
opinion_accused_assault;Accused of Assault;;;;;;;;;;;;;x
opinion_accused_arson;Accused of Arson;;;;;;;;;;;;;x
EVTOPTBfeast.150;I will make [accused.GetHerHim] pay recompense;;;;;;;;;;;;;x
EVTOPTCfeast.150;These 'witnesses' and 'evidence' are not enough;;;;;;;;;;;;;x
EVTDESCfeast.151;[tax_relief_town.GetName] has recently been destroyed by a coastal storm, and the people of the town, who pay a fee for customs levied at the port, request that the [Root.GetTitle] in [Root.Capital.GetName] discharge the petitioners from their fees, for they are unable to receive vessels into the port.;;;;;;;;;;;;;x
EVTDESCfeast.151B;A bridge in [tax_relief_town.GetName] has recently been destroyed by a storm, and the people of the town, who pay a fee for tolls levied on the bridge, request that the [Root.GetTitle] in [Root.Capital.GetName] discharge the petitioners from their fees until the bridge has been repaired.;;;;;;;;;;;;;x
EVTOPTAfeast.151;Yes, I forgive these fees;;;;;;;;;;;;;x
storm_hit_a;Storm Hit;;;;;;;;;;;;;x
EVTOPTBfeast.151;No, the fees must be paid as agreed;;;;;;;;;;;;;x
storm_hit_b;Storm Hit;;;;;;;;;;;;;x
EVTOPTCfeast.151;I'm sure we can reach a compromise;;;;;;;;;;;;;x
EVTDESCfeast.152;A minor noble by the name of [feast_152_target.GetTitledFirstNameWithDynastyNoRegnal] requests remedy as [feast_152_target.GetSheHe] recently received land near [feast_host.Capital.GetName] by writ of the [feast_host.GetTitle], but when [feast_152_target.GetSheHe] came to occupy the land there were already armed men present who assaulted [feast_152_target.GetHerHim], carried off [feast_152_target.GetHerHis] goods and ousted [feast_152_target.GetHerHis] from her land.;;;;;;;;;;;;;x
EVTDESCfeast.152B;A petitioner by the name of by the name of [feast_152_target.GetTitledFirstNameWithDynastyNoRegnal] requests remedy, stating that [feast_152_target.GetSheHe] has been dispossesed of [feast_152_target.GetHerHis] lands by armed thugs, and that part of [feast_152_target.GetHerHis] demesnes have been sold. [feast_152_target.GetSheHeCap] claims the men came in force and ploughed [feast_152_target.GetHerHis] land, claiming it to be part of their liberty. [feast_152_target.GetSheHeCap] claims now to have nothing, where [feast_152_target.GetSheHe] was once accustomed to serve the [Root.GetTitle] with loyalty.;;;;;;;;;;;;;x
EVTOPTAfeast.152;I will send some men to restore order and peace;;;;;;;;;;;;;x
EVTOPTBfeast.152;I can only but grant you refuge for now;;;;;;;;;;;;;x
EVTOPTCfeast.152;And you want me to do what exactly?;;;;;;;;;;;;;x
EVTDESCfeast.153;[tax_claim_priest.GetTitledFirstName] has presented a petition for remedy to the court, claiming that the [tax_claim_priest.GetHouseOfWorship] was forced to pay a tax by a sheriff, this is despite their bills of exemption.;;;;;;;;;;;;;x
EVTOPTAfeast.153;Please accept my apologies and recompense;;;;;;;;;;;;;x
EVTOPTBfeast.153;The tax is neccessary!;;;;;;;;;;;;;x
EVTOPTCfeast.153;This is just a misunderstanidng;;;;;;;;;;;;;x
EVTDESCfeast.154;Your [flagship_petitioner.GetRootRelation] [flagship_petitioner.GetTitledFirstNameWithDynastyNoRegnal] has presented a petition requesting a commission to press sailors into the service of '[my_flagship.GetName]' and the [Root.GetTitle]'s other ships, as well as the petitioner's own barges.;;;;;;;;;;;;;x
EVTOPTAfeast.154;Agreed, you will have your commission;;;;;;;;;;;;;x
mariners_recruited;Sailors Recruited;;;;;;;;;;;;;x
EVTOPTBfeast.154;This is not neccessary;;;;;;;;;;;;;x
EVTDESCfeast.155;The [feast_host.GetMyTreasurerName] of [feast_host.Capital.GetName] has presented to the court a list of damages caused by a weir built by the people of [tax_loss_town.GetName] on the river to your demesnes, which has caused a great loss of coin to the treasury.;;;;;;;;;;;;;x
EVTOPTAfeast.155;We can bear the losses;;;;;;;;;;;;;x
EVTOPTBfeast.155;An extra tax will have to be levied on them!;;;;;;;;;;;;;x
extra_tax_levied;Extra Tax Levy;;;;;;;;;;;;;x
EVTDESCfeast.156;A petitioner by the name of [feast_156_target.GetTitledFirstNameWithDynastyNoRegnal] has sent a request that [feast_156_target.GetSheHe] may have entry into [feast_156_target.GetHerHis] lands at [feast_156_province.GetName], and delay [feast_156_target.GetHerHis] homage until [feast_156_target.GetSheHe] can next travel to [feast_host.Capital.GetName]. [feast_156_target.GetSheHeCap] states that the lands were detained following [feast_156_target.GetHerHis] brother's death, and although an inquest has been returned, [feast_156_target.GetSheHe] has not been allowed entry until [feast_156_target.GetSheHe] pays homage.;;;;;;;;;;;;;x
EVTOPTAfeast.156;I hereby grant you access;;;;;;;;;;;;;x
EVTOPTBfeast.156;No, I demand that you pay homage first!;;;;;;;;;;;;;x
EVTDESCfeast.157;The people of [feast_157_province.GetName] have sent a petition requesting exemptions be given, allowing the merchants trading in [feast_157_owner.PrimaryTitle.GetName] and elsewhere who are driven to [Root.PrimaryTitle.GetName] by bad weather should not pay customs except on any goods sold in [Root.TopLiege.PrimaryTitle.GetName].;;;;;;;;;;;;;x
EVTOPTAfeast.157;This sounds agreeable;;;;;;;;;;;;;x
foreign_customs_relief;Foreign Customs Relief;;;;;;;;;;;;;x
EVTOPTBfeast.157;And how would you prove 'bad weather' exactly?;;;;;;;;;;;;;x
