#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
take_loan;Take Out a Loan;Contracter un emprunt auprès de la Banque de Fer.;Kredit nehmen;;Pedir un préstamo al Banco de Hierro;;;;;;;;;x
EVTOPTCbankruptcy.21;List of defaulters;;;;;;;;;;;;;x
TOOLTIPbankruptcy.21C;The following debtors have failed to pay the interest on their loans:;;;;;;;;;;;;;x
EVTOPTDbankruptcy.21;List of lost loans;;;;;;;;;;;;;x
TOOLTIPbankruptcy.21D;The following debtors have refused to honour the repayment of their loans:;;;;;;;;;;;;;x
TOOLTIPbankruptcy.21A;§YA share of profits is to be issued to all shareholders§!\n[Root.GetTitledFirstNameWithDynasty]'s share is §G[Root.profit_vs_loss.GetValue]§!¤;;;;;;;;;;;;;x
TOOLTIPbankruptcy.21writeoff;§YOne third of lost loans and stolen/looted coin will be written off, and will not be carried over to the next accounts§!\nOther expenses are written off entirely;;;;;;;;;;;;;x
TOOLTIPbankruptcy.21info;§YProfits will be distributed to shareholders once the bank has made profit and has enough gold in reserve§!;;;;;;;;;;;;;x
EVTDESCbankruptcy.23;After the recent release of [Root.Society.GetName]'s accounts, it has become apparent the bank is short on coin. The stakeholders of the bank are being asked to invest their own gold in the bank to ensure it has enough to lend.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.23;Yes, the bank must be kept afloat;;;;;;;;;;;;;x
EVTOPTCbankruptcy.23;I will give what I can;;;;;;;;;;;;;x
EVTOPTBbankruptcy.23;No, I will not use my personal treasury;;;;;;;;;;;;;x
EVTDESCbankruptcy.2397;Grave news [Root.PrimaryTitle.GetFOA], [Root.Society.GetName] has neither the coin or the balance sheet to continue functioning. The bank is to be folded with immediate effect, with the little remaining coin distributed between the various stakeholders.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.2397;This is a terrible loss for [Root.Society.location.GetName];;;;;;;;;;;;;x
TOOLTIPbankruptcy.2397A;[Root.Society.GetName] is disbanded;;;;;;;;;;;;;x
EVTDESCbankruptcy.2398;[Root.PrimaryTitle.GetFOA], we have word from [old_bank_location.GetName] that [disbanded_society.GetName] has been disbanded. It had apparently become clear the bank ahd neither the coin or balance sheet to continue functioning.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.2398;This is certainly a fall from power for them;;;;;;;;;;;;;x
EVTDESCbankruptcy.26;[Root.PrimaryTitle.GetFOA], [From.Society.GetName] would be pleased to welcome you as a member. We trust you will serve the bank with diligence and loyalty.\n\nYours,\n[From.GetSocietyRank] [From.GetFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.26;Now, how do I start making coin?;;;;;;;;;;;;;x
EVTDESCbankruptcy.27;You have left [From.GetName], and so have withdrawn your owned shares in coin.;;;;;;;;;;;;;x
EVTDESCbankruptcy.28;[From.GetTitledFirstNameWithDynasty] has left [Root.Society.GetName], and with it [From.GetSheHe] has taken [From.GetHerHis] shares in coin.;;;;;;;;;;;;;x
EVTDESCbankruptcy.31;The scribes and coinmasters of [Root.Society.GetName] have determined that you need to invest [Root.cash_reserve.GetValue]¤in the bank in order to increase your share. You do not currently possess sufficient coin.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.31;I will wait until I have enough;;;;;;;;;;;;;x
EVTOPTBbankruptcy.31;Buy the shares with loans from the bank;;;;;;;;;;;;;x
TOOLTIPbankruptcy.31LOAN;A loan of §Y[Root.loan_amount.GetValue]§!¤ is taken from [Root.Society.GetName] at an interest rate of §Y30%§! ;;;;;;;;;;;;;x
EVTDESCbankruptcy.32;The scribes and coinmasters of [Root.Society.GetName] have determined that you need to invest [Root.cash_reserve.GetValue]¤in the bank in order to increase your share.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.32;This would seem a shrewd investment;;;;;;;;;;;;;x
EVTOPTBbankruptcy.32;That is too much;;;;;;;;;;;;;x
EVTDESCbankruptcy.33;[Root.Society.GetName] has acquired a new powerful shareholder in [From.GetTitledFirstNameWithDynasty], who has invested the neccessary coin in order to buy [From.GetHerHis] increased share.;;;;;;;;;;;;;x
EVTDESCbankruptcy.37;My [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] owned shares in [Root.Society.GetName], and has passed [From.GetHerHis] stake in the bank on to me.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.37;OK;;;;;;;;;;;;;x
EVTDESCbankruptcy.38;Upon [From.GetHerHis] death, [From.GetTitledFirstNameWithDynasty] has cashed out [From.GetHerHis] shareholding in [Root.Society.GetName];;;;;;;;;;;;;x
EVTDESCbankruptcy.46;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] has failed to pay interest on a loan of [From.loan_amount.GetValue]¤from [Root.Society.GetName]. As a [Root.GetSocietyRank] of the bank you may decide how to proceed.;;;;;;;;;;;;;x
EVTDESCbankruptcy.46B;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] failed to pay interest on loan of [From.loan_amount.GetValue]¤from [Root.Society.GetName], and subsequently imprisoned one of our envoys! As a [Root.GetSocietyRank] of the bank you may decide how to proceed.;;;;;;;;;;;;;x
EVTDESCbankruptcy.46C;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] has refused to honour a loan of [From.loan_amount.GetValue]¤from [Root.Society.GetName]. As a [Root.GetSocietyRank] of the bank you may decide how to proceed.;;;;;;;;;;;;;x
EVTDESCbankruptcy.46D;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] has refused to honour a loan of [From.loan_amount.GetValue]¤from [Root.Society.GetName], and subsequently imprisoned one of our envoys! As a [Root.GetSocietyRank] of the bank you may decide how to proceed.;;;;;;;;;;;;;x
EVTDESCbankruptcy.46E;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] has looted the vaults of [Root.Society.GetName], taking [From.loan_amount.GetValue]¤. As a [Root.GetSocietyRank] of the bank you may decide how to proceed.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.46;[delegate_target.GetSocietyRank] [delegate_target.GetFirstNameWithDynasty] can handle this;;;;;;;;;;;;;x
TOOLTIPbankruptcy.47;§Y[delegate_target.GetSocietyRank] [delegate_target.GetFirstNameWithDynasty]§! is assigned the mission to 'Recover Debt from [FromFrom.GetTitledFirstNameWithDynasty]';;;;;;;;;;;;;x
EVTOPTBbankruptcy.46;The [Root.Society.GetNameCap] will have its due;;;;;;;;;;;;;x
TOOLTIPbankruptcy.46B;§YYou§! gain the society mission to 'Recover Debt from [From.GetTitledFirstNameWithDynasty]';;;;;;;;;;;;;x
quest_bank_recover_debt;Recover Debt from $TARGET$;;;;;;;;;;;;;x
quest_bank_recover_debt_fallback;Recover Debt;;;;;;;;;;;;;x
quest_bank_recover_debt_desc;The Bank has tasked you with the recovery of an unpaid debt;;;;;;;;;;;;;x
quest_bank_recover_debt_tooltip;You will be presented several options to recover the debt: including diplomacy, assasination and the funding of the debtor's enemies;;;;;;;;;;;;;x
EVTOPTCbankruptcy.46;No action is neccessary;;;;;;;;;;;;;x
EVTOPTDbankruptcy.46;Do not bother me with these small defaults;;;;;;;;;;;;;x
EVTDESCbankruptcy.47;[Root.PrimaryTitle.GetFOA] and [Root.GetSocietyRank], [Root.GetTitledFirstNameNoRegnal],\n\nThe high council of the [Root.Society.GetNameCap] has learnt that certain debts have gone unpaid to the bank. [FromFrom.GetTitledFirstNameWithDynastyAndTitle] is this rogue debtor, and we task you with the recovery of [FromFrom.GetHerHis] debt of [FromFrom.loan_amount.GetValue]¤.\n\nSigned, [From.GetSocietyRank] [From.GetFirstNameWithDynasty];;;;;;;;;;;;;x
EVTDESCbankruptcy.47B;[Root.PrimaryTitle.GetFOA] and [Root.GetSocietyRank], [Root.GetTitledFirstNameNoRegnal],\n\nThe high council of the [Root.Society.GetNameCap] has learnt that certain debts to the bank have been dishonoured. [FromFrom.GetTitledFirstNameWithDynastyAndTitle] is this debtor who is refusing to pay, and we task you with the recovery of [FromFrom.GetHerHis] debt of [FromFrom.loan_amount.GetValue]¤.\n\nSigned, [From.GetSocietyRank] [From.GetFirstNameWithDynasty];;;;;;;;;;;;;x
EVTDESCbankruptcy.47C;[Root.PrimaryTitle.GetFOA] and [Root.GetSocietyRank], [Root.GetTitledFirstNameNoRegnal],\n\nThe [Root.Society.GetNameCap] has been sacked and looted by the forces of [FromFrom.GetTitledFirstNameWithDynastyAndTitle]. The High Council has therefore tasked you with the recovery of the looted gold of the amount [FromFrom.loan_amount.GetValue]¤.\n\nSigned, [From.GetSocietyRank] [From.GetFirstNameWithDynasty];;;;;;;;;;;;;x
TOOLTIPbankruptcy.47B;You gain the society mission to 'Recover Debt from [FromFrom.GetTitledFirstNameWithDynasty]';;;;;;;;;;;;;x
EVTDESCbankruptcy.49;[Root.PrimaryTitle.GetFOA], what action would you like to take on behalf of [Root.Society.GetName] against [debtor_target.GetTitledFirstNameWithDynasty]?;;;;;;;;;;;;;x
EVTOPTAbankruptcy.49;Write a letter to [debtor_target.GetHerHis] liege;;;;;;;;;;;;;x
TOOLTIPbankruptcy.51;A letter of protest is sent to [This.GetTitledFirstNameWithDynastyAndTitle];;;;;;;;;;;;;x
EVTOPTBbankruptcy.49;Write a letter to [debtor_target.TopLiege.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTCbankruptcy.49;Lead a delegation to [debtor_target.Capital.GetName];;;;;;;;;;;;;x
TOOLTIPbankruptcy.48A;You travel in person to [debtor_target.Capital.GetName] to protest the debt.\nYou will be gone for a couple of months and will need a regent in the meantime.;;;;;;;;;;;;;x
EVTOPTDbankruptcy.49;Send an assassin;;;;;;;;;;;;;x
TOOLTIPbankruptcy.80;The assassination succeeds;;;;;;;;;;;;;x
TOOLTIPbankruptcy.82;The assassination fails;;;;;;;;;;;;;x
EVTOPTEbankruptcy.49;Send a Faceless Man;;;;;;;;;;;;;x
EVTOPTEbankruptcy.49B;Send a Sorrowful Man;;;;;;;;;;;;;x
TOOLTIPbankruptcy.84A;[debtor_target.GetTitledFirstNameWithDynasty] is assassinated;;;;;;;;;;;;;x
EVTOPTFbankruptcy.49;Back a rival claimant to [debtor_target.PrimaryTitle.GetName];;;;;;;;;;;;;x
EVTOPTFbankruptcy.49B;Fund my own claim to [debtor_target.PrimaryTitle.GetName]!;;;;;;;;;;;;;x
TOOLTIPbankruptcy.100;You offer [potential_debt_insurer.GetTitledFirstNameWithDynastyAndTitle] a cheap loan and free mercenaries funded by [Root.Society.GetName], in return for [potential_debt_insurer.GetTitledFirstName] taking on [debtor_target.GetTitledFirstNameWithDynasty]'s debts if [potential_debt_insurer.GetSheHe] wins [debtor_target.PrimaryTitle.GetName];;;;;;;;;;;;;x
EVTOPTGbankruptcy.49;Wait for now;;;;;;;;;;;;;x
EVTOPTHbankruptcy.49;This endeavor has failed;;;;;;;;;;;;;x
EVTOPTIbankruptcy.49;Send in the heavies!;;;;;;;;;;;;;x
TOOLTIPbankruptcy.130;Hired men successfully raid [debtor_target.Capital.Capital.GetName] to recover the debt;;;;;;;;;;;;;x
TOOLTIPbankruptcy.132;The heavies successfully fail to recover the debt;;;;;;;;;;;;;x
EVTOPTJbankruptcy.49;Offer to cancel debt in exchange for an artifact;;;;;;;;;;;;;x
TOOLTIPbankruptcy.220;You send a letter offering to cancel [This.GetTitledFirstName]'s debt in exchange for transferring [artifact_debt.GetName] to the bank;;;;;;;;;;;;;
EVTDESCbankruptcy.50;Your mision to recover a debt is no longer valid;;;;;;;;;;;;;x
EVTDESCbankruptcy.51;[Root.PrimaryTitle.GetFOA], I write on behalf of [debtor_target.GetLoanBank] to express the anger at the actions of your [debtor_target.GetRootRelation] [debtor_target.GetTitledFirstNameWithDynasty]. They have refused to honour a debt, and I urge you to take appropriate action.\nSigned,\n [From.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTDESCbankruptcy.51B;[Root.PrimaryTitle.GetFOA], I write on behalf of [debtor_target.GetLoanBank] to express the consternation at the actions of your [debtor_target.GetRootRelation] [debtor_target.GetTitledFirstNameWithDynasty]. They have failed to pay the due interest on a loan, and I urge you to take appropriate action.\nSigned,\n [From.GetTitledFirstNameWithDynasty] ;;;;;;;;;;;;;x
EVTOPTAbankruptcy.51;I will order my [debtor_target.GetRootRelation] to pay this debt;;;;;;;;;;;;;x
opinion_ordered_loan_payment;Ordered Loan Payment;;;;;;;;;;;;;x
EVTOPTBbankruptcy.51;I'll pay the interest on behalf of my [debtor_target.GetRootRelation];;;;;;;;;;;;;x
opinion_paid_my_interest;Paid my loan interest;;;;;;;;;;;;;x
EVTOPTCbankruptcy.51;I shall issue a reprimand;;;;;;;;;;;;;x
opinion_reprimanded_me;Reprimanded Me;;;;;;;;;;;;;x
EVTOPTDbankruptcy.51;Placate the envoy with smooth words;;;;;;;;;;;;;x
opinion_supported_me;Supported Me;;;;;;;;;;;;;x
EVTOPTEbankruptcy.51;I don't see why this concerns me;;;;;;;;;;;;;x
TOOLTIPbankruptcy.51DEFAULT;§YBanks and other creditors will view you with distrust, increasing the interest you pay on future loans§!;;;;;;;;;;;;;x
EVTDESCbankruptcy.52;[Root.GetTitledFirstNameNoRegnal], I am displeased to hear that you have refused to honour a debt to [Root.GetLoanBank]. Envoys are petitioning me to take action, and so I hereby order you to pay the debt owed.\nSigned,\n [From.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.52;Fine, I will do as commanded [From.PrimaryTitle.GetFOA];;;;;;;;;;;;;x
TOOLTIPbankruptcy.52;The full loan of §Y[Root.loan_amount.GetVaue]§!¤is paid off at an interest rate of §Y35%§!;;;;;;;;;;;;;x
EVTOPTBbankruptcy.52;No, I refused for a reason!;;;;;;;;;;;;;x
EVTDESCbankruptcy.53;[Root.PrimaryTitle.GetFOA], though it does grieve me so, I will do as commanded and honour the debt owed to the bank.\nSigned,\n [From.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.53;Good, the bank will be placated;;;;;;;;;;;;;x
EVTDESCbankruptcy.54;Inform envoy debtor paid;;;;;;;;;;;;;x
EVTOPTAbankruptcy.54;[Root.PrimaryTitle.GetFOA], me and my council take matters of debts to [Root.Society.GetName] seriously, and so have ordered [From.GetTitledFirstNameWithDynasty] to pay the debt owed to your bank. [From.GetSheHeCap] has agreed to this order.\nSigned,\n [FromFrom.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTDESCbankruptcy.55;[Root.PrimaryTitle.GetFOA], I will not pay a single gold coin to that bank, their claims of debts owed are nothing but lies and deceit.\nSigned,\n [From.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.55;But I commanded it!;;;;;;;;;;;;;x
EVTDESCbankruptcy.56;[Root.PrimaryTitle.GetFOA], whilst me and my council take matters of debts to [Root.Society.GetName] seriously, [From.GetTitledFirstNameWithDynasty] has refused to follow a command to pay the debt to your bank.\nSigned,\n [FromFrom.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.56;We will have to take matters further then;;;;;;;;;;;;;x
EVTDESCbankruptcy.57;[Root.GetTitledFirstNameNoRegnal], I am concerned to hear that you have failed to keep up on payments on a debt to [Root.GetLoanBank]. In order to keep good relations between [Root.GetLoanBank] and [From.PrimaryTitle.GetName] I have paid the interest on your behalf.\nSigned,\n [From.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.57;This is a bit humiliating;;;;;;;;;;;;;x
EVTDESCbankruptcy.58;[Root.PrimaryTitle.GetFOA], me and my council have decided that we greatly value our relationship with [Root.Society.GetName], and so have decided to pay the interest owed on behalf of [debtor_target.GetTitledFirstNameWithDynasty].\nSigned,\n [From.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.58;That is most generous [From.PrimaryTitle.GetFOA];;;;;;;;;;;;;x
EVTDESCbankruptcy.59;[Root.GetTitledFirstNameNoRegnal], I am concerned to hear that you have failed to keep up on payments on a debt to [Root.GetLoanBank]. Me and my council would like to declare our displeasure at your actions, and urge you to better manage your domains in future so that the reputation of [From.PrimaryTitle.GetName] is not further sullied.\nSigned,\n [From.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.59;Was this humiliation neccessary?;;;;;;;;;;;;;x
opinion_failed_bank_payment;Failed to Pay Debt to a Bank;;;;;;;;;;;;;x
EVTDESCbankruptcy.60;[Root.PrimaryTitle.GetFOA], me and my council take matters of debts to [Root.Society.GetName] seriously, and so have issued a reprimand to [debtor_target.GetTitledFirstNameWithDynasty] for failing to pay [debtor_target.GetHerHis] debts. I trust the bank will be satisfied with this.\nSigned,\n [From.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.60;You have done what you can;;;;;;;;;;;;;x
EVTDESCbankruptcy.61;[Root.PrimaryTitle.GetFOA], [Root.Society.GetName]'s claim to this debt is most revealing, and do know that I take your concerns seriously. I am certain [debtor_target.GetTitledFirstNameWithDynasty] will pay for [debtor_target.GetHerHis] debt one way or another, whether through just recourse or otherwise.\nYours truly,\n[From.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.61;This letter placates me;;;;;;;;;;;;;x
EVTDESCbankruptcy.62;To the envoy of [Root.Society.GetName], the matter of debts claimed by [Root.Society.GetName] against [debtor_target.GetTitledFirstNameWithDynasty] are not a concern for me or my council. I will not get involved, and urge you to not bring such trivialities before me again.\nSigned,\n [From.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAbankruptcy.62;This lack of concern is most displeasing;;;;;;;;;;;;;x
EVTDESCbankruptcy.65;Your delegation has arrived in [debtor_target.Capital.GetName]. You have been presented to [debtor_target.GetTitledFirstNameWithDynasty] and can now speak on behalf of [Root.Society.GetName] about the unpaid debt.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.65;I shall offer a fair compromise;;;;;;;;;;;;;x
TOOLTIPbankruptcy.66;You offer to extend the loan of §Y[This.loan_amount.GetVaue]§!¤for §Y3§! years, in exchange for increasing the increase interest by §Y10%§! and a small amount of compensation;;;;;;;;;;;;;x
EVTOPTBbankruptcy.65;We would be willing to negotiate;;;;;;;;;;;;;x
TOOLTIPbankruptcy.66;You offer to extend the loan of §Y[This.loan_amount.GetVaue]§!¤for §Y3§! years, in exchange for increasing the increase interest to §Y35%§! and a small amount of compensation;;;;;;;;;;;;;x
EVTOPTCbankruptcy.65;I demand full payment!;;;;;;;;;;;;;x
TOOLTIPbankruptcy.70;You issue a demand for the full debt to be paid at an increased interest rate, threatening action if this is not done;;;;;;;;;;;;;x
EVTOPTDbankruptcy.65;I must try to reason with [debtor_target.GetHerHim];;;;;;;;;;;;;x
TOOLTIPbankruptcy.73;You try to persuade [debtor_target.GetTitledFirstName] to pay full debt at an increased interest rate;;;;;;;;;;;;;x
EVTDESCbankruptcy.66;A delegation from [Root.GetLoanBank] led by [From.GetBankEnvoyTitle] [From.GetFirstNameWithDynasty] has arrived in [Root.Capital.GetName]. [From.GetSheHeCap] is seeking a resolution to the unpaid debt, and is offering a compromise which [From.GetSheHe] says will satisfy both parties.;;;;;;;;;;;;;x
EVTDESCbankruptcy.66B;A delegation from [Root.GetLoanBank] led by [From.GetBankEnvoyTitle] [From.GetFirstNameWithDynasty] has arrived in [Root.Capital.GetName]. [From.GetSheHeCap] is protesting at what [From.GetSheHe] considers a dishonoured debt, but is offering a deal which [From.GetSheHe] says will satsify the bank.;;;;;;;;;;;;;x
EVTDESCbankruptcy.66C;A delegation from [Root.GetLoanBank] led by [From.GetBankEnvoyTitle] [From.GetFirstNameWithDynasty] has arrived in [Root.Capital.GetName]. [From.GetSheHeCap] is protesting at what [From.GetSheHe] considers illegal looting of the bank, but is offering a peace deal which [From.GetSheHe] says will satsify the bank.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.66;This would seem fair, I accept;;;;;;;;;;;;;x
EVTOPTBbankruptcy.66;It may satisfy you, but not me;;;;;;;;;;;;;x
opinion_rejected_delegation;Rejected Bank Delegation;;;;;;;;;;;;;x
EVTOPTCbankruptcy.66;Guards, seize this [From.GetManWoman]!;;;;;;;;;;;;;x
EVTDESCbankruptcy.67;[From.GetTitledFirstNameNoRegnal] saw the obvious fairness of the deal offered, and has agreed on the new terms of [From.GetHerHis] debt to [Root.Society.GetName].;;;;;;;;;;;;;x
EVTOPTAbankruptcy.67;A wise choice, [From.PrimaryTitle.GetFOA];;;;;;;;;;;;;x
EVTDESCbankruptcy.68;Despite the more than fair terms offered, [From.GetTitledFirstNameNoRegnal] has rebuffed any attempt to negotiate a compromise on [From.GetHerHis] debt.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.68;The bank will not be so fair in future [From.PrimaryTitle.GetFOA]!;;;;;;;;;;;;;x
EVTDESCbankruptcy.69;In an outrageous action against a diplomatic envoy, [From.GetTitledFirstNameNoRegnal] has had been imprisoned!;;;;;;;;;;;;;x
EVTOPTAbankruptcy.69;You will regret this!;;;;;;;;;;;;;x
EVTDESCbankruptcy.70;A delegation from [Root.GetLoanBank] led by [From.GetBankEnvoyTitle] [From.GetFirstNameWithDynasty] has arrived in [Root.Capital.GetName]. [From.GetSheHeCap] is seeking payment of the defaulted debt. When presented before you [From.GetSheHe] presents veiled threats of direct action unless the interest owed is paid immediately.;;;;;;;;;;;;;x
EVTDESCbankruptcy.70B;A delegation from [Root.GetLoanBank] led by [From.GetBankEnvoyTitle] [From.GetFirstNameWithDynasty] has arrived in [Root.Capital.GetName]. [From.GetSheHeCap] is seeking payment of the supposed debt owed to the bank. When presented before you [From.GetSheHe] presents veiled threats of direct action unless the full amount they claim is paid immediately.;;;;;;;;;;;;;x
EVTDESCbankruptcy.70C;A delegation from [Root.GetLoanBank] led by [From.GetBankEnvoyTitle] [From.GetFirstNameWithDynasty] has arrived in [Root.Capital.GetName]. [From.GetSheHeCap] is seeking recovery of gold and items which the bank considerd to be illegaly stolen, and when presented before you [From.GetSheHe] presents veiled threats of direct action unless the full amount they claim is paid immediately.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.70;We better do what they ask, lest they move against me;;;;;;;;;;;;;x
EVTOPTBbankruptcy.70;I will not be threatened, leave now!;;;;;;;;;;;;;x
EVTOPTCbankruptcy.70;How dare you! Guards, seize this [From.GetManWoman]!;;;;;;;;;;;;;x
EVTDESCbankruptcy.71;[From.GetTitledFirstNameNoRegnal] must of been wary of the power of [Root.Society.GetName], for [From.GetSheHe] has agreed to pay the debt under your threat of further action.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.71;[From.GetSheHe] has made a wise choice;;;;;;;;;;;;;x
EVTDESCbankruptcy.72;Your attempts to threaten [From.GetTitledFirstNameNoRegnal] failed, payment on the debt was refused and you have been told to leave [From.Capital.GetName] immediately.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.72;[Root.Society.GetName] will have it's due [From.PrimaryTitle.GetFOA]!;;;;;;;;;;;;;x
EVTDESCbankruptcy.73;A delegation from [Root.GetLoanBank] led by [From.GetBankEnvoyTitle] [From.GetFirstNameWithDynasty] has arrived in [Root.Capital.GetName]. [From.GetSheHeCap] is seeking payment of the defaulted debt. When presented before you [From.GetSheHe] trys to persuade you of the seriousness of the debt, and asks profusely for payment.;;;;;;;;;;;;;x
EVTDESCbankruptcy.73B;A delegation from [Root.GetLoanBank] led by [From.GetBankEnvoyTitle] [From.GetFirstNameWithDynasty] has arrived in [Root.Capital.GetName]. [From.GetSheHeCap] is seeking payment of the supposed debt owed to the bank. When presented before you [From.GetSheHe] trys to persuade you of the seriousness of the debt, and asks profusely for payment.;;;;;;;;;;;;;x
EVTDESCbankruptcy.73C;A delegation from [Root.GetLoanBank] led by [From.GetBankEnvoyTitle] [From.GetFirstNameWithDynasty] has arrived in [Root.Capital.GetName]. [From.GetSheHeCap] is seeking recovery of gold and items which the bank considerd to be illegaly stolen, and when presented before you [From.GetSheHe] trys to persuade you of the importance of paying the gold back, in order to preserve order and peace in the world.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.73;I am convinced;;;;;;;;;;;;;x
EVTOPTBbankruptcy.73;I am afraid payment is just not possible;;;;;;;;;;;;;x
EVTOPTCbankruptcy.73;I do not trust your flowery words! Guards, seize [From.GetHerHim]!;;;;;;;;;;;;;x
EVTDESCbankruptcy.74;After lengthy talks, [From.GetTitledFirstNameNoRegnal] was persuaded by your words and arguments. [From.GetSheHeCap] has agreed to pay the debt to [Root.Society.GetName].;;;;;;;;;;;;;x
EVTOPTAbankruptcy.74;Very good;;;;;;;;;;;;;x
EVTDESCbankruptcy.75;Despite lengthy talks, [From.GetTitledFirstNameNoRegnal] was not persuaded by your words and arguments. [From.GetSheHeCap] has refused to pay the debt to [Root.Society.GetName].;;;;;;;;;;;;;x
EVTOPTAbankruptcy.75;[From.PrimaryTitle.GetFOA], the bank will be forced to take further action;;;;;;;;;;;;;x
EVTDESCbankruptcy.81;The assassins sent after [From.GetTitledFirstNameWithDynastyNoRegnal] succeeded. They managed to infiltrate [From.Capital.GetName] and kill the target without being detected.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.81;Good, now perhaps [From.GetHerHis] heir will be more ameanable;;;;;;;;;;;;;x
EVTDESCbankruptcy.83;The assassins sent after [From.GetTitledFirstNameWithDynastyNoRegnal] failed. Most were slain by guards before managing to reach the target, but at least there was no evidence of the banks involvement.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.83;Very well;;;;;;;;;;;;;x
EVTDESCbankruptcy.86;Whilst it was a hefty expense for [Root.Society.GetName], [From.GetTitledFirstNameWithDynastyNoRegnal] has been duly eliminated by the assassin.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.86;[From.GetHerHisCap] heir will surely answer the bank now;;;;;;;;;;;;;x
EVTDESCbankruptcy.87;News on the unpaid debt [Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynasty] has the paid debt owed to [Root.Society.GetName] by [From.GetHerHis] defaulting predeccesor.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.87;Excellent, my work is done;;;;;;;;;;;;;x
EVTDESCbankruptcy.88;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynasty] has inherited the debt owed to [Root.Society.GetName] that you are seeking, and has failed to pay much like [From.GetHerHis] predeccesor.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.88;Well I will just have to get it off [From.GetHerHim] then;;;;;;;;;;;;;x
EVTDESCbankruptcy.90;The high council of [Root.Society.GetName] has convened to decide an important matter. [From.GetTitledFirstNameWithDynastyAndTitle] has failed to pay interest on a loan of [From.loan_amount.GetValue]¤from [Root.Society.GetName]. How would you like to vote on how to proceed?;;;;;;;;;;;;;x
EVTDESCbankruptcy.90B;The high council of [Root.Society.GetName] has convened to decide an important matter. [From.GetTitledFirstNameWithDynastyAndTitle] failed to pay interest on loan of [From.loan_amount.GetValue]¤from [Root.Society.GetName], and subsequently imprisoned one of our envoys! How would you like to vote on how to proceed?;;;;;;;;;;;;;x
EVTDESCbankruptcy.90C;The high council of [Root.Society.GetName] has convened to decide an important matter. [From.GetTitledFirstNameWithDynastyAndTitle] has refused to honour a loan of [From.loan_amount.GetValue]¤from [Root.Society.GetName]. How would you like to vote on how to proceed?;;;;;;;;;;;;;x
EVTDESCbankruptcy.90D;The high council of [Root.Society.GetName] has convened to decide an important matter. [From.GetTitledFirstNameWithDynastyAndTitle] has refused to honour a loan of [From.loan_amount.GetValue]¤from [Root.Society.GetName], and subsequently imprisoned one of our envoys! How would you like to vote on how to proceed?;;;;;;;;;;;;;x
EVTOPTAbankruptcy.90;I vote to take action;;;;;;;;;;;;;x
