#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wikid;On a Quest Overseas;Dans une quête outre-mer;;;En una búsqueda en el extranjero;;;;;;;;;x
EVTDESCIwikid.309;You buy your way onto a merchant caravan heading west. The caravan, finally, comes to [tour_destination.GetName], behind the Mother of Mountains. The caravan leader presents the Dosh Khaleen with salt, silver, and seed, then several of the Dosh Khaleen collect the various blades of your group. As you gradually make your way to the Western market, you come to a pit on the south bank of the Womb. Some men have built a pyre and placed a Dothraki rider on top. 'A Khal died in the city,' one of your caravan tells you. 'They think bad luck follows those that touch the dead, so their slaves do the work.' You sit on the outside and watch the funeral before continuing onto the Western market.;Vous venez de comprendre qu'il est plus sûr de voyager sur la Mer dothrak en tant que marchand, donc vous payez votre billet au sein d'une caravane allant vers l'ouest. Il faut des semaines sur des routes de poussières pour que la caravane arrive enfin auprès de [tour_destination.GetName], située dans l'ombre de la Mère des Montagnes. En entrant le marché de l'est, le chef de la caravane offre du sel, de l'argent et du grain au Dosh Khaleen. Ensuite, les Dothrakis collectent les lames de tous les membres de votre groupe. Vous partez seul pour observer les étals. Alors que vous allez vers le marché de l'ouest, vous tombez sur une fosse sur la rive sud du Nombril. Des hommes, et pas des Dothrakis à ce qu'il semble, ont fait un bûcher et placé un cavalier dothraki à son sommet. 'Un Khal est mort en ville' dit un de vos compagnons de voyage.'Ils pensent que la malchance suit ceux qui touchent les morts donc des esclaves font le travail'. Vous vous asseyez à l'extérieur et observez les funérailles avant de continuer vers le marché de l'ouest pour jeter un oeil sur les marchandises des Cités libres.;;;"Compras un viaje en una caravana de mercantes en dirección oeste. La caravana finalmente llega a [tour_destination.GetName], detrás de Madre de las montañas. El líder de la caravana presenta el Dosh Khaleen con sal, plata y semillas, y luego varias de las Dosh Khaleen recogen las diversas hojas de tu grupo. A medida que se dirige gradualmente al mercado occidental, llega a un pozo en la orilla sur del Vientre. Algunos hombres han construido una pira y colocado un jinete Dothraki en la parte superior. ""Un Khal murió en la ciudad"", te dice uno de tu caravana. ""Piensan que la mala suerte sigue a los que tocan a los muertos, por lo que sus esclavos hacen el trabajo"". Te sientas en el exterior y ves el funeral antes de continuar hacia el mercado occidental.";;;;;;;;;x
EVTDESCAwikid.310;The [Root.GetShipName] finally sails into [tour_destination.GetName]. You may snap if the captain recites ‘99 Lyseni whores for me, none for you’ again. So you eagerly disembark and head into the city where a guard greets you. You have a hard time understanding his words but his smile coupled with the bright feathers in his gear assures you it’s friendly in nature, so you nod and he takes you in. The guard escorts you through the merchant quarter, the air filled with the smell of spices and noises of exotic animals as you are hastily drag through. The guard pulls you along and you arrive at the gate of [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName]’s keep.;Le bateau arrive finalement à [tour_destination.GetName] terminant son long voyage. Vous en avez assez d'entendre le capitaine réciter '99 putes de Lys pour moi et aucune pour vous' comme il l'a fait pendant tout le trajet sur la mer d'Eté. Vous débarquez avec joie et entrez dans la cité. Vous notez que les palissades sont bâties de manière experte et portent des noms locaux. Un garde emplumé vous salue et essaie de vous expliquer ce qui est écrit. Vous avez du mal à comprendre ses paroles mais son sourire et ses plumes brillantes vous font penser qu'il est amical par nature, aussi vous souriez et il vous prend par le bras. Il vous escorte jusqu'au quartier marchand, l'air y est empli d'odeurs d'épices et de bruits d'animaux exotiques. Le garde vous amène un peu plus loin et vous arrivez à la porte du donjon de [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].;;;El barco finalmente llega a [tour_destination.GetName] terminando su largo viaje. Estás cansado de escuchar al capitán recitar '99 putas de lirios para mí y ninguna para ti 'como hizo todo el camino hasta el Mar de Verano. Aterrizas de alegría y entras a la ciudad. Tenga en cuenta que las empalizadas están construidas por expertos y tienen nombres locales. Un guardia con plumas te saluda e intenta explicar lo que está escrito. No puedes entender sus palabras, pero su sonrisa y sus brillantes plumas te hacen pensar que él es amigable por naturaleza, así que sonríes y le toma el brazo. Él te acompaña al distrito comercial, el aire está lleno de olores de especias y sonidos de animales exóticos. El guardia te lleva un poco más lejos y llegas a la puerta de [tower_destination_owner.GetTitledFirstNameNoRegnal] [tower_destination_owner.GetOnlyDynastyName].;;;;;;;;;x
EVTDESCBwikid.310;The captain brings the [Root.GetShipName] into [tour_destination.GetName] harbor and docks alongside a Swan ship being loaded. You enter the merchant quarter and breath in the scent of a hundred hundred spices mingling together into a beautiful chord. You eventually reach the house a pepper merchant. You get a few peppercorns and pop them into your mouth. After an initial pleasant burn the heat overwhelms your throat, causing you to cough, despite that you enjoy the freshness and flavor and plan to buy a crate on your return. 'Come again,' You leave, turning your attention towards the palace of [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].;De magnifiques murs d'ébène nichés entre deux montagnes surgissent alors que le capitaine amène son bateau dans le port de [tour_destination.GetName] et accoste près d'un bateau-cygne empli de tonneaux d'épices et de barriques de vin de palme. Vous passez les murs d'ébène et traversez le marché au poisson. L'odeur familière du poisson agresse vos narines jusqu'à ce que vous entrez en les murs. Dans le quartier marchand, des centaines d'épices se mélangent dans un ensemble harmonieux. Vous marchez entre les petits étals et les grandes maisons de marchands, admirant les noix, les feuilles, les graines. Vous arrivez finalement à la maison d'un marchand de poivre. Vous obtenez quelques échantillons et vous les mettez en bouche. Après une plaisante brûlure initiale, la chaleur emplit votre gorge, vous faisant tousser. Vous appréciez tellement cette fraîcheur et ce goût que vous prévoyez d'acheter un tonneau pour votre retour. 'A bientôt' dit le marchand alors que vous partez, et que votre attention se porte sur le palais de [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].;;;El capitán trae el [Root.GetShipName] al puerto de [tour_destination.GetName] y atracas junto con un barco Cisne que se está cargando. Entras al mercado y respiras el aroma de cientos de especias que se mezclan en un hermoso aroma. Finalmente llega a la casa un comerciante de pimienta. Obtienes algunos granos de pimienta y los metes en tu boca. Después de una probada inicial agradable, el calor abruma tu garganta y hace que tosas, a pesar de eso disfrutas de la frescura y el sabor y planeas comprar una caja a tu regreso. 'Ven,' Te vas, volviendo tu atención hacia el palacio de [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].;;;;;;;;;x
EVTDESCCwikid.310;A call rings out from a group of Swan ships as you enter the waters of [tour_destination.GetName], the captain brings your [Root.GetShipName] alongside one of them where brightly clad marines stand, gold bows in hand. The marines look through your holds and ask the captain several questions but soon escort your ship into port. You are greeted by a great many beautiful pale flowers lining the outer wall of the city as you pass from the harbor, the black plants pop the bright white petals. You look over the local merchandise and decide on a piece of exotic fruit enjoying it as you make your way to meet with [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].;La sirène émerge d'un groupe de bateaux-cygne alors que vous entrez dans les eaux de [tour_destination.GetName]. Le capitaine approche son navire des autres et des marins arrivent à votre bord tandis que d'autres restent aux aguets, arcs en main, le soleil faisant briller le bois de leurs arcs en un doré étincelant. Les marins regardent vos possessions et posent des questions au capitaine puis escortent votre bateau dans le port. Vous êtes salués par une immensité de belles fleurs pâles s'épanouissant sur le mur extérieur de la ville, formant un contraste avec les plantes noires ou marron foncé qui éclatent en pétales blancs. Les parfums se mélangent et donne à l'air une douceur qui vous procure un énorme sourire. Regardant les marchandises locales, vous décidez d'acheter un fruit exotique, une sorte de citron : vous le mangez lentement, profitant de son parfum acide et plein de jus, avant de vous rendre chez [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].;;;Cuando ingresas a las aguas de [tour_destination.GetName] suena una llamada, el capitán lleva tu [Root.GetShipName] junto a un barco, donde hay marines ataviados con brillantes, arcos dorados en la mano. Los marines miran a través de tus bodegas y le hacen varias preguntas al capitán, pero pronto escoltan a su barco al puerto. Usted es recibido por una gran cantidad de bellas flores pálidas que recubren la pared exterior de la ciudad al pasar del puerto, las plantas negras denotan los pétalos blancos brillantes. Miras la mercadería local y decides comprar una fruta exótica disfrutando de ella mientras hace su camino para reunirse con [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].;;;;;;;;;x
EVTDESCDwikid.310;The captain raises the sails of the [Root.GetShipName] as the ship drifts into the [tour_destination.GetName] docks and makes berth at one of the piers. You cross over a drawbridge as you pass through the elegant stone walls into the city, below you is a deep moat filled with newly flowered Tiger lillies. As the sunlight hits them you stop and watch, the waters takes on a red hue reminding you of blood. Your rest ends quickly as new travellers push past you, so you follow suit and enter the merchant quarter. Skimming over the local products, nothing catches your eye so you move on through towards [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName]’s palace.;Le capitaine lève les voiles alors que le bateau avance dans les docks de [tour_destination.GetName] et accoste sur le quai. Vous marchez sur un pont de bois et passez les élégants murs de pierre de la ville. Sous vos pieds, se trouve une douve emplie de lys tigrés en fleur. Alors que la lumière du soleil couchant vous frappe, l'eau prend une teinte rouge sang. Vous ne pouvez pas vous arrêter bien longtemps car des voyageurs vous poussent. Vous les suivez et entrez dans le quartier marchand. Rien ne vous attire quand vous regardez les étals, aussi vous dirigez-vous vers le palais de [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName]. Vous entrez le district des compagnons et vous êtes entouré de maisons aux cloches et fleurs de lotus, ainsi que de splendides hommes et femmes à la peau d'ébène. A chaque fois que vous déclinez une proposition d'une maison, la suivante redouble d'efforts pour vous convaincre. Vous restez inflexible et arrivez finalement à destination.;;;El capitán recoge las velas de [Root.GetShipName] mientras el barco se desplaza hacia los muelles [tour_destination.GetName] y atraca en uno de los muelles. Cruzas un puente levadizo al atravesar las elegantes paredes de piedra hacia la ciudad, debajo de ti hay un profundo foso lleno de lirios Tigres recién florecidos. Cuando la luz del sol los golpea, te paras a mirar, las aguas que adquieren un tono rojo que te recuerda a la sangre. Tu descanso termina rápidamente a medida que los nuevos viajeros pasan de largo, por lo que debe seguir su ejemplo y entrar al mercado. Pasando por alto los productos locales, nada llama tu atención, así que avanzas hacia el palacio de [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].;;;;;;;;;x
EVTDESCEwikid.310;Your [Root.GetShipName] enters [tour_destination.GetName] harbor, maneuvered by the captain into one of the open slips. You approach the gate of the ages old Goldenheart walls. In the midst of the bustling market, sits a blackstone statue. You become enamoured by the statue, so different from any of the Gods, having eight sets of teats, with a wine chalice in one hand, the other stretching upwards. 'Amazing isn’t it?' 'Tonight you can observe the moon ceremony, when the statue appears to be holding the moon and the town gathers in reverence, for now you have an appointment with [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].' You nod and follow the guard.;Votre bateau entre dans le port de [tour_destination.GetName]. Vous êtes tellement impatient de visiter la ville que vous n’attendez même pas l’arrêt complet du navire pour sauter sur le quai. Alors que vous approchez de la porte de la ville, vous notez que les murs en bois d’orcoeur font deux fois votre taille. La lumière du soleil fait briller ces murs. A l’intérieur de la ville, un chemin pavé serpente à travers d’élégantes demeures de bois et de pierres jusqu’à au marché du centre-ville. Au milieu de l’agitation marchande, une statue de pierre noire émerge au-dessus de la foule. Vous tombez amoureux/se de cette statue, si différente des autres Dieux avec ses huit paires de seins, et portant dans une main un calice de vin, tandis que l’autre main est pointée vers le haut. ‘Etonnant, non ?’ Le garde emplumé a un accent dans la langue commune. ‘Ce soir, vous pourrez observer la cérémonie de la lune, quand on dirait que la statue porte la lune et que la ville se regroupe pour rendre hommage à ce moment, mais pour l’instant, vous avez un rendez-vous avec [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].' Vous acquiescez et suivez le garde.;;;Tu [Root.GetShipName] entra al puerto de [tour_destination.GetName], maniobrado por el capitán. Te acercas a la puerta de antiguas paredes de Aurocorazón. En medio del bullicioso mercado, se encuentra una estatua de piedra negra. Te enamoras de la estatua, tan diferente de cualquiera de los dioses.Con ocho juegos de tetinas, con un cáliz de vino en una mano y la otra extendiéndose hacia arriba. 'Asombroso ¿no?' 'Esta noche puedes observar la ceremonia de la luna, cuando la estatua parece sostener la luna y la ciudad se llena de reverencias, por ahora tienes una cita con [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].' Asientes y sigues al guardia'.;;;;;;;;;x
EVTDESCFwikid.310;You pace the deck waiting for the captain to approach [tour_destination.GetName], instead you hear 'You don’t go inland during the day, the island’ll kill you if you do.' The sun finally sets and You stumble through the growth. You fall upon a group of Naathi and follow them to a village. As you walk through the streets, you sense their tension and they are giving you a wide road. You make your way around the village, looking over exotic insects and fine silks, until one of the villagers finally approaches you and motions. You smile and agree, following to a large hut and are introduced to [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].;Vous êtes sur le pont du bateau tandis que le capitaine approche de [tour_destination.GetName] mais ce dernier jette l’ancre près de la côte en disant ‘On ne va pas sur l’île en plein jour, sinon l’île vous tue.’  Vous acquiescez mais restez d’humeur chafouine. Quand le soleil se couche enfin, vous débarquez du bateau. Vous marchez à travers les bois pendant un long moment avant de trouver un groupe de Naathi. Ils se mettent à crier dans leur langue natale et s’évanouissent dans les collines. Vous les suivez et arrivez à un village. En marchant dans les rues, vous sentez leur tension. Vous observez les insectes exotiques et les soies fines, même si vous avez du mal à distinguer les teintures à la lumière des torches. Un villageois s’approche et fait des gestes évoquant un repas. Vous souriez et acceptez, le suivant vers une grande hutte où vous êtes présenté au [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].;;;"Se encuentra en la cubierta del barco y el capitán se acerca a [tour_destination.GetName], oyes decir al capitán""No vas a durar mucho tierra adentro durante el día, la isla te matará"". El sol finalmente se pone y desembarcas en un bote. Ves un grupo de Naathi y los sigues a un pueblo. Mientras caminas por las calles, sientes la tensión y te dejan un poco atrás. Caminas por la aldea, mirando insectos exóticos y sedas finas, hasta que uno de los aldeanos finalmente se acerca a ti y te hace señas. Usted sonríe y estás de acuerdo, siguiéndolo a una cabaña grande y se le presenta a [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].";;;;;;;;;x
EVTDESCGwikid.310;A stench carries on the wind out over the water as the captain sails the [Root.GetShipName] towards [tour_destination.GetName]. The captain lays anchor and lowers the skiff, 'Good luck in there.'. As soon as your feet touch the sand you are swamped by flies. The air grows heavy and you find your boots sinking deep into the rank mud. Your skin begins to itch and burn wherever the muck touches. You finally free yourself from the sludge and find an old stone keep in a clearing. A shade passes the edge of your sight and grabs you, forcing you to jump. The figure raises the mask, 'I’m [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName]’;Le vent charrie une mauvaise odeur alors que le capitaine approche le bateau de [tour_destination.GetName]. Vous subissez cette puanteur tandis que le navire arrive à proximité de l’île. Une fois l’ancre mise, le capitaine vous met dans une chaloupe et dit ‘Bonne chance ici’. Vous ramez en direction d’une plage grise. Au moment où vos pieds touchent le sol, des milliers de mouches se collent à vous. Vous tentez en vain de les chasser tout en progressant vers l’intérieur de l’île. L’air se fait de plus en plus lourd et vous passez dans un bourbier où vos bottes s’enfoncent dans de la boue. Votre peau commence à vous démanger mais vous arrivez à sortir de l’ornière et à trouver au milieu d’une clairière, un petite fortification de pierre dont émerge de la fumée. Une ombre passe dans votre champ de vision. ‘C’est peut-être une bête’ pensez-vous alors qu’une figure masquée vous agrippe, vous forçant à sauter. Le masque est relevé et une personne vous dit ‘Je suis [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName], bienvenue sur mon île. Puis-je vous offrir à manger ?’;;;"Un hedor arrastra el viento sobre el agua mientras el capitán navega por [Root.GetShipName] hacia [tour_destination.GetName]. El capitán echa el ancla y baja el esquife, 'Buena suerte allí'. Tan pronto como tus pies toquen la arena te inundarán las moscas. El aire se vuelve pesado y tus botas se hunden profundamente en el barro rancio. Tu piel comienza a picar y arder dondequiera que toque el barro. Finalmente se libera del lodo y encuentras un viejo torreón de piedra en un claro. Una cosa pasa por el borde de tu vista y te agarra, obligándote a saltar. La figura levanta la máscara, ""Soy [propietario_destino_de_excursión.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName].";;;;;;;;;x
EVTDESCHwikid.310;‘I’ve no idea why you’d want to visit this place, pirates run the island,' the captain says, 'Safer to put you on shore, the ship’ll be ready come sun up.' The captain disappears before the bow meets [tour_destination.GetName]. You stumble along the path, the torch light catching on small exposures of cut stone long ago abandoned to the growth. As you begin to approach a fort, several men surround you, '[tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName] likes to see all newcomers to the island.' You start to back-step but the men grab their swords, 'No exceptions,' then drag you by the arm to meet with the [tour_destination_owner.GetTitle].;‘Je ne comprends pas pourquoi vous voulez visiter cet endroit, l’île est infestée de pirates’ dit le capitaine donnant l’ordre de débarquer une chaloupe. ‘C’est plus sûr pour vous d’aller sur la côte de cette manière. Le bateau partira à l’aube.’ Le navire disparait à l’horizon pendant vous ramez jusqu’à la plage de [tour_destination.GetName]. Vous remontez l’embarcation sur la plage et allumez une torche avant d’entrer sur un sentier s’enfonçant dans les denses forêts de l’île. Le long du chemin, la lumière de la torche vous montre des restes de pierres taillées il y a fort longtemps, avant que la végétation ne reprenne le dessus. Plus loin, vous trouvez la façade de pierre noir d’un fort éclairé par des torches. Alors que vous commencez votre approche, des hommes vous encerclent '[tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName] n’aiment pas les nouveaux venus sur l’île.' Vous commencez à reculer mais les hommes prennent leurs épées, ‘Aucune exception,' Ils vous prennent par le bras et vous emmènent pour rencontrer [tour_destination_owner.GetTitle].;;;"'No tengo idea de por qué querrías visitar este lugar, los piratas manejan la isla', dice el capitán, 'Es mas seguro llevarte a la orilla, el barco estará listo para el amanecer'. El capitán desaparece antes de que el barco se encuentre en [tour_destination.GetName]. Tropezas a lo largo del camino, la luz de la antorcha se refleja en pequeñas exposiciones de piedra cortada hace mucho tiempo abandonadas al crecimiento. Cuando comienzas a acercarte a un fuerte, varios hombres te rodean, '[tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName] le gusta ver a todos los recién llegados a la isla.' Comienzas a retroceder, pero los hombres agarran tus espadas, ""Sin excepciones"", luego te arrastran por el brazo para reunirte con [tour_destination_owner.GetTitle].";;;;;;;;;x
EVTDESCIwikid.310;‘I donna know why you’ve such an urge to visit these forsaken shores.' The captain bemoans as the [Root.GetShipName] pulls into [tour_destination.GetName].  As you make land, the numerous hawkers peddle wares taken from ships coming out of ports the world over. You look over the various goods, but don’t find anything interesting, so continue on into the slave market. You watch on as the pirates parade out gold eye captives from Naath and Olive skinned slaves from Ghis, raising more than a thousand dragons before a pirate calls to you, 'Good day milord, I take it you are here to meet [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName]. I’ll show you to ‘em.'.;‘Je ne comprends pas l’urgence de visiter ces côtes maudites’ gromelle le capitaine alors qu’il met se navire en panne à [tour_destination.GetName] à côté de navires sans pavillon. ‘Vous êtes un imbécile si vous faites confiance à ces pirates’ vous crie le capitaine. Vous acquiescez et montez sur la chaloupe en direction des plages. Une fois arrivé, vous remontez l’embarcation sur la côte et vous rejoignez le flot d’autres équipages. Vous atteignez un marché fait d’étals rapidement bâtis où on peut trouver des marchandises venant de tous les endroits du monde : bois exotiques de Qohor, fins velours de Pentosh et même diamants noir et verredragon d’Asshai. Rien ne vous intéresse vraiment et vous vous rendez au marché aux esclaves pour suivre une enchère en cours. Des pirates font parader des captifs de Naath aux yeux dorés, et des esclaves de Ghis à la peau olivâtre obtenant plus de mille dragons d’enchères. Un pirate vous aperçoit ‘Bonjour, mon seigneur. Si vous êtes ici pour rencontrer [tour_destination_owner.GetTitledFirstNameNoRegnal] [tour_destination_owner.GetOnlyDynastyName], veuillez me suivre.’ Vous acquiescez et lui emboitez le pas.;;;No sé por qué tienes tantas ganas de visitar estas olvidadas orillas. El capitán se lamenta cuando [Root.GetShipName] ingresa en [tour_destination.GetName]. Mientras bajas a tierra, los numerosos vendedores ambulantes venden mercaderías de barcos que salen de puertos de todo el mundo. Miras los diversos productos, pero no encuentras nada interesante, así que continúa hacia el mercado de esclavos. Miras mientras los piratas desfilan con ojos de oro de Naath y esclavos de piel de oliva de Ghis, comprados a más de mil dragones antes de que un pirata te llame, 'Buen día milord, supongo que estás aquí para encontrarte con [tour_destination_owner.GetTitledFirstNameNoRegnal ] [tour_destination_owner.GetOnlyDynastyName].‘Te llevare‘.;;;;;;;;;x
EVTDESCAwikid.311;[Root.GetWikid311Para1]\n[Root.GetWikid311Para2]\n[Root.GetWikid311Para3];Voyage en mode manuel, destination 1;;;Viaje en modo manual, destino 1;;;;;;;;;x
EVTDESCBwikid.311;Manual Tour Destination Loc 2;Voyage en mode manuel, destination 2;;;Viaje en modo manual, destino 2;;;;;;;;;x
EVTDESCCwikid.311;Manual Tour Destination Loc 3;Voyage en mode manuel, destination 3;;;Viaje en modo manual, destino 3;;;;;;;;;x
EVTDESCDwikid.311;Manual Tour Destination Loc 4;Voyage en mode manuel, destination 4;;;Viaje en modo manual, destino 4;;;;;;;;;x
EVTDESCEwikid.311;Manual Tour Destination Loc 5;Voyage en mode manuel, destination 5;;;Viaje en modo manual, destino 5;;;;;;;;;x
EVTDESCFwikid.311;Manual Tour Destination Loc 6;Voyage en mode manuel, destination 6;;;Viaje en modo manual, destino 6;;;;;;;;;x
EVTDESCGwikid.311;Manual Tour Destination Loc 7;Voyage en mode manuel, destination 7;;;Viaje en modo manual, destino 7;;;;;;;;;x
EVTDESCHwikid.311;Manual Tour Destination Loc 8;Voyage en mode manuel, destination 8;;;Viaje en modo manual, destino 8;;;;;;;;;x
EVTDESCIwikid.311;Manual Tour Destination Loc 9;Voyage en mode manuel, destination 9;;;Viaje en modo manual, destino 9;;;;;;;;;x
TOOLTIPwikid.330;You shall seek out a [tour_destination.Culture.GetName] noble to marry.;Vous cherchez un(e) noble [tour_destination.Culture.GetName] à marier;;;Buscando un noble de [tour_destination.Culture.GetName] para casarse.;;;;;;;;;x
TOOLTIPwikid.312;You shall depart for your next destination in a week.;Vous devez partir vers la prochaine destination dans une semaine.;;;Deberás partir hacia tu próximo destino en una semana.;;;;;;;;;x
EVTDESCAwikid.312;It is time for you to leave your current location and move on to your next destination, time is short and there is oh so much to see in this world.;Il est temps pour vous de quitter votre emplacement actuel et de passer à votre prochaine destination, le temps est court et il y a tellement à voir dans ce monde.;;;Es hora de que abandones tu ubicación actual y pases a tu próximo destino, el tiempo es corto y hay tanto que ver en este mundo.;;;;;;;;;x
EVTDESCBwikid.312;It is time for you to leave your current location and return home, as much as you would like to keep up the tour you have responsibilities back home you must attend to.;Il est temps pour vous de quitter votre emplacement actuel et retourner à la maison, bien que vous souhaitiez poursuivre votre voyage, vous avez des responsabilités chez vous auxquelles vous devez faire face.;;;Es hora de que salga de su ubicación actual y regrese a su hogar; por mucho que le guste mantener el recorrido, tiene responsabilidades en el país al que debe asistir.;;;;;;;;x
EVTDESCCwikid.312;After many days of feasting of talking, It is time for you to leave your host and move on to your next destination on your [Root.GetProgressName].;Il est temps pour vous de quitter votre emplacement actuel et de passer à votre prochaine destination, le temps est court et il y a tellement à voir dans ce monde.;;;Es hora de que abandones tu ubicación actual y pases a tu próximo destino, el tiempo es corto y hay tanto que ver en este mundo.;;;;;;;;;x
EVTDESCDwikid.312;After many days of feasting of talking, It is time for you to leave your host and finish your [Root.GetProgressName]. The journey back to [Root.Capital.GetName] will begin upon the morrow.;Il est temps pour vous de quitter votre emplacement actuel et retourner à la maison, bien que vous souhaitiez poursuivre votre voyage, vous avez des responsabilités chez vous auxquelles vous devez faire face.;;;Es hora de que salga de su ubicación actual y regrese a su hogar; por mucho que le guste mantener el recorrido, tiene responsabilidades en el país al que debe asistir.;;;;;;;;x
EVTOPTAwikid.312;Onwards to [tour_destination.GetName]!;En route pour [tour_destination.GetName] !;;;!Adelante a [tour_destination.GetName]!;;;;;;;;;x
EVTOPTAwikid.312B;We travel onwards!;;;;;;;;;;;;;x
EVTOPTBwikid.312;I have started missing home;Vous commencez à manquer à ceux que vous avez laissé derrière vous;;;Estás empezando a extrañar tu hogar;;;;;;;;;x
EVTDESCwikid.313;After visiting many exotic places and meeting many interesting people you have finally returned home as your tour comes to an end.;Après avoir visité de nombreux endroits exotiques et rencontré beaucoup de gens intéressants, vous êtes enfin rentré à la maison comme votre voyage arrive à sa fin.;;;Después de visitar muchos lugares exóticos y conocer a muchas personas interesantes, finalmente has regresado a casa, tu viaje llega a su fin.;;;;;;;;;x
EVTDESCwikid.313B;Your [Root.GetProgressName] has come to an end. After visiting many of your vassals and having made the [Root.GetPeasantNamePlural] of your realm know your rule, you have finally returned to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTOPTAwikid.313;What an amazing journey!;Quel voyage incroyable !;;;¡Qué viaje más increíble!;;;;;;;;;x
EVTDESCwikid.314;As you are quietly having a drink in a local tavern some of the other men there make repeated japes about how you look and the clothes you wear. Clearly in their drunken stupor they do not understand you are a foreigner in their land, as opposed to being someone they believe to be slightly deformed. As the japes get more and more vulgar they start to threaten you to get out of there tavern before they beat you to a pulp.;Alors que vous êtes silencieusement en train de prendre un verre dans une taverne locale, certains des autres clients présents font des blagues sur votre apparence et les vêtements que vous portez. Comme ils sont ivres, ils ne comprennent pas que vous êtes un étranger et ils croient que vous êtes légèrement attardé. Alors que les blagues deviennent de plus en plus vulgaires, ils commencent à vous menacer et ils vous disent de sortir de sortir de la taverne avant qu'ils ne vous battent comme plâtre.;;;Mientras tomas tranquilamente una bebida en una taberna local, algunos de los otros hombres hacen bromas repetidas sobre tu apariencia y la ropa que usas. Claramente en su estupor de borrachos no entienden que eres un extranjero en su tierra, en su lugar creen  que estás ligeramente deformado. A medida que las bromas se vuelven cada vez más vulgares, empiezan a amenazarte para que salgas de la taberna antes de que te peguen una paliza.;;;;;;;;;x
EVTOPTAwikid.314;A fight it is then!;Alors, on va se battre !;;;;;;;;;;;;x
TOOLTIPwikid.314_win;You beat back the agressors.;Vous avez battu les agresseurs.;;;Derrotas a los agresores;;;;;;;;;x
TOOLTIPwikid.314_wound;You defeat the agressors but are wounded.;Vous avez battu les agresseurs mais vous êtes blessé.;;;Derrotas a los agresores pero sales herido;;;;;;;;;x
EVTOPTBwikid.314;I shall poison their drinks before this escalates...;Je devrais empoissonner leur verre avant que ça ne dégénère…;;;Voy a envenenar sus bebidas antes de que esto se intensifique..;;;;;;;;;x
EVTOPTCwikid.314;Just some harmless fun ey lads!;C'est juste pour rigoler, les gars !;;;¡Solo son algunos muchachos inofensivos y divertidos!;;;;;;;;;x
EVTDESCAwikid.315;You engage in a quick fight with the three men and manage to rapidly beat them to the ground with relative ease, turns out they were all talk and no show!;Vous engagez le combat rapidement avec les trois hommes and vous les mettez vite à terre et assez facilement. Il semble qu'ils étaient des beaux parleurs mais lorsqu'il s'agit de passer à l'acte…;;;Emprendes la lucha rápidamente con los tres hombres y los pones rápidamente en el suelo y con bastante facilidad. Parece que fueron buenos oradores, pero cuando se trata de luchar.....;;;;;;;;;x
