#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wedding_0;Host a Wedding feast;Organiser un banquet de mariage;;;Organizar una boda;;;;;;;;;x
EVTDESCwedding.23;The wedding feast was turning raucous, the [Root.GetAlcoholicDrink] was flowing and all the guests were up and dancing. [FromFrom.GetTitledFirstName] and [From.GetTitledFirstName] seemed particularly enamoured and were soon seen leaving together, presumably to a more private location...;Le banquet de mariage battait son plein, le vin coulait à flot et les invités étaient debout pour danser. [FromFrom.GetTitledFirstName] et [From.GetTitledFirstName] semblaient particulièrement amoureux. Ils finirent par s'éclipser ensemble, sûrement pour se retrouver dans un endroit plus privé...;;;El banquete de la boda estaba en pleno apogeo, el vino fluía libremente y la mayoría de los invitados estaban bailando. [FromFrom.GetTitledFirstName] y [From.GetTitledFirstName] parecían particularmente enamorados. Acabaron por escubillirse juntos, segurmanete para encontrarse en un lugar más íntimo... ;;;;;;;;;x
EVTDESCwedding.23DOTHRAKI;The wedding feast was turning raucous, drink was flowing and all the guests were up and dancing. [FromFrom.GetTitledFirstName] and [From.GetTitledFirstName] engaged in a particularly suggestive dance, and were soon seen to be openly coupling before the khalasar.;Le banquet de mariage battait son plein, l’alcool coulait à flot et les invités étaient debout pour danser. [FromFrom.GetTitledFirstName] et [From.GetTitledFirstName] ont entamé une danse particulièrement suggestive, et ont finit par s’accoupler devant tout le khalasar.;;;El banquete de la boda estaba en pleno apogeo, la bebida fluía libremente y la mayoría de los invitados estaban bailando. [FromFrom.GetTitledFirstName] y [From.GetTitledFirstName] bailaban de forma muy lasciva, y pronto comenzaron a copular delante del khalasar.;;;;;;;;;x
EVTOPTAwedding.23;Good for them;Voilà qui est bon pour eux.;;;Bien por ellos!;;;;;;;;;x
EVTOPTAwedding.23DOTHRAKI;Dothraki have no shame when it comes to coupling;Les Dothrakis s’accouplent où et quand ils le veulent ;;;Los Dothraki no tienen vergüenza cuando se trata de copular;;;;;;;;;x
EVTDESCwedding.16;Much thought and effort had been put into the wedding hosted by [From.GetTitledFirstName]. Their were many hundreds of guests, the couple wore elaborate outfits and expensive jewells. Then the feast had musicians and performers from all reaches of the world, and food so lavish that even a pure glutton would have tired.;Beaucoup d'efforts et d'argent ont été investis par [From.GetTitledFirstName] dans l'organisation du mariage. Des centaines d'invités ont assisté à la cérémonie, les mariés étaient vêtus de magnifiques soieries et arboraient de splendides joyaux. Puis des musiciens et des artistes, venus du monde entier, égayèrent le banquet, tandis que l'on servait des mets plus fins et savoureux les uns que les autres, qui rassasièrent même les plus gloutons.;;;[Root.Liege.GetTitledFirstName] invirtió una gran cantidad de oro y esfuerzo  en la organización de la boda. Centenares de invitados asistieron a la ceremonia dónde los novios estaban vestidos con magníficas sedas y espléndidas joyas. Los músicos y artistas, venidos del mundo entero, amenizaban el banquete, mientras se servían los platos más finos y sabrosos que saciaron hasta a los más glotones. ;;;;;;;;;x
EVTOPTAwedding.16;It has been spectacular [From.PrimaryTitle.GetFOA]!;C'était spectaculaire, [From.PrimaryTitle.GetFOA]!;;;Fue espectacular [Root.Liege.PrimaryTitle.GetFOA]!;;;;;;;;;x
EVTOPTCwedding.16;I will just keep quiet about the excess;Que d'excès ! Moins j'en parlerai…;;;Me limitaré a guardar silencio ante tanto exceso y despilfarro.;;;;;;;;;x
EVTDESCwedding.17;The wedding has been enjoyable, but I'm sure [From.GetTitledFirstName] restrained [From.GetHerHim]self. The guestlist was modest in size, and the couple certainly wore less than elaborate garments. Then the courses at the feast were few but palatable. We were served venison, some sort of fowl, a few cheeses, bread and a small dessert.;Le mariage était bien, mais je suis sûr que [From.GetTitledFirstName] a voulu limiter les dépenses. La liste des invités était fort modeste et le couple n'arborait pas de vêtements particulièrement élaborés. Puis les plats du banquet étaient corrects, mais limités. On nous a servi de la venaison, une sorte de volaille, un peu de fromage, du pain et un petit dessert.;;;La boda estuvo bien, pero seguro que [Root.Liege.GetTitledFirstName] quiso limitar los gastos. La lista de invitados era modesta y los novios no vistieron trajes especialmente elaborados. Aunque muy entretenidos, los cantantes y artistas eran de la corte. Nos sirvieron carne de venado, aves de corral, un poco de queso, pan y un pequeño postre.;;;;;;;;;x
EVTOPTAwedding.17;The food is great, [From.PrimaryTitle.GetFOA]!;La nourriture est bonne, [From.PrimaryTitle.GetFOA]!;;;La comida es buena, [Root.Liege.PrimaryTitle.GetFOA]!;;;;;;;;;x
EVTOPTBwedding.17;This is a niggard's wedding!;Un peu mesquin pour un mariage…;;;Un poco tacaño para una boda...;;;;;;;;;x
EVTOPTCwedding.17;It has been enjoyable enough;C'est quand même fort sympathique.;;;Ha sido bastante agradable.;;;;;;;;;x
EVTDESCwedding.18;I would have thought [From.GetTitledFirstName]'s wedding would have been more entertaining. There was no elaborate dresses or fine jewells on show, [From.job_spiritual.GetTitledFirstName] looked like a beggar. Then the feast was a grim affair, there was no music or performers and the food was poor.;Je pensais vraiment que le mariage de [From.GetTitledFirstName] serait plus divertissant. Il n'y avait pas de joyaux ou de jolis habits, [From.job_spiritual.GetTitledFirstName] ressemblait à un mendiant. Quant au banquet, il était tout simplement sinistre : pas de musique ou de divertissements, quant à la nourriture, même mes serviteurs ont mieux mangé...;;;Sinceramente pensé que la boda de [Root.Liege.GetTitledFirstName] sería másn entretenida. Nu hubo ni joyas ni vestidos bonitos, [Root.Liege.job_physician.GetTitledFirstName] parecía un mendigo. En cuanto al banquete, fue simplemente siniestro. Nu hubo música ni entretenimineto, y la comida igual, hasta mis criados han comido mejor...;;;;;;;;;x
EVTOPTAwedding.18;Your restraint reflects your temperance, well done!;Des économies qui viennent souligner et magnifier votre tempérence.;;;La moderación refleja tu templanza, bien hecho.;;;;;;;;;x
EVTOPTBwedding.18;Is this what you serve your guests? Shame on you!;C'est ainsi que vous recevez vos invités ? Vous devriez avoir honte !;;;Así recibís a los invitados? Debería daros vergüenza!;;;;;;;;;x
EVTOPTCwedding.18;It is not my place to criticise;Je n'ai pas le droit de critiquer. ;;;No tengo el derecho de criticar.;;;;;;;;;x
EVTDESCwedding.19;[From.GetTitledFirstName] spoke up and told everyone how great the food and entertainment at the wedding was. I was really glad someone was kind enough to say something nice about it, given how hard I had worked to ensure that all went smoothly.;[From.GetTitledFirstName] n'a pas arrêté de répéter à qui voulait l'entendre, combien la nourriture et les divertissements étaient incroyables au mariage. Cela m'a vraiment fait plaisir d'entendre quelqu'un dire de si gentilles choses sur cet évènement que j'ai eu tant de mal à organiser.;;;[From.GetTitledFirstName] no paró de repetir, lo buena que era la comida y lo divertido de las actuaciones en la boda. Es un placer escuchar palabras tan agradecidas sobre el evento que tanto me ha costado organizar.;;;;;;;;;x
EVTDESCwedding.20;Some of my guests did not seem satisfied with the wedding, but I would never have thought one of them would have complained out loud! [From.GetTitledFirstName] said a lot of nasty stuff about the food and entertainment and I couldn't help but feel irritated.;Certains de mes invités n'ont pas semblé apprécier le mariage, mais je n'aurai jamais pensé que l'un d'entre eux aille le crier sur tous les toits ! [From.GetTitledFirstName] n'a pas arrêter de critiquer la nourriture et les divertissements, ce qui m'a vraiment mis en colère.;;;Algunos de mis invitados no parecen apreciar la boda, pero no habría esperado nunca que uno de ellos lo gritara a los cuatro vientos! [From.GetTitledFirstName] no ha dejado de criticar la comida y las actuaciones, lo que me ha enfadado de verdad!;;;;;;;;;x
EVTOPTCANCELWEDDING;A death means this wedding must be cancelled;Une mort signifierait l'annulation du mariage.;;;Una muerte significaría la anulación de la boda.;;;;;;;;;x
EVTDESCwedding.25;Due to an untimely death, [From.GetTitledFirstName]'s wedding has been cancelled.;En raison d'une mort inopportune, le mariage de [From.GetTitledFirstName] a été annulé.;;;Por motivo de una inoportuna muerte, la boda de [From.GetTitledFirstName] ha sido anulada.;;;;;;;;;x
EVTOPTAwedding.25;How tragic;Quelle tragédie !;;;Que tragedia!;;;;;;;;;x
EVTDESCwedding.26;[Root.PrimaryTitle.GetFOA], a raven has arrived from [From.GetTitledFirstName] at [From.Capital.GetName]. [From.GetSheHeCap] has announced a wedding between [FromFrom.GetTitledFirstNameWithDynasty] and [FromFrom.Spouse.GetTitledFirstName] [FromFrom.Spouse.GetOnlyDynastyName]. Only the formality of your agreement is now needed for the ceremony to go ahead.;[Root.PrimaryTitle.GetFOA], un corbeau en provenance de [From.GetTitledFirstName] est arrivé à [From.Capital.GetName]. [From.GetSheHeCap] annonce le mariage entre [FromFrom.GetTitledFirstNameWithDynasty] et [FromFrom.Spouse.GetTitledFirstName] [FromFrom.Spouse.GetOnlyDynastyName]. Seul votre accord est désormais nécessaire pour que la cérémonie se tienne. ;;;[Root.PrimaryTitle.GetFOA], un cuervo procedente de [From.GetTitledFirstName] ha llegado a [From.Capital.GetName]. Anuncia la boda entre [FromFrom.GetTitledFirstNameWithDynasty] y [FromFrom.Spouse.GetTitledFirstName] [FromFrom.Spouse.GetOnlyDynastyName]. Solo falta la formalidad de vuestra aprobación para que la ceremonia se pueda celebrar.;;;;;;;;;x
EVTOPTAwedding.26;They have my assent;Ils ont mon accord.;;;Tienen mi aprobación.;;;;;;;;;x
EVTOPTBwedding.26;Only if I can have the First Night of the bride!;Seulement si j'obtiens la première nuit de la future mariée !;;;Sólo si obtengo el derecho de pernada de la novia!;;;;;;;;;x
EVTOPTCwedding.26;I will never debase my subjects by exercising this right;Je ne déshonorerai jamais mes sujets en usant de ce droit.;;;No deshonraré nunca a mis súbditos usando ese derecho.;;;;;;;;;x
TOOLTIPwedding.26;You will attend the wedding unannounced and take [FromFrom.Spouse.GetTitledFirstName]'s first night. You will be greatly resented for this.;Sans prévenir, vous allez vous rendre au mariage pour prendre la première nuit de [FromFrom.Spouse.GetTitledFirstName]. Vous allez provoquer d'importants ressentiments.;;;Sin previo aviso, acudes a la boda para usar el derecho de pernada con [FromFrom.Spouse.GetTitledFirstName]. Provocarás importantes resentimientos.;;;;;;;;;x
EVTDESCwedding.27;As the feast was winding down, [Root.TopLiege.GetTitledFirstName] rose to speak. His attendance was unexpected, but now we know why he came. He announced the bedding was to be held immediately, and that he would take his right to bed [From.Spouse.GetFirstName] on the First Night. Everyone is stunned, and you can only watch in horror as he leads her out of the hall and upto [From.GetTitledFirstName]'s chamber.;Alors que le banquet tirait à sa fin, [Root.TopLiege.GetTitledFirstName] est arrivé. Sa présence n'était pas prévue, mais désormais nous savons pourquoi il est venu. Il a annoncé que le coucher devait se tenir immédiatement et qu'il revendiquait son droit de passer la première nuit avec [From.Spouse.GetFirstName]. Tout le monde est choqué, vous ne pouvez rien faire, sinon le regarder conduire la mariée jusqu'à la chambre de [From.GetTitledFirstName].;;;Mientras el banquete llegaba a su fin, [Root.TopLiege.GetTitledFirstName] llegó. Su presencia no estaba prevista, pero ya sabemos a que vino. Ordenó que el encamamiento comenzase de inmediato y que reivindicaba su derecho de pernada con [From.Spouse.GetFirstName]. Todo el mundo se quedó estupefacto, no puedes hacer nada, más que mirar como conducen a la novia hasta la cámara de [From.GetTitledFirstName].;;;;;;;;;x
EVTOPTAwedding.27;This dishonour is unacceptable!;C'est intolérable !;;;Esta deshonra es intolerable!;;;;;;;;;x
TOOLTIPwedding.29;[Root.TopLiege.GetTitledFirstName] will bed [From.Spouse.GetTitledFirstName];[Root.TopLiege.GetTitledFirstName] va coucher avec [From.Spouse.GetTitledFirstName];;;[Root.TopLiege.GetTitledFirstName] se acostará con [From.Spouse.GetTitledFirstName];;;;;;;;;x
EVTDESCwedding.28;As the feast was winding down, [From.TopLiege.GetTitledFirstName] rose to speak. His attendance was unexpected, but now we know why he came. He announced the bedding was to be held immediately, and that he would take his right to bed [Root.Spouse.GetTitledFirstName] on the First Night. Everyone is stunned, and you can only watch in horror as he leads her out of the hall and upto to your chamber.;Alors que le banquet tirait à sa fin, [From.TopLiege.GetTitledFirstName] est arrivé. Sa présence n'était pas prévue, mais désormais nous savons pourquoi il est venu. Il a annoncé que le coucher devait se tenir immédiatement et qu'il revendiquait son droit de passer la première nuit avec [Root.Spouse.GetTitledFirstName]. Tout le monde est choqué, vous ne pouvez rien faire, sinon le regarder conduire la mariée jusqu'à votre chambre.;;;Mientras el banquete llegaba a su fin, [From.TopLiege.GetTitledFirstName] llegó. Su presencia no estaba prevista, pero ya sabemos a que vino. Ordenó que el encamamiento comenzase de inmediato y que reivindicaba su derecho de pernada con [Root.Spouse.GetTitledFirstName]. Todo el mundo se quedó estupefacto, no puedes hacer nada, más que mirar como conducen a la novia hasta la cámara.;;;;;;;;;x
EVTDESCwedding.29;As the feast was winding down, [From.TopLiege.GetTitledFirstName] rose to speak. His attendance was unexpected, but now we know why he came. He announced the bedding was to be held immediately, and that he would take his right to bed you on the First Night. Everyone is stunned, and [Root.Spouse.GetTitledFirstName] can only watch in horror as he leads you out of the hall and upto his chamber.;Alors que le banquet tirait à sa fin, [From.TopLiege.GetTitledFirstName] est arrivé. Sa présence n'était pas prévue, mais désormais nous savons pourquoi il est venu. Il a annoncé que le coucher devait se tenir immédiatement et qu'il revendiquait son droit de passer la première nuit avec vous. Tout le monde est choqué, [Root.Spouse.GetTitledFirstName] ne peut rien faire, sinon le regarder vous conduire jusqu'à sa chambre.;;;Mientras el banquete llegaba a su fin, [From.TopLiege.GetTitledFirstName] llegó. Su presencia no estaba prevista, pero ya sabemos a que vino. Ordenó que el encamamiento comenzase de inmediato y que reivindicaba su derecho de pernada contigo. Todo el mundo se quedó estupefacto, [Root.Spouse.GetTitledFirstName] no puede hacer nada, más que mirar como te conducen hasta la cámara.;;;;;;;;;x
EVTDESCwedding.30;As the feast was winding down, [From.TopLiege.GetTitledFirstName] rose to speak. His attendance was unexpected, but now we know why he came. He announced the bedding was to be held immediately, and that he would take his right to bed [FromFrom.Spouse.GetFirstName] on the First Night. Everyone is stunned, and [FromFrom.GetTitledFirstName] can only watch in horror as he leads her out of the hall and upto his chamber.;Alors que le banquet tirait à sa fin, [From.TopLiege.GetTitledFirstName] est arrivé. Sa présence n'était pas prévue, mais désormais nous savons pourquoi il est venu. Il a annoncé que le coucher devait se tenir immédiatement et qu'il revendiquait son droit de passer la première nuit avec [FromFrom.Spouse.GetFirstName]. Tout le monde est choqué, [FromFrom.GetTitledFirstName] ne peut rien faire, sinon le regarder conduire la mariée jusqu'à sa chambre.;;;Mientras el banquete llegaba a su fin, [From.TopLiege.GetTitledFirstName] llegó. Su presencia no estaba prevista, pero ya sabemos a que vino. Ordenó que el encamamiento comenzase de inmediato y que reivindicaba su derecho de pernada con [FromFrom.Spouse.GetFirstName]]. Todo el mundo se quedó estupefacto, [FromFrom.GetTitledFirstName] no pudo hacer nada, más que mirar como conducen a la novia hasta la cámara.;;;;;;;;;x
EVTOPTAwedding.30;How could he dishonour them like this?;Comment peut-il les déshonnorer de cette manière ?;;;Cómo ha podido deshonrarlos de esa manera?;;;;;;;;;x
EVTDESCwedding.31;The time for the bedding has come! As the feast is winding down you rise to speak. You announce the bedding is to happen immediately, and that you are to bed [FromFrom.Spouse.GetTitledFirstName] on her First Night, as is your right. [FromFrom.GetTitledFirstName] can only watch in horror as you lead her out of the hall and upto his chamber.;Le temps du coucher est venu ! Alors que le banquet tire à sa fin, vous pénétrez dans la grande salle et annoncez que le coucher doit avoir lieu immédiatement. C'est vous qui allez prendre la première nuit de [FromFrom.Spouse.GetTitledFirstName], car tel est votre droit. [FromFrom.GetTitledFirstName] ne peut rien faire, sinon vous regarder emmener sa femme jusqu'à sa chambre.;;;La hora del encamamiento ha llegado! Mientras el banquete llegaba a su fin, entras al salón y ordenas que el encamamiento comience de inmediato. Reivindicas el derecho de pernada con [FromFrom.Spouse.GetTitledFirstName], al ser tu derecho. [FromFrom.GetTitledFirstName] no puede hacer nada, más que mirar como llevan a su mujer hasta tu cámara.;;;;;;;;;x
EVTOPTAwedding.31;They should be honoured;Ils devraient être honorés. ;;;Deberían serntirse honrados.;;;;;;;;;x
opinion_took_first_night_guest;Took the First Night;A pris la première nuit;;;Usó el derecho de pernada;;;;;;;;;x
opinion_took_first_night_host;Took the First Night;A pris la première nuit;;;Usó el derecho de pernada;;;;;;;;;x
opinion_took_first_night_groom;Took My Bride's First Night;A pris la première nuit de ma fiancée;;;Usó el derecho de pernada con mi prometida;;;;;;;;;x
opinion_took_first_night_bride;Took My First Night;A pris ma première nuit;;;Usó el derecho de pernada conmigo;;;;;;;;;x
EVTDESCwedding.32;Shocking news from [FromFrom.Capital.GetName] [Root.PrimaryTitle.GetFOA], at [FromFrom.GetTitledFirstName]'s wedding in honour of [From.Spouse.GetTitledFirstName] apparently [FromFrom.TopLiege.GetTitledFirstName] attended and took the bride's first night! Needless to say House [FromFrom.GetOnlyDynastyName] was scandalised by the affair.;Des nouvelles choquantes nous parviennent de [FromFrom.Capital.GetName] [Root.PrimaryTitle.GetFOA], [FromFrom.TopLiege.GetTitledFirstName] s'est rendu au mariage de [FromFrom.GetTitledFirstName] et [From.Spouse.GetTitledFirstName], et a pris la première nuit de la fiancée ! Il est inutile de préciser que la maison [FromFrom.GetOnlyDynastyName] a été scandalisée par un tel acte.;;;Impactantes noticias nos llegan de [FromFrom.Capital.GetName] [Root.PrimaryTitle.GetFOA], [FromFrom.TopLiege.GetTitledFirstName] se presentó en la boda de [FromFrom.GetTitledFirstName] y [From.Spouse.GetTitledFirstName], y usó el derecho de pernada con la novia! No hace falta decir que la casa [FromFrom.GetOnlyDynastyName] está escandalizada por tal acto.;;;;;;;;;x
EVTOPTD500;The bride has already received her inheritance;La fiancée a déjà reçu son héritage;;;La novia ha recibido su herencia;;;;;;;;;x
lavish_wedding;Held a Lavish Wedding;Organiser un somptueux mariage;;;Organizar una boda fastuosa;;;;;;;;;x
medium_wedding;Held a Wedding;Organiser un mariage;;;Organizar una boda;;;;;;;;;x
EVTOPTCwedding.23;No, I will not have my [FromFrom.GetRootRelation] acting like a whore!;Non, je refuse que ma [FromFrom.GetRootRelation] agisse comme une putain !;;;No, no tendré a mi [FromFrom.GetRootRelation] actuando como una puta!;;;;;;;;;x
EVTOPTBwedding.23;No, I will not have my [From.GetRootRelation] acting like a whore!;Non, je refuse que ma [From.GetRootRelation] agisse comme une putain !;;;No, no tendré a mi [From.GetRootRelation] actuando como una puta!;;;;;;;;;x
EVTDESCwedding.238;Your [From.GetRootRelation] [From.GetTitledFirstName] became quite angry when you made to leave the wedding with your new friend, [From.GetSheHe] forbid you to go, saying [From.GetSheHe] will not have you act like a whore.;Votre [From.GetRootRelation] [From.GetTitledFirstName] était très en colère lorsque vous avez quitté le mariage en compagnie de votre nouvel ami. [From.GetSheHeCap] vous a interdit de partir, disant qu'[From.GetSheHe] ne vous permettrait pas d'agir comme une putain.;;;Tu [From.GetRootRelation] [From.GetTitledFirstName] se enfadó cuando intentabas dejar la boda con tu nuevo amigo, prohibiéndote marchar, diciendo que estabas actuando como una puta.;;;;;;;;;x
EVTOPTAwedding.238;Why must you control me!;Pourquoi vouloir diriger ma vie ?!;;;Por qué me tiene que controlar?;;;;;;;;;x
EVTDESCwedding.239;[From.GetTitledFirstNameWithDynasty] seemed quite angry when you made to leave the wedding with [From.GetHerHis] relative, and forbid you leave together completely, saying [From.GetOnlyDynastyName]s are not whores.;[From.GetTitledFirstNameWithDynasty] a semblé très en colère que vous partiez avec sa parente et a interdit que vous vous éclipsiez tous les deux, disant que les [From.GetOnlyDynastyName] ne sont pas des putains.;;;[From.GetTitledFirstNameWithDynasty] parecía muy enfadado cuando intentabas salir de la boda con su familiar, y te prohibió tajantemente salir juntos, diciendo que las [From.GetOnlyDynastyName] no son putas.;;;;;;;;;x
EVTOPTAwedding.239;I wasn't that interested in her anyway;Je n'étais pas tellement intéressé par elle de toutes façons.;;;No estaba tan interesado en ella de todos modos;;;;;;;;;x
EVTDESCwedding.40;The vows have been taken, and now [From.Spouse.GetTitledFirstName] receives the three traditional gifts from the leading kos: a whip, a bow, and an arakh. She refuses them with the traditional words, and then [From.GetTitledFirstName] takes them.;Les voeux ont été prononcés, et maintenant [From.Spouse.GetTitledFirstName] reçoit les trois cadeaux traditionnels de la part des sang-coureurs : un fouet, un arc et un arakh. Elle les refuse avec la formule traditionnelle, et puis [From.GetTitledFirstName] les prends.;;;Los votos fueron tomados, y ahora [From.Spouse.GetTitledFirstName] recibe los tres tradicionales regalos de los principales khas y kos: un látigo, un arco, y un arakh. Ella los rechaza con las tradicionales palabras, y [From.GetTitledFirstName] los toma.;;;;;;;;;x
EVTOPTAwedding.40;Very good;Très bien;;;Muy bien;;;;;;;;;x
EVTDESCwedding.41;The vows have been taken, and now [Root.Spouse.GetTitledFirstName] receives the three traditional gifts from the leading kos: a whip, a bow, and an arakh. She refuses them with the traditional words, and then you take them.;Les voeux ont été prononcés, et maintenant [Root.Spouse.GetTitledFirstName] reçoit les trois cadeaux traditionnels de la part des sang-coureurs : un fouet, un arc et un arakh. Elle les refuse avec la formule traditionnelle, et puis vous les prenez.;;;Los votos fueron tomados, y ahora [Root.Spouse.GetTitledFirstName] recibe los tres tradicionales regalos de los principales khas y kos: un látigo, un arco, y un arakh. Ella los rechaza con las tradicionales palabras, y tú los tomas.;;;;;;;;;x
EVTDESCwedding.42;The vows have been taken, and now you receive the three traditional gifts from the leading kos: a whip, a bow, and an arakh. You refuse them with the traditional words, and then [Root.Spouse.GetTitledFirstName] takes them.;Les voeux ont été prononcés, et maintenant vous recevez les trois cadeaux traditionnels de la part des sang-coureurs : un fouet, un arc et un arakh. Vous les refusez avec la formule traditionnelle, et puis [Root.Spouse.GetTitledFirstName] les prend.;;;Los votos fueron tomados, y ahora recibes los tres tradicionales regalos de los principales khas y kos: un látigo, un arco, y un arakh. Los rechazas con las tradicionales palabras, y [Root.Spouse.GetTitledFirstName] los toma.;;;;;;;;;x
EVTDESCwedding.43;The vows have been taken, and now [FromFrom.Spouse.GetTitledFirstName] receives the three traditional gifts from the leading kos: a whip, a bow, and an arakh. She refuses them with the traditional words, and then [FromFrom.GetTitledFirstName] takes them.;Les voeux ont été prononcés, et maintenant [FromFrom.Spouse.GetTitledFirstName] reçoit les trois cadeaux traditionnels de la part des sang-coureurs : un fouet, un arc et un arakh. Elle les refuse avec la formule traditionnelle, et puis [FromFrom.GetTitledFirstName] les prends.;;;Los votos fueron tomados, y ahora [FromFrom.Spouse.GetTitledFirstName] recibe los tres tradicionales regalos de los principales khas y kos: un látigo, un arco, y un arakh. Ella los rechaza con las tradicionales palabras, y [FromFrom.GetTitledFirstName] los toma.;;;;;;;;;x
EVTOPTAwedding.43B;A strange custom;Que voici une étrange coutume !;;;Una extraña costumbre;;;;;;;;;x
EVTDESCwedding.44;As is custom, fair women with veils of crimson and yellow and orange begin their dance to drums, any warrior present may take them freely before the watching khalasar.;Comme de coutume, de superbes femmes vêtues de voiles rouge et jaune et orange commencent à jouer du tambour, et chaque guerrier présent est libre de les monter devant le reste du khalasar.;;;Como es costumbre, las mujeres van con velos de color rojo, amarillo y naranja, y practican la danza, mientras que los guerreros pueden tomarlas libremente ante las miradas de todo el khalasar.;;;;;;;;;x
EVTOPTAwedding.44;Will blood be spilt?;Le sang va-t-il être versé ?;;;Se derramará sangre?;;;;;;;;;x
EVTOPTAwedding.45;I will have one!;Je vais prendre l'une d'elles !;;;Tendré a una!;;;;;;;;;x
EVTOPTBwedding.45;No, I will not risk confrontation;Non, je ne veux pas me battre;;;No, no correré el riesgo de una confrontación;;;;;;;;;x
EVTDESCwedding.47;[From.GetTitledFirstName] took the same woman as you, and now by tradition you must fight to the death for the right to have her!;[From.GetTitledFirstName] a choisi la même femme que vous, et maintenant la tradition veut que vous vous battiez à mort pour le droit de la prendre !;;;[From.GetTitledFirstName] tomó a la misma mujer que tú, y ahora según la tradición debes luchar hasta la muerte por el derecho de tomarla!;;;;;;;;;x
EVTOPTAwedding.47;I will defeat him;Je vais le vaincre;;;Le derrotaré;;;;;;;;;x
TOOLTIPwedding.48;A duel to the death ensues...;Un duel à mort s'en suit…;;;Un duelo a muerte sobreviene...;;;;;;;;;x
EVTDESCwedding.49;[FromFrom.GetTitledFirstName] lies defeated, lifeless in a pool fo his own blood. You proceed to take the veiled dancer that you fought over in a fury of bloodlust, in full view of the watching khalasar.;[FromFrom.GetTitledFirstName] gît à terre vaincu, mort dans son propre sang. Vous saisissez la danseuse voilée pour laquelle vous avez sauvagement combattu et la monter violement, devant le reste du khalasar.;;;[FromFrom.GetTitledFirstName] yace derrotado, sin vida en un charco de su propia sangre. Procedes a tomar a la bailarina del velo por la que luchaste de forma feroz imbuido en una lujuria sangrienta, a la vista de todo el khalasar.;;;;;;;;;x
EVTOPTAwedding.49;No warrior should stand in my way!;Aucun guerrier ne devrait se dresser contre moi !;;;Ningún guerrero debe interponerse en mi camino!;;;;;;;;;x
EVTDESCwedding.50;[From.GetTitledFirstName] and [FromFromFrom.GetTitledFirstName] took the same woman from the dancers, and so they fought to the death for the right to have her. [From.GetTitledFirstName] prevailed, killing [FromFromFrom.GetTitledFirstName], and proceeded to take the veiled dancer in a fury of bloodlust, in full view of the watching khalasar.;[From.GetTitledFirstName] et [FromFromFrom.GetTitledFirstName] ont choisi la même femme, et ont donc combattu à mort pour le droit de la prendre. [From.GetTitledFirstName] a gagné, tuant [FromFromFrom.GetTitledFirstName], et a ensuite sauvagement monté la danseuse voile, devant le reste du khalasar.;;;[From.GetTitledFirstName] y [FromFromFrom.GetTitledFirstName] tomaron a la misma bailarina, y ahora según la tradición deben luchar hasta la muerte por el derecho de tomarla. [From.GetTitledFirstName] prevaleció, matando a [FromFromFrom.GetTitledFirstName], y procede a tomar a la bailarina del velo de forma feroz imbuido en una lujuria sangrienta, a la vista de todo el khalasar.;;;;;;;;;x
EVTOPTAwedding.50;A wedding without at least three deaths is a dull affair;Une noce que ne bénissent pas au moins trois morts présage du pire;;;Una boda sin al menos tres muertes es un asunto aburrido;;;;;;;;;x
