#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESCnightswatch.99;You led a party of rangers beyond the wall to search for the missing ranger, but the mission was a failiure. You found a band of wildlings who held him captive and tried to ambush them. They were too fierce however, forcing the men back to the wall. The ranger was taken deep into wildling territory and will likely never been seen again.;Vous avez mené une patrouille au-delà du Mur pour retrouver le patrouilleur disparu, mais la mission fut un échec. Vous avez découvert une bande de sauvageons qui le retenait et avez tenté de leur tendre une embuscade. Ils étaient bient trop forts et sont parvenus à repousser vos hommes jusqu'au Mur. Ils ont ensuite fui au Nord, emmenant avec eux le patrouilleur, qui n'a peu de chance d'être retrouvé un jour.;;;Has liderado una partida de exploradores más allá del muro para encontrar al explorador perdido, pero la misión ha sido un fracaso. Encontrastéis un grupo de salvajes que lo tenían cautivo e intentastéis emboscarlos, pero eran demasiado fieros y os obligaron a regresar al Muro. El explorador se quedó en manos de los salvajes y posiblemente nunca se le vuelva a ver.;;;;;;;;;x;
EVTOPTAnightswatch.99;His watch is over;Son tour de garde est achevé.;;;Su guardia ha acabado;;;;;;;;;x;
EVTDESCnightswatch.100;[From.GetFirstNameWithDynasty]'s rescue mission to find the lost ranger was a success! He led a party of rangers on a long march beyond the wall and found him to be captured by a group of wildlings. He bravely ambushed them and released your brother.;La mission de sauvetage de [From.GetFirstNameWithDynasty] pour retrouver le patrouilleur disparu est un succès !  Il a mené un groupe de patrouilleurs dans une grande expédition au-delà du Mur et l'a trouvé, retenu prisonnier par un groupe de sauvageons. Il est parvenu à tendre une embuscade à la petite bande et a libéré son frère.;;;La misión de rescate de [From.GetFirstNameWithDynasty] fue un éxito! Lideró una partida de exploradores en una larga marcha más allá del muro y descubrió que había sido hecho prisionero por un grupo de salvajes. Valientemente los emboscó y liberó al hermano perdido. ;;;;;;;;;x;
EVTDESCnightswatch.101;[From.GetFirstNameWithDynasty] led a party of rangers beyond the wall to search for the missing ranger, but the mission was a failiure. They found a band of wildlings who held him captive and tried to ambush them. They were too fierce however, forcing the men back to the wall. The ranger was taken deep into wildling territory and will likely never been seen again.;[From.GetFirstNameWithDynasty] a mené une patrouille au-delà du Mur pour retrouver le patrouilleur disparu, mais la mission fut un échec. Il a découvert une bande de sauvageons qui le retenait et a tenté de leur tendre une embuscade. Ils étaient bien trop forts et sont parvenus à repousser ses hommes jusqu'au Mur. Ils ont ensuite fui au Nord, emmenant avec eux le patrouilleur, qui n'a peu de chance d'être retrouvé un jour.;;;[From.GetFirstNameWithDynasty] lideró una partida de exploradores más allá del muro para encontrar al explorador perdido, pero la misión ha sido un fracaso. Encontró un grupo de salvajes que lo tenían cautivo e intentó emboscarlos, pero eran demasiado fieros y los obligaron a regresar al Muro. El explorador se quedó en manos de los salvajes y posiblemente nunca se le vuelva a ver.;;;;;;;;;x;
NW_neglected_ranger;Neglected a Ranger;A négligé un patrouilleur;;;Desamparó a un explorador;;;;;;;;;x;
EVTDESCnightswatch.2099;[Root.PrimaryTitle.GetFOA], it seems [From.GetFirstNameWithDynasty] still has many friends at court, for on the way north to The Wall, where [From.GetSheHe] was due to take the black, [From.GetSheHe] was captured and set free!;[Root.PrimaryTitle.GetFOA], il semble que [From.GetFirstNameWithDynasty] a encore beaucoup d'amis à la cour, car en chemin vers le Mur, où [From.GetSheHe] devait prendre le noir, [From.GetSheHe] a été capturé(e) et libéré(e) !;;;[Root.PrimaryTitle.GetFOA], parece que [From.GetFirstNameWithDynasty] todavía tiene muchos amigos en la corte, en el viaje hacia el Muro, donde debía vestir el negro, fue capturado y puesto en libertad!;;;;;;;;;x;
EVTOPTAnightswatch.2099;I wont make the mistake of letting [From.GetHerHim] go next time;Je ne fera pas l'erreur de le/la laisser partir la prochaine fois.;;;No cometeré el error de dejarle escapar la próxima vez;;;;;;;;;x;
NW_duke;Lord Commander;Lord Commandant;Lord Commander;;Lord Comandante;;;;;;;;;x;
NW_count;Commander;Commandant;;;Comandante;;;;;;;;;x;
NW_baron;Commander;Commandant;;;Comandante;;;;;;;;;x;
NW_duke_foa;My Lord;Mon Seigneur;;;Mi Señor;;;;;;;;;x;
NW_count_foa;My Lord;Mon Seigneur;;;Mi Señor;;;;;;;;;x;
NW_baron_foa;My Lord;Mon Seigneur;;;Mi Señor;;;;;;;;;x;
NW_duke_female;Lady Commander;Lady Commandante;;;Lord Comandante;;;;;;;;;x;
NW_count_female;Commander;Commandant;;;Comandante;;;;;;;;;x;
NW_baron_female;Commander;Commandant;;;Comandante;;;;;;;;;x;
NW_duke_foa_female;My Lady;Ma Dame;My Lady;My Lady;Mi Señora;;;;;;;;;x;
NW_count_foa_female;My Lady;Ma Dame;My Lady;My Lady;Mi Señora;;;;;;;;;x;
NW_baron_foa_female;My Lady;Ma Dame;My Lady;My Lady;Mi Señora;;;;;;;;;x;
NW_county;Command;Commandement;;;Comandancia;;;;;;;;;x;
NW_county_of;Command of;Commandement de;;;Comandancia de;;;;;;;;;x;
NW_job_castellan;First Steward;Lord Intendant;;;Primer Mayordomo;;;;;;;;;x;
NW_job_marshal;First Ranger;Premier Patrouilleur;;;Primer Explorador;;;;;;;;;x;
NW_job_treasurer;First Builder;Premier Constructeur;;;Primer Constructor;;;;;;;;;x;
NW_job_chancellor;Recruiter;Recruteur;;;Reclutador;;;;;;;;;x;
NW_king_job_castellan;First Steward;Lord Intendant;;;Primer Mayordomo;;;;;;;;;x;
NW_king_job_marshal;First Ranger;Premier Patrouilleur;;;Primer Explorador;;;;;;;;;x;
NW_king_job_treasurer;First Builder;Premier Constructeur;;;Primer Constructor;;;;;;;;;x;
NW_king_job_chancellor;Recruiter;Recruteur;;;Reclutador;;;;;;;;;x;
NW_duke_job_castellan;First Steward;Lord Intendant;;;Primer Mayordomo;;;;;;;;;x;
NW_duke_job_marshal;First Ranger;Premier Patrouilleur;;;Primer Explorador;;;;;;;;;x;
NW_duke_job_treasurer;First Builder;Premier Constructeur;;;Primer Constructor;;;;;;;;;x;
NW_duke_job_chancellor;Recruiter;Recruteur;;;Reclutador;;;;;;;;;x;
NW_count_job_castellan;Steward;Intendant;;;Mayordomo;;;;;;;;;x;
NW_count_job_marshal;Ranger;Patrouilleur;;;Explorador;;;;;;;;;x;
NW_count_job_treasurer;Builder;Constructeur;;;Constructor;;;;;;;;;x;
NW_count_job_chancellor;Recruiter;Recruteur;;;Reclutador;;;;;;;;;x;
NW_job_castellan_female;First Steward;Lord Intendant;;;Primer Mayordomo;;;;;;;;;x;
NW_job_marshal_female;First Ranger;Premier Patrouilleur;;;Primer Explorador;;;;;;;;;x;
NW_job_treasurer_female;First Builder;Premier Constructeur;;;Primer Constructor;;;;;;;;;x;
NW_job_chancellor_female;Recruiter;Recruteur;;;Reclutador;;;;;;;;;x;
NW_king_job_castellan_female;First Steward;Lord Intendant;;;Primer Mayordomo;;;;;;;;;x;
NW_king_job_marshal_female;First Ranger;Premier Patrouilleur;;;Primer Explorador;;;;;;;;;x;
NW_king_job_treasurer_female;First Builder;Premier Constructeur;;;Primer Constructor;;;;;;;;;x;
NW_king_job_chancellor_female;Recruiter;Recruteur;;;Reclutador;;;;;;;;;x;
NW_duke_job_castellan_female;First Steward;Lord Intendant;;;Primer Mayordomo;;;;;;;;;x;
NW_duke_job_marshal_female;First Ranger;Premier Patrouilleur;;;Primer Explorador;;;;;;;;;x;
NW_duke_job_treasurer_female;First Builder;Premier Constructeur;;;Primer Constructor;;;;;;;;;x;
NW_duke_job_chancellor_female;Recruiter;Recruteur;;;Reclutador;;;;;;;;;x;
NW_count_job_castellan_female;Steward;Intendant;;;Mayordomo;;;;;;;;;x;
NW_count_job_marshal_female;Ranger;Patrouilleur;;;Explorador;;;;;;;;;x;
NW_count_job_treasurer_female;Builder;Constructeur;;;Constructor;;;;;;;;;x;
NW_count_job_chancellor_female;Recruiter;Recruteur;;;Reclutador;;;;;;;;;x;
EVTDESCnightswatch.102;You have deemed [From.GetFirstNameWithDynasty] not fit for service on The Wall, and that [From.GetSheHe] must take [From.GetHerHis] watch beyond the wall in exile. [From.GetSheHeCap] is thus expelled from [Root.Capital.Capital.GetName], sent to fend for [From.GetHerHim]self.;Vous avez jugé [From.GetFirstNameWithDynasty] incapable de servir la Garde et qu'[From.GetSheHe] devait partir en exil au-delà du Mur. [From.GetSheHeCap] est donc expulsé(e), et devra se débrouiller tout(e) seul(e).;;;Consideras a [From.GetFirstNameWithDynasty] no apto para el servicio en el Muro, y por ello lo envías al exilio más allá del muro. Será expulsado de [Root.Capital.Capital.GetName], y deberá valerse por sí mismo.;;;;;;;;;x;
EVTOPTAnightswatch.102;[From.GetSheHeCap] deserves this;[From.GetSheHeCap] le mérite;;;Se lo merece;;;;;;;;;x;
EVTDESCnightswatch.103;It is said that I broke my oath as a black brother, that I am a deserter. I know what I did is right, but soon after my arrival in [Root.Liege.Capital.GetName] I was arrested and put in the dungeon.;On raconte que j'ai brisé mes vœux de frère juré de la Garde de Nuit et que je suis un déserteur. Je sais que ce que j'ai fait était juste, et pourtant, dès que je suis arrivé à [Root.Liege.Capital.GetName] j'ai été arrêté et jeté en prison.;;;Se dice que he roto mis votos de hermando negro, que soy un desertor. Sé que hice lo correcto, pero a mi llegada a [Root.Liege.Capital.GetName] fui arrestado y conducido al calabozo.;;;;;;;;;x;
EVTOPTAnightswatch.103;Surely [Root.Liege.GetTitledFirstNameNoRegnal] will understand?;Certainement que  [Root.Liege.GetTitledFirstNameNoRegnal] comprendra ?;;;Seguramente [Root.Liege.GetTitledFirstNameNoRegnal] lo entenderá?;;;;;;;;;x;
TOOLTIPnightswatch.104;[This.GetTitledFirstNameNoRegnal] will decide your fate...;[This.GetTitledFirstNameNoRegnal] décidera de votre destin...;;;[This.GetTitledFirstNameNoRegnal] decidirá tu destino...;;;;;;;;;x;
EVTDESCnightswatch.104;A known deserter of the Night's Watch has been found to be residing in [Root.Capital.GetName]. [From.GetFirstNameWithDynasty] is clearly guilty of breaking [From.GetHerHis] vows, and it falls on you to deliver the just punishment...;Un déserteur connu de la Garde de Nuit a été aperçu résidant à [Root.Capital.GetName]. [From.GetFirstNameWithDynasty] est très clairement coupable d'avoir brisé ses vœux et il est de votre devoir de l'en punir…;;;Un conocido desertor de la Guardia de la Noche ha sido encontrado residiendo en [Root.Capital.GetName]. [From.GetFirstNameWithDynasty] es claramente culpable de tomper sus votos, y en ti recae decidir un castigo justo...;;;;;;;;;x;
EVTOPTAnightswatch.104;The penalty must be death;Il sera condamné à mort;;;La pena ha de ser la muerte;;;;;;;;;x;
TOOLTIPnightswatch.105;[From.GetFirstNameWithDynasty] is executed;[From.GetFirstNameWithDynasty] est exécuté;;;[From.GetFirstNameWithDynasty] es ejecutado;;;;;;;;;x;
EVTOPTBnightswatch.104;I'm sure [From.GetSheHe] had a good reason;Je suis sûr qu'[From.GetSheHe] avait une bonne raison;;;Estoy seguro que tiene una buena razón;;;;;;;;;x;
EVTDESCnightswatch.105;You pleaded your case to [From.GetTitledFirstNameNoRegnal], but to no avail. [From.GetSheHeCap] orders your immediate execution, for the crimes of desertion and oath breaking.;Vous avez plaidé votre cause auprès de [From.GetTitledFirstNameNoRegnal], mais en vain. [From.GetSheHeCap] ordonne votre exécution immédiate, pour désertion et pour avoir brisé vos vœux;;;Defiendes tu postura ante [From.GetTitledFirstNameNoRegnal], en vano. Ha ordenado tu inmediata ejecución, por romper los votos y desertar.;;;;;;;;;x;
EVTOPTAnightswatch.105;[From.PrimaryTitle.GetFOA]! Please no! ;[From.PrimaryTitle.GetFOA] ! Je vous en prie, non ! ;;;[From.PrimaryTitle.GetFOA]! Por favor no! ;;;;;;;;;x;
EVTDESCnightswatch.106;You pleaded your case to [From.GetTitledFirstNameNoRegnal], and [From.GetSheHe] seemed sympathetic. [From.GetSheHeCap] orders your immediate release, and forgives you your vows.;Vous avez plaidé votre cause auprès de [From.GetTitledFirstNameNoRegnal], et [From.GetSheHe] a l'air convaincu(e). [From.GetSheHeCap] ordonne que vous soyez immédiatement relâché, et vous pardonne d'avoir momentanément oublié vos voeux.;;;Defiendes tu postura ante [From.GetTitledFirstNameNoRegnal], y parece convencido. Ha ordenado tu inmediata liberación, y te libera de los votos.;;;;;;;;;x;
EVTOPTAnightswatch.106;Thank you, [From.PrimaryTitle.GetFOA];Merci, [From.PrimaryTitle.GetFOA];;;Gracias, [From.PrimaryTitle.GetFOA];;;;;;;;;x;
EVTDESCnightswatch.111;The Wall has long fallen, the order of The Night's Watch has had its remnant in exile ever since. Now its last Lord Commander has died, there is no suitable replacement to lead these exiles, and the Watch has faded into extinction.;Le Mur est tombé depuis longtemps, et les frères de la Garde de Nuit ont dû s'enfuir. Maintenant que le dernier Lord Commandant est mort, il n'y a plus personne d'assez capable pour diriger ces exilés et la Garde de Nuit va donc s'éteindre.;;;El Muro cayó hace mucho tiempo, la orden de la Guardia de la Noche ha permanecido en el exilio desde entonces. Ahora, el último Lord Comandante ha muerto, sin un sustituto adecuado para reemplazarlo y liderar la orden desde el exilio, y la Guardia ha desaparecido en el olvido.;;;;;;;;;x;
EVTOPTAnightswatch.111;Perhaps one day it will be restored at The Wall;Peut-être qu'un jour elle sera restauré sur le Mur;;;Quizás un día será restaurada en el Muro;;;;;;;;;x;
EVTDESCnightswatch.112;Thanks to you, The Night's Watch has been restored to its traditional place at The Wall.;Grâce à vous la Garde de Nuit a été restaurée là où elle a sa place, sur le Mur.;;;Gracias a ti, la Guardia de la Noche ha sido restaurada en su lugar tradicional en el Muro.;;;;;;;;;x;
EVTOPTAnightswatch.112;I trust they will be eternally grateful;Je suis sûr qu'ils en seront éternellement reconnaissants.;;;Confío en que estarán eternamente agradecidos;;;;;;;;;x;
EVTOPTAnightswatch.112;I choose this man to be Lord Commander;Je suis sûr qu'ils en seront éternellement reconnaissants.;;;Elijo a este hombre como Lord Comandante;;;;;;;;;x;
TOOLTIPPLAYERESTOREDNW;The Night's Watch is restored. [This.GetTitledFirstNameNoRegnal] has 10 days to pick a Lord Commander of his choosing.\n;La Garde de Nuit est restaurée [This.GetTitledFirstNameNoRegnal] a 10 jours pour choisir un Lord Commandant.\n;;;La Guardia de la Noche ha sido restaurada. [This.GetTitledFirstNameNoRegnal] tiene diez días para escoger a un Lord Comandante de su elección.\n;;;;;;;;;x;
NW_assign_ranger;Assign to Rangers;Affecter aux Patrouilleurs;;;Asignar a los Exploradores;;;;;;;;;x;
NW_assign_steward;Assign to Stewards;Affecter aux Intendants;;;Asignar a los Mayordomos;;;;;;;;;x;
NW_assign_builder;Assign to Builders;Affecter aux Constructeurs;;;Asignar a los Constructores;;;;;;;;;x;
NW_assign_ranger_desc;Assign to Rangers;Affecter aux Patrouilleurs;;;Asignar a los Exploradores;;;;;;;;;x;
NW_assign_steward_desc;Assign to Stewards;Affecter aux Intendants;;;Asignar a los Mayordomos;;;;;;;;;x;
NW_assign_builder_desc;Assign to Builders;Affecter aux Constructeurs;;;Asignar a los Constructores;;;;;;;;;x;
NW_REVOLT;The Night's Watch Mutiny;Mutinerie de la Garde de Nuit;;;Motín de la Guardia de la Noche;;;;;;;;;x;
send_son_to_wall_stark;Send [Root.GetTitledFirstName] to the Wall;Envoyer [Root.GetTitledFirstName] au Mur;;;Mandar a [Root.GetTitledFirstName] al Muro;;;;;;;;;x;
send_son_to_wall_stark_desc;Send [Root.GetTitledFirstName] to the Wall as is the long and proud tradition for sons of House Stark who are bastards or not in line to inherit.;Envoyer [Root.GetTitledFirstName] au Mur, suivant en cela la longue tradition des fils Stark bâtards ou cadets.;;;Mandad a [Root.GetTitledFirstName] al Muro tal y como manda la larga y orgullosa tradición de la Casa Stark de enviar al Muro a los hijos bastardos o a los que no vayan a heredar.;;;;;;;;;x;
send_son_to_wall;Send [Root.GetTitledFirstName] to the Wall;Envoyer [Root.GetTitledFirstName] au Mur;;;Mandar a [Root.GetTitledFirstName] al Muro;;;;;;;;;x;
send_son_to_wall_desc;Send [Root.GetTitledFirstName] to the Wall to serve in the Night's Watch. [Root.GetSheHeCap] may be unhappy with this.;Envoyer [Root.GetTitledFirstName] au Mur, suivant en cela la longue tradition des fils Stark bâtards ou cadets.;;;Mandad a [Root.GetTitledFirstName] al Muro tal y como manda la larga y orgullosa tradición de la Casa Stark de enviar al Muro a los hijos bastardos o a los que no vayan a heredar.;;;;;;;;;x;
opinion_sent_me_to_nightswatch;Sent Me to The Night's Watch;Envoyez moi à la Garde de Nuit;;;Envíame a la Guardia de la Noche;;;;;;;;;x;
EVTDESCnightswatch.120;The Gift is the land granted to The Night's Watch in perpetuity to support and sustain their activities. It is twenty-five leagues of land south of The Wall, but perhaps they should be given new territory to further support their cause?;Le Don est une terre accordée à perpétuité à la Garde de Nuit pour assurer « subsistance et sustentation », il s'agit d'une bande de terre de vingt-cinq lieues au sud du Mur mais peut-être qu'ils devraient recevoir un nouveau territoire pour soutenir davantage leur cause?;;;"El regalo es tierra otorgada a la Guardia de la Noche  a perpetuidad, para garantizar su ""subsistencia y sustento"", es una franja de tierra de veinticinco leguas al sur del Muro, pero tal vez deberían recibir una nuevo territorio para apoyar aún más su causa?";;;;;;;;;x;
EVTOPTAnightswatch.120;Yes, I will extend it a further twenty-five leagues;Oui, je l'étendrai de vingt-cinq lieues supplémentaires;;;Sí, la ampliaré otras veinticinco leguas;;;;;;;;;x;
EVTOPTBnightswatch.112;They would only neglect it as they have Brandon's GIft;Ils ne feraient que le négliger car ils ont déjà le Don-Bran;;;Solo lo descuidarían porque ya tienen el Agasajo de Brandon;;;;;;;;;x;
EVTDESCnightswatch.121;[Root.GetTitledFirstName], in honour of the great esteem that I hold them, I hereby grant The Night's Watch expanded territory. The Gift shall be extended a further twenty-five leagues south, so that the Watch may be better supplied and manned.\n\nSigned,\n [From.GetTitledFirstNameoftheHouseNoRegnal], the [From.GetRegnalOrdinal] of [From.GetHerHis] name;[Root.GetTitledFirstName], en l'honneur de la grande estime que je leur porte, je concède, par la présente, une expansion territoriale à la Garde de Nuit. Le Don va s'étendre sur vingt-cinq autres lieues au Sud, la Garde sera, donc, mieux ravitaillée et équipée.\n\nSigné,\n [From.GetTitledFirstNameNoRegnal] de la maison [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] de son nom;;;;[Root.GetTitledFirstName], en honor a la gran estima que tengo por ellos, otorgo a la Guardia de la Noche un territorio expandido. El Regalo se extenderá veinticinco leguas más hacia el sur, para que la Guardia pueda estar mejor abastecida y armada.\n\nSigned,\n [From.GetTitledFirstNameNoRegnal] de la Casa [From.GetOnlyDynastyName], el [From.GetRegnalOrdinal] de su nombre;;;;;;;;;x
EVTOPTAnightswatch.121;I commend this initiative;Je félicite cette initiative;;;Elogio esta iniciativa;;;;;;;;;x;
EVTOPTBnightswatch.121;This is folly, they will only neglect the land!;C'est une folie, ils vont seulement laisser cette terre à l'abandon !;;;Esto es una locura, ¡solo descuidarán la tierra!;;;;;;;;;x;
opinion_ignored_NW_call;Ignored Call for Aid from The Night's Watch;;;;Llamada ignorada para obtener ayuda de Guardia de la Noche;;;;;;;;;x;
EVTOPTInightswatch.6;We must seek a refuge;;;;Debemos buscar un refugio;;;;;;;;;x;
EVTOPTJnightswatch.6;The Watch has been restored;;;;La Guardia ha sido restaurada;;;;;;;;;x;
nightswatch_elective;Night's Watch Elective;;;;;;;;;;;;;x;
tooltip_NW_elector_BARON;Commander;;;;;;;;;;;;;x;
tooltip_NW_elector_COUNT;High Ranking Commander;;;;;;;;;;;;;x;
tooltip_NW_elector_FIRST_RANGER;First Ranger;;;;;;;;;;;;;x;
tooltip_NW_elector_FIRST_STEWARD;First Steward;;;;;;;;;;;;;x;
tooltip_NW_elector_RANGER;Ranger;;;;;;;;;;;;;x;
tooltip_elector_DRAGON_RIDER;Dragon Rider;;;;;;;;;;;;;x;
tooltip_NW_elector_PERSONAL_STEWARD;Has been Personal Steward;;;;;;;;;;;;;x;
tooltip_elector_HIGHBORN;Highborn;;;;;;;;;;;;;x;
tooltip_elector_STARK;House Stark;;;;;;;;;;;;;x;
tooltip_elector_JON_SNOW;?????;;;;;;;;;;;;;x;
tooltip_elector_BROKEN_VOWS;Has Broken Vows;;;;;;;;;;;;;x;
tooltip_elector_LOWBORN;Lowborn;;;;;;;;;;;;;x;
tooltip_elector_NW_BUILDER;Builder;;;;;;;;;;;;;x;
tooltip_elector_WILDLING;Wildling;;;;;;;;;;;;;x;
tooltip_elector_CROWKILLER;Crowkiller;;;;;;;;;;;;;x;
tooltip_elector_WILDLING_SYMPATHISER;Wildling Sympathiser;;;;;;;;;;;;;x;
tooltip_elector_YOUNG;Too young;;;;;;;;;;;;;x;
tooltip_elector_DEPRESSED;Is Depressed;;;;;;;;;;;;;x;
tooltip_elector_INJURED;Is Injured;;;;;;;;;;;;;x;
tooltip_elector_INFIRM;Is Infirm;;;;;;;;;;;;;x;
tooltip_elector_CRIPPLED;Is Crippled;;;;;;;;;;;;;x;
tooltip_elector_BLIND;Is Blind;;;;;;;;;;;;;x;
tooltip_elector_KINSLAYER;Is Kinslayer;;;;;;;;;;;;;x;
tooltip_elector_DISEASE;Has a Disease;;;;;;;;;;;;;x;
tooltip_elector_ILL;Is Ill;;;;;;;;;;;;;x;
tooltip_elector_CONTENT;Is Content;;;;;;;;;;;;;x;
tooltip_elector_SLOTHFUL;Is Slothful;;;;;;;;;;;;;x;
tooltip_elector_CRAVEN;Is Craven;;;;;;;;;;;;;x;
tooltip_elector_BRAVE;Is Brave;;;;;;;;;;;;;x;
tooltip_elector_AMBITIOUS;Is Ambitious;;;;;;;;;;;;;x;
tooltip_elector_DILIGENT;Is Diligent;;;;;;;;;;;;;x;
tooltip_elector_PRESTIGE;Prestige;;;;;;;;;;;;;x;
tooltip_elector_MARTIAL;Martial Ability;;;;;;;;;;;;;x;
tooltip_elector_STEWARDSHIP;Stewardship Ability;;;;;;;;;;;;;x;
tooltip_elector_DIPLOMACY;Diplomacy Ability;;;;;;;;;;;;;x;
tooltip_elector_INTRIGUE;Intrigue Ability;;;;;;;;;;;;;x;
EVTDESCnightswatch.125;[Root.PrimaryTitle.GetFOA], we have had reports from the far north of Westeros that the Wall has fallen to the wildlings! They attacked the Wall in great numbers, and have overwhelmed the defenses of The Night's Watch. [d_nightswatch.Holder.GetTitledFirstNameWithDynasty] has taken the surviviors south and is trying to galvanise a counter attack.;;;;;;;;;;;;;x;
EVTOPTAnightswatch.125;Oh my!;;;;;;;;;;;;;x;
